"No.","Time","Source","Destination","Protocol","Length","Info","src_port","dst_port"
"43835","6.391616252","127.0.0.1","127.0.0.1","TCP","66","37730  >  4444 [ACK] Seq=4325 Ack=5401 Win=699 Len=0 TSval=3000173447 TSecr=3000173447","37730","4444"
"43842","6.391961617","127.0.0.1","127.0.0.1","TLSv1.2","166","Application Data","4444","37934"
"43843","6.391974608","127.0.0.1","127.0.0.1","TCP","66","37934  >  4444 [ACK] Seq=7237 Ack=8991 Win=699 Len=0 TSval=3000173448 TSecr=3000173448","37934","4444"
"43848","6.392110449","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","38418"
"43850","6.392127910","127.0.0.1","127.0.0.1","TCP","66","38418  >  4444 [ACK] Seq=10585 Ack=4121 Win=699 Len=0 TSval=3000173448 TSecr=3000173448","38418","4444"
"43860","6.392480957","127.0.0.1","127.0.0.1","TLSv1.2","2841","Application Data","37726","4444"
"43873","6.393125033","127.0.0.1","127.0.0.1","TLSv1.2","166","Application Data","4444","38480"
"43874","6.393144519","127.0.0.1","127.0.0.1","TCP","66","38480  >  4444 [ACK] Seq=6744 Ack=10230 Win=699 Len=0 TSval=3000173449 TSecr=3000173449","38480","4444"
"43878","6.393308856","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","38120"
"43879","6.393329389","127.0.0.1","127.0.0.1","TCP","66","38120  >  4444 [ACK] Seq=11659 Ack=6423 Win=697 Len=0 TSval=3000173449 TSecr=3000173449","38120","4444"
"43911","6.394805275","127.0.0.1","127.0.0.1","TLSv1.2","166","Application Data","4444","38226"
"43914","6.394832513","127.0.0.1","127.0.0.1","TCP","66","38226  >  4444 [ACK] Seq=5960 Ack=3238 Win=699 Len=0 TSval=3000173450 TSecr=3000173450","38226","4444"
"43919","6.395069554","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","37894"
"43920","6.395084919","127.0.0.1","127.0.0.1","TCP","66","37894  >  4444 [ACK] Seq=9373 Ack=5050 Win=688 Len=0 TSval=3000173451 TSecr=3000173451","37894","4444"
"43938","6.395861764","127.0.0.1","127.0.0.1","TLSv1.2","166","Application Data","4444","38222"
"43939","6.395880412","127.0.0.1","127.0.0.1","TCP","66","38222  >  4444 [ACK] Seq=11306 Ack=3824 Win=699 Len=0 TSval=3000173451 TSecr=3000173451","38222","4444"
"43944","6.396053828","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","38290"
"43945","6.396070031","127.0.0.1","127.0.0.1","TCP","66","38290  >  4444 [ACK] Seq=7239 Ack=11728 Win=688 Len=0 TSval=3000173452 TSecr=3000173452","38290","4444"
"43956","6.396577358","127.0.0.1","127.0.0.1","TLSv1.2","2193","Application Data","4444","37808"
"43957","6.396601453","127.0.0.1","127.0.0.1","TCP","66","37808  >  4444 [ACK] Seq=5756 Ack=6878 Win=688 Len=0 TSval=3000173452 TSecr=3000173452","37808","4444"
"43987","6.397928228","127.0.0.1","127.0.0.1","TCP","66","4444  >  38098 [ACK] Seq=6625 Ack=4900 Win=752 Len=0 TSval=3000173454 TSecr=3000173413","4444","38098"
"43989","6.397944640","127.0.0.1","127.0.0.1","TLSv1.2","637","Application Data","38098","4444"
"43990","6.397956583","127.0.0.1","127.0.0.1","TCP","66","4444  >  38098 [ACK] Seq=6625 Ack=5471 Win=752 Len=0 TSval=3000173454 TSecr=3000173454","4444","38098"
"44004","6.398852298","127.0.0.1","127.0.0.1","TLSv1.2","166","Application Data","4444","38106"
"44005","6.398873180","127.0.0.1","127.0.0.1","TCP","66","38106  >  4444 [ACK] Seq=11715 Ack=5762 Win=699 Len=0 TSval=3000173454 TSecr=3000173454","38106","4444"
"44009","6.399035910","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","38146"
"44010","6.399054558","127.0.0.1","127.0.0.1","TCP","66","38146  >  4444 [ACK] Seq=6530 Ack=9424 Win=699 Len=0 TSval=3000173455 TSecr=3000173455","38146","4444"
"44022","6.399930158","127.0.0.1","127.0.0.1","TCP","66","4444  >  37912 [ACK] Seq=10722 Ack=10511 Win=752 Len=0 TSval=3000173456 TSecr=3000173415","4444","37912"
"44023","6.399930158","127.0.0.1","127.0.0.1","TLSv1.2","166","Application Data","4444","44558"
"44024","6.399949784","127.0.0.1","127.0.0.1","TLSv1.2","636","Application Data","37912","4444"
"44026","6.399955860","127.0.0.1","127.0.0.1","TCP","66","44558  >  4444 [ACK] Seq=5472 Ack=9501 Win=699 Len=0 TSval=3000173456 TSecr=3000173456","44558","4444"
"44028","6.399963053","127.0.0.1","127.0.0.1","TCP","66","4444  >  37912 [ACK] Seq=10722 Ack=11081 Win=752 Len=0 TSval=3000173456 TSecr=3000173456","4444","37912"
"44036","6.400364920","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","38508"
"44037","6.400378609","127.0.0.1","127.0.0.1","TCP","66","38508  >  4444 [ACK] Seq=11020 Ack=5202 Win=697 Len=0 TSval=3000173456 TSecr=3000173456","38508","4444"
"44039","6.400431619","127.0.0.1","127.0.0.1","TLSv1.2","165","Application Data","4444","38388"
"44041","6.400448311","127.0.0.1","127.0.0.1","TCP","66","38388  >  4444 [ACK] Seq=12077 Ack=12380 Win=699 Len=0 TSval=3000173456 TSecr=3000173456","38388","4444"
"44044","6.400643727","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","38258"
"44045","6.400660419","127.0.0.1","127.0.0.1","TCP","66","38258  >  4444 [ACK] Seq=11940 Ack=5558 Win=699 Len=0 TSval=3000173456 TSecr=3000173456","38258","4444"
"44065","6.401922939","127.0.0.1","127.0.0.1","TCP","66","4444  >  38372 [ACK] Seq=6131 Ack=11940 Win=752 Len=0 TSval=3000173458 TSecr=3000173417","4444","38372"
"44067","6.401939212","127.0.0.1","127.0.0.1","TLSv1.2","636","Application Data","38372","4444"
"44068","6.401956882","127.0.0.1","127.0.0.1","TCP","66","4444  >  38372 [ACK] Seq=6131 Ack=12510 Win=752 Len=0 TSval=3000173458 TSecr=3000173458","4444","38372"
"44105","6.403925638","127.0.0.1","127.0.0.1","TCP","66","4444  >  38434 [ACK] Seq=7196 Ack=9235 Win=752 Len=0 TSval=3000173460 TSecr=3000173419","4444","38434"
"44107","6.403944844","127.0.0.1","127.0.0.1","TLSv1.2","636","Application Data","38434","4444"
"44108","6.403962863","127.0.0.1","127.0.0.1","TCP","66","4444  >  38434 [ACK] Seq=7196 Ack=9805 Win=752 Len=0 TSval=3000173460 TSecr=3000173460","4444","38434"
"44138","6.405452159","127.0.0.1","127.0.0.1","TLSv1.2","2193","Application Data","4444","37586"
"44139","6.405475486","127.0.0.1","127.0.0.1","TCP","66","37586  >  4444 [ACK] Seq=2980 Ack=9029 Win=688 Len=0 TSval=3000173461 TSecr=3000173461","37586","4444"
"44205","6.408506528","127.0.0.1","127.0.0.1","TLSv1.2","165","Application Data","4444","37808"
"44206","6.408519448","127.0.0.1","127.0.0.1","TCP","66","37808  >  4444 [ACK] Seq=5756 Ack=6977 Win=688 Len=0 TSval=3000173464 TSecr=3000173464","37808","4444"
"44217","6.409013016","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","38246"
"44218","6.409031175","127.0.0.1","127.0.0.1","TCP","66","38246  >  4444 [ACK] Seq=5754 Ack=2526 Win=688 Len=0 TSval=3000173465 TSecr=3000173465","38246","4444"
"44254","6.410829448","127.0.0.1","127.0.0.1","TLSv1.2","2194","Application Data","4444","37928"
"44256","6.410857385","127.0.0.1","127.0.0.1","TCP","66","37928  >  4444 [ACK] Seq=11713 Ack=5090 Win=688 Len=0 TSval=3000173466 TSecr=3000173466","37928","4444"
"44370","6.415700109","127.0.0.1","127.0.0.1","TLSv1.2","2193","Application Data","4444","38000"
"44371","6.415724414","127.0.0.1","127.0.0.1","TCP","66","38000  >  4444 [ACK] Seq=2979 Ack=6803 Win=688 Len=0 TSval=3000173471 TSecr=3000173471","38000","4444"
"44372","6.415730211","127.0.0.1","127.0.0.1","TLSv1.2","166","Application Data","4444","37586"
"44373","6.415746344","127.0.0.1","127.0.0.1","TCP","66","37586  >  4444 [ACK] Seq=2980 Ack=9129 Win=688 Len=0 TSval=3000173471 TSecr=3000173471","37586","4444"
"44377","6.415934776","127.0.0.1","127.0.0.1","TCP","66","4444  >  38194 [ACK] Seq=22883 Ack=12580 Win=752 Len=0 TSval=3000173472 TSecr=3000173431","4444","38194"
"44378","6.415960059","127.0.0.1","127.0.0.1","TLSv1.2","636","Application Data","38194","4444"
"44379","6.415980173","127.0.0.1","127.0.0.1","TCP","66","4444  >  38194 [ACK] Seq=22883 Ack=13150 Win=752 Len=0 TSval=3000173472 TSecr=3000173472","4444","38194"
"44383","6.416433233","127.0.0.1","127.0.0.1","TLSv1.2","135","Application Data","38120","4444"
"44384","6.416460402","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","37794"
"44387","6.416486662","127.0.0.1","127.0.0.1","TCP","66","37794  >  4444 [ACK] Seq=14490 Ack=7495 Win=699 Len=0 TSval=3000173472 TSecr=3000173472","37794","4444"
"44439","6.419693704","127.0.0.1","127.0.0.1","TLSv1.2","165","Application Data","4444","37928"
"44440","6.419719964","127.0.0.1","127.0.0.1","TCP","66","37928  >  4444 [ACK] Seq=11713 Ack=5189 Win=699 Len=0 TSval=3000173475 TSecr=3000173475","37928","4444"
"44453","6.420657234","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","37582"
"44455","6.420680072","127.0.0.1","127.0.0.1","TCP","66","37582  >  4444 [ACK] Seq=3050 Ack=2448 Win=699 Len=0 TSval=3000173476 TSecr=3000173476","37582","4444"
"44475","6.422017951","127.0.0.1","127.0.0.1","TLSv1.2","538","Application Data","4444","38312"
"44477","6.422047983","127.0.0.1","127.0.0.1","TCP","66","38312  >  4444 [ACK] Seq=7670 Ack=9403 Win=697 Len=0 TSval=3000173478 TSecr=3000173478","38312","4444"
"44489","6.422784390","127.0.0.1","127.0.0.1","TLSv1.2","539","Application Data","4444","38426"
"44490","6.422802129","127.0.0.1","127.0.0.1","TCP","66","38426  >  4444 [ACK] Seq=7035 Ack=10408 Win=697 Len=0 TSval=3000173478 TSecr=3000173478","38426","4444"
"44504","6.423719983","127.0.0.1","127.0.0.1","TLSv1.2","539","Application Data","4444","37572"
"44505","6.423738910","127.0.0.1","127.0.0.1","TCP","66","37572  >  4444 [ACK] Seq=12300 Ack=9717 Win=697 Len=0 TSval=3000173479 TSecr=3000173479","37572","4444"
"44533","6.425327590","127.0.0.1","127.0.0.1","TLSv1.2","165","Application Data","4444","38000"
"44535","6.425352034","127.0.0.1","127.0.0.1","TCP","66","38000  >  4444 [ACK] Seq=2979 Ack=6902 Win=699 Len=0 TSval=3000173481 TSecr=3000173481","38000","4444"
"44540","6.425478028","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","37726"
"44541","6.425495069","127.0.0.1","127.0.0.1","TCP","66","37726  >  4444 [ACK] Seq=5960 Ack=2665 Win=699 Len=0 TSval=3000173481 TSecr=3000173481","37726","4444"
"44552","6.425941914","127.0.0.1","127.0.0.1","TLSv1.2","539","Application Data","4444","38400"
"44553","6.425960073","127.0.0.1","127.0.0.1","TCP","66","38400  >  4444 [ACK] Seq=8170 Ack=8333 Win=697 Len=0 TSval=3000173482 TSecr=3000173482","38400","4444"
"44606","6.428993209","127.0.0.1","127.0.0.1","TLSv1.2","134","Application Data","38290","4444"
"44622","6.429702937","127.0.0.1","127.0.0.1","TLSv1.2","636","Application Data","38410","4444"
"44623","6.429720467","127.0.0.1","127.0.0.1","TCP","66","4444  >  38410 [ACK] Seq=5141 Ack=18058 Win=752 Len=0 TSval=3000173485 TSecr=3000173485","4444","38410"
"44629","6.430019667","127.0.0.1","127.0.0.1","TLSv1.2","135","Application Data","38258","4444"
"44651","6.431279603","127.0.0.1","127.0.0.1","TLSv1.2","166","Application Data","4444","38426"
"44652","6.431296784","127.0.0.1","127.0.0.1","TCP","66","38426  >  4444 [ACK] Seq=7035 Ack=10508 Win=699 Len=0 TSval=3000173487 TSecr=3000173487","38426","4444"
"44653","6.431427038","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","38372"
"44654","6.431445896","127.0.0.1","127.0.0.1","TCP","66","38372  >  4444 [ACK] Seq=12510 Ack=6209 Win=697 Len=0 TSval=3000173487 TSecr=3000173487","38372","4444"
"44662","6.432031934","127.0.0.1","127.0.0.1","TLSv1.2","165","Application Data","4444","38312"
"44664","6.432059102","127.0.0.1","127.0.0.1","TCP","66","38312  >  4444 [ACK] Seq=7670 Ack=9502 Win=699 Len=0 TSval=3000173488 TSecr=3000173488","38312","4444"
"44666","6.432181673","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","38098"
"44667","6.432181673","127.0.0.1","127.0.0.1","TLSv1.2","165","Application Data","4444","37572"
"44668","6.432200391","127.0.0.1","127.0.0.1","TCP","66","38098  >  4444 [ACK] Seq=5471 Ack=6703 Win=697 Len=0 TSval=3000173488 TSecr=3000173488","38098","4444"
"44669","6.432200391","127.0.0.1","127.0.0.1","TCP","66","37572  >  4444 [ACK] Seq=12300 Ack=9816 Win=699 Len=0 TSval=3000173488 TSecr=3000173488","37572","4444"
"44672","6.432304175","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","37912"
"44674","6.432317934","127.0.0.1","127.0.0.1","TCP","66","37912  >  4444 [ACK] Seq=11081 Ack=10800 Win=697 Len=0 TSval=3000173488 TSecr=3000173488","37912","4444"
"44709","6.433890131","127.0.0.1","127.0.0.1","TLSv1.2","165","Application Data","4444","38400"
"44710","6.433923096","127.0.0.1","127.0.0.1","TCP","66","38400  >  4444 [ACK] Seq=8170 Ack=8432 Win=699 Len=0 TSval=3000173490 TSecr=3000173489","38400","4444"
"44713","6.434029953","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","38434"
"44714","6.434045597","127.0.0.1","127.0.0.1","TCP","66","38434  >  4444 [ACK] Seq=9805 Ack=7274 Win=697 Len=0 TSval=3000173490 TSecr=3000173490","38434","4444"
"44750","6.436172963","127.0.0.1","127.0.0.1","TLSv1.2","134","Application Data","44558","4444"
"44762","6.437279458","127.0.0.1","127.0.0.1","TLSv1.2","539","Application Data","4444","37986"
"44763","6.437301039","127.0.0.1","127.0.0.1","TCP","66","37986  >  4444 [ACK] Seq=27956 Ack=11447 Win=697 Len=0 TSval=3000173493 TSecr=3000173493","37986","4444"
"44832","6.443152272","127.0.0.1","127.0.0.1","TLSv1.2","166","Application Data","4444","37986"
"44833","6.443172386","127.0.0.1","127.0.0.1","TCP","66","37986  >  4444 [ACK] Seq=27956 Ack=11547 Win=697 Len=0 TSval=3000173499 TSecr=3000173499","37986","4444"
"44834","6.443283853","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","38194"
"44847","6.445245624","127.0.0.1","127.0.0.1","TLSv1.2","538","Application Data","4444","37676"
"44848","6.445266716","127.0.0.1","127.0.0.1","TCP","66","37676  >  4444 [ACK] Seq=5754 Ack=14704 Win=697 Len=0 TSval=3000173501 TSecr=3000173501","37676","4444"
"44880","6.449753460","127.0.0.1","127.0.0.1","TLSv1.2","166","Application Data","4444","37676"
"44881","6.449775949","127.0.0.1","127.0.0.1","TCP","66","37676  >  4444 [ACK] Seq=5754 Ack=14804 Win=699 Len=0 TSval=3000173505 TSecr=3000173505","37676","4444"
"44883","6.450005936","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","38410"
"44884","6.450021720","127.0.0.1","127.0.0.1","TCP","66","38410  >  4444 [ACK] Seq=18058 Ack=5219 Win=688 Len=0 TSval=3000173506 TSecr=3000173506","38410","4444"
"44888","6.456960870","127.0.0.1","127.0.0.1","TCP","66","4444  >  38120 [ACK] Seq=6423 Ack=11728 Win=752 Len=0 TSval=3000173513 TSecr=3000173472","4444","38120"
"44889","6.456981823","127.0.0.1","127.0.0.1","TLSv1.2","637","Application Data","38120","4444"
"44890","6.456999632","127.0.0.1","127.0.0.1","TCP","66","4444  >  38120 [ACK] Seq=6423 Ack=12299 Win=752 Len=0 TSval=3000173513 TSecr=3000173513","4444","38120"
"44948","6.467217481","127.0.0.1","127.0.0.1","TLSv1.2","135","Application Data","37894","4444"
"44949","6.467231729","127.0.0.1","127.0.0.1","TCP","66","4444  >  37894 [ACK] Seq=5050 Ack=9442 Win=754 Len=0 TSval=3000173523 TSecr=3000173523","4444","37894"
"44951","6.467586732","127.0.0.1","127.0.0.1","TLSv1.2","135","Application Data","37912","4444"
"44954","6.467996002","127.0.0.1","127.0.0.1","TLSv1.2","134","Application Data","38098","4444"
"44982","6.469932980","127.0.0.1","127.0.0.1","TCP","66","4444  >  38290 [ACK] Seq=11728 Ack=7307 Win=754 Len=0 TSval=3000173526 TSecr=3000173485","4444","38290"
"44983","6.469953024","127.0.0.1","127.0.0.1","TLSv1.2","637","Application Data","38290","4444"
"44984","6.469973837","127.0.0.1","127.0.0.1","TCP","66","4444  >  38290 [ACK] Seq=11728 Ack=7878 Win=752 Len=0 TSval=3000173526 TSecr=3000173526","4444","38290"
"44985","6.469988643","127.0.0.1","127.0.0.1","TLSv1.2","539","Application Data","4444","38480"
"44986","6.470009316","127.0.0.1","127.0.0.1","TCP","66","38480  >  4444 [ACK] Seq=6744 Ack=10703 Win=697 Len=0 TSval=3000173526 TSecr=3000173526","38480","4444"
"45001","6.470933666","127.0.0.1","127.0.0.1","TCP","66","4444  >  38258 [ACK] Seq=5558 Ack=12009 Win=752 Len=0 TSval=3000173527 TSecr=3000173486","4444","38258"
"45002","6.470956085","127.0.0.1","127.0.0.1","TLSv1.2","636","Application Data","38258","4444"
"45003","6.470970332","127.0.0.1","127.0.0.1","TCP","66","4444  >  38258 [ACK] Seq=5558 Ack=12579 Win=752 Len=0 TSval=3000173527 TSecr=3000173527","4444","38258"
"45035","6.472675926","127.0.0.1","127.0.0.1","TLSv1.2","135","Application Data","38208","4444"
"45122","6.476936733","127.0.0.1","127.0.0.1","TCP","66","4444  >  44558 [ACK] Seq=9501 Ack=5540 Win=752 Len=0 TSval=3000173533 TSecr=3000173492","4444","44558"
"45124","6.476966276","127.0.0.1","127.0.0.1","TLSv1.2","637","Application Data","44558","4444"
"45125","6.476979127","127.0.0.1","127.0.0.1","TCP","66","4444  >  44558 [ACK] Seq=9501 Ack=6111 Win=752 Len=0 TSval=3000173533 TSecr=3000173533","4444","44558"
"45129","6.477331546","127.0.0.1","127.0.0.1","TLSv1.2","165","Application Data","4444","38480"
"45130","6.477350822","127.0.0.1","127.0.0.1","TCP","66","38480  >  4444 [ACK] Seq=6744 Ack=10802 Win=699 Len=0 TSval=3000173533 TSecr=3000173533","38480","4444"
"45134","6.477469482","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","38120"
"45195","6.481559388","127.0.0.1","127.0.0.1","TLSv1.2","135","Application Data","38194","4444"
"45238","6.484668721","127.0.0.1","127.0.0.1","TLSv1.2","539","Application Data","4444","38222"
"45239","6.484686461","127.0.0.1","127.0.0.1","TCP","66","38222  >  4444 [ACK] Seq=11306 Ack=4297 Win=697 Len=0 TSval=3000173540 TSecr=3000173540","38222","4444"
"45261","6.486645369","127.0.0.1","127.0.0.1","TLSv1.2","538","Application Data","4444","38388"
"45262","6.486667858","127.0.0.1","127.0.0.1","TCP","66","38388  >  4444 [ACK] Seq=12077 Ack=12852 Win=697 Len=0 TSval=3000173542 TSecr=3000173542","38388","4444"
"45310","6.490267897","127.0.0.1","127.0.0.1","TLSv1.2","166","Application Data","4444","38222"
"45311","6.490292620","127.0.0.1","127.0.0.1","TCP","66","38222  >  4444 [ACK] Seq=11306 Ack=4397 Win=699 Len=0 TSval=3000173546 TSecr=3000173546","38222","4444"
"45312","6.490494741","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","38290"
"45333","6.493568316","127.0.0.1","127.0.0.1","TLSv1.2","538","Application Data","4444","38508"
"45334","6.493583611","127.0.0.1","127.0.0.1","TCP","66","38508  >  4444 [ACK] Seq=11020 Ack=5674 Win=697 Len=0 TSval=3000173549 TSecr=3000173549","38508","4444"
"45337","6.494052107","127.0.0.1","127.0.0.1","TLSv1.2","166","Application Data","4444","38388"
"45338","6.494070754","127.0.0.1","127.0.0.1","TCP","66","38388  >  4444 [ACK] Seq=12077 Ack=12952 Win=699 Len=0 TSval=3000173550 TSecr=3000173550","38388","4444"
"45339","6.494183827","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","38258"
"45350","6.496000399","127.0.0.1","127.0.0.1","TLSv1.2","135","Application Data","37858","4444"
"45351","6.496014716","127.0.0.1","127.0.0.1","TCP","66","4444  >  37858 [ACK] Seq=4675 Ack=3050 Win=739 Len=0 TSval=3000173552 TSecr=3000173552","4444","37858"
"45352","6.496201891","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","37858","4444"
"45353","6.496217466","127.0.0.1","127.0.0.1","TCP","66","4444  >  37858 [ACK] Seq=4675 Ack=3255 Win=753 Len=0 TSval=3000173552 TSecr=3000173552","4444","37858"
"45356","6.496891783","127.0.0.1","127.0.0.1","TLSv1.2","637","Application Data","37894","4444"
"45358","6.496929358","127.0.0.1","127.0.0.1","TCP","66","4444  >  37894 [ACK] Seq=5050 Ack=10013 Win=752 Len=0 TSval=3000173553 TSecr=3000173552","4444","37894"
"45401","6.500202609","127.0.0.1","127.0.0.1","TLSv1.2","165","Application Data","4444","38508"
"45402","6.500225377","127.0.0.1","127.0.0.1","TCP","66","38508  >  4444 [ACK] Seq=11020 Ack=5773 Win=697 Len=0 TSval=3000173556 TSecr=3000173556","38508","4444"
"45404","6.500347809","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","44558"
"45436","6.503772965","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","38130","4444"
"45441","6.504293702","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","38180","4444"
"45457","6.505439587","127.0.0.1","127.0.0.1","TLSv1.2","134","Application Data","38120","4444"
"45469","6.506312953","127.0.0.1","127.0.0.1","TLSv1.2","207","Application Data","4444","37858"
"45470","6.506339143","127.0.0.1","127.0.0.1","TCP","66","37858  >  4444 [ACK] Seq=3255 Ack=4816 Win=699 Len=0 TSval=3000173562 TSecr=3000173562","37858","4444"
"45503","6.508187423","127.0.0.1","127.0.0.1","TLSv1.2","207","Application Data","4444","38130"
"45505","6.508211727","127.0.0.1","127.0.0.1","TCP","66","38130  >  4444 [ACK] Seq=3254 Ack=2588 Win=699 Len=0 TSval=3000173564 TSecr=3000173564","38130","4444"
"45519","6.508939683","127.0.0.1","127.0.0.1","TCP","66","4444  >  37912 [ACK] Seq=10800 Ack=11150 Win=752 Len=0 TSval=3000173565 TSecr=3000173523","4444","37912"
"45520","6.508961055","127.0.0.1","127.0.0.1","TCP","66","4444  >  38098 [ACK] Seq=6703 Ack=5539 Win=752 Len=0 TSval=3000173565 TSecr=3000173524","4444","38098"
"45521","6.508975372","127.0.0.1","127.0.0.1","TLSv1.2","636","Application Data","37912","4444"
"45523","6.508988223","127.0.0.1","127.0.0.1","TLSv1.2","637","Application Data","38098","4444"
"45524","6.508998839","127.0.0.1","127.0.0.1","TCP","66","4444  >  37912 [ACK] Seq=10800 Ack=11720 Win=752 Len=0 TSval=3000173565 TSecr=3000173565","4444","37912"
"45525","6.509009175","127.0.0.1","127.0.0.1","TCP","66","4444  >  38098 [ACK] Seq=6703 Ack=6110 Win=752 Len=0 TSval=3000173565 TSecr=3000173565","4444","38098"
"45527","6.509335404","127.0.0.1","127.0.0.1","TLSv1.2","135","Application Data","37924","4444"
"45528","6.509351607","127.0.0.1","127.0.0.1","TCP","66","4444  >  37924 [ACK] Seq=2228 Ack=71 Win=512 Len=0 TSval=3000173565 TSecr=3000173565","4444","37924"
"45529","6.509532775","127.0.0.1","127.0.0.1","TLSv1.2","207","Application Data","4444","38180"
"45530","6.509564763","127.0.0.1","127.0.0.1","TCP","66","38180  >  4444 [ACK] Seq=8940 Ack=2884 Win=699 Len=0 TSval=3000173565 TSecr=3000173565","38180","4444"
"45534","6.509758502","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","37924","4444"
"45536","6.509773309","127.0.0.1","127.0.0.1","TCP","66","4444  >  37924 [ACK] Seq=2228 Ack=276 Win=511 Len=0 TSval=3000173565 TSecr=3000173565","4444","37924"
"45564","6.512032674","::1","::1","TCP","94","41696  >  4444 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=3600244591 TSecr=0 WS=128","41696","4444"
"45565","6.512048528","::1","::1","TCP","74","4444  >  41696 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","4444","41696"
"45579","6.512603976","127.0.0.1","127.0.0.1","TLSv1.2","135","Application Data","38000","4444"
"45583","6.512927899","127.0.0.1","127.0.0.1","TCP","66","4444  >  38208 [ACK] Seq=6682 Ack=70 Win=512 Len=0 TSval=3000173569 TSecr=3000173528","4444","38208"
"45584","6.512947874","127.0.0.1","127.0.0.1","TLSv1.2","339","Application Data, Application Data","38208","4444"
"45587","6.512965195","127.0.0.1","127.0.0.1","TCP","66","4444  >  38208 [ACK] Seq=6682 Ack=343 Win=510 Len=0 TSval=3000173569 TSecr=3000173569","4444","38208"
"45604","6.513810623","::1","::1","TCP","94","41700  >  4444 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=3600244592 TSecr=0 WS=128","41700","4444"
"45605","6.513824382","::1","::1","TCP","74","4444  >  41700 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","4444","41700"
"45630","6.515311862","::1","::1","TCP","94","41714  >  4444 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=3600244594 TSecr=0 WS=128","41714","4444"
"45631","6.515327087","::1","::1","TCP","74","4444  >  41714 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","4444","41714"
"45638","6.515818840","127.0.0.1","127.0.0.1","TLSv1.2","539","Application Data","4444","37544"
"45639","6.515849849","127.0.0.1","127.0.0.1","TCP","66","37544  >  4444 [ACK] Seq=6030 Ack=5367 Win=697 Len=0 TSval=3000173571 TSecr=3000173571","37544","4444"
"45651","6.516573963","127.0.0.1","127.0.0.1","TLSv1.2","401","Application Data","50700","4444"
"45652","6.516590656","127.0.0.1","127.0.0.1","TCP","66","4444  >  50700 [ACK] Seq=2330 Ack=671 Win=907 Len=0 TSval=3000173572 TSecr=3000173572","4444","50700"
"45671","6.517952700","127.0.0.1","127.0.0.1","TLSv1.2","401","Application Data","51266","4444"
"45673","6.517976027","127.0.0.1","127.0.0.1","TCP","66","4444  >  51266 [ACK] Seq=2334 Ack=671 Win=995 Len=0 TSval=3000173574 TSecr=3000173574","4444","51266"
"45721","6.520333799","127.0.0.1","127.0.0.1","TLSv1.2","401","Application Data","50770","4444"
"45745","6.521662110","127.0.0.1","127.0.0.1","TLSv1.2","134","Application Data","38290","4444"
"45773","6.522937133","127.0.0.1","127.0.0.1","TCP","66","4444  >  38194 [ACK] Seq=22961 Ack=13219 Win=752 Len=0 TSval=3000173579 TSecr=3000173537","4444","38194"
"45774","6.522952986","127.0.0.1","127.0.0.1","TLSv1.2","636","Application Data","38194","4444"
"45775","6.522965767","127.0.0.1","127.0.0.1","TCP","66","4444  >  38194 [ACK] Seq=22961 Ack=13789 Win=752 Len=0 TSval=3000173579 TSecr=3000173579","4444","38194"
"45813","6.524748676","127.0.0.1","127.0.0.1","TLSv1.2","207","Application Data","4444","37924"
"45816","6.524772491","127.0.0.1","127.0.0.1","TCP","66","37924  >  4444 [ACK] Seq=276 Ack=2369 Win=699 Len=0 TSval=3000173580 TSecr=3000173580","37924","4444"
