"No.","Time","Source","Destination","Protocol","Length","Info"
"22780","73.761719847","127.0.0.1","127.0.0.1","TCP","66","4444  >  51552 [ACK] Seq=4066 Ack=2678 Win=64000 Len=0 TSval=2061876156 TSecr=2061876156"
"22827","73.773255811","127.0.0.1","127.0.0.1","TCP","66","51538  >  4444 [ACK] Seq=1971 Ack=3396 Win=80640 Len=0 TSval=2061876168 TSecr=2061876168"
"22829","73.773402128","127.0.0.1","127.0.0.1","TCP","66","51538  >  4444 [ACK] Seq=1971 Ack=3496 Win=80640 Len=0 TSval=2061876168 TSecr=2061876168"
"22831","73.773591119","127.0.0.1","127.0.0.1","TCP","66","51552  >  4444 [ACK] Seq=2678 Ack=4144 Win=80640 Len=0 TSval=2061876168 TSecr=2061876168"
"22874","73.943860944","127.0.0.1","127.0.0.1","TCP","66","4444  >  51538 [ACK] Seq=3496 Ack=2040 Win=64512 Len=0 TSval=2061876339 TSecr=2061876298"
"22947","74.268718991","127.0.0.1","127.0.0.1","TCP","66","51576  >  4444 [ACK] Seq=1402 Ack=4973 Win=90112 Len=0 TSval=2061876663 TSecr=2061876663"
"22949","74.268903931","127.0.0.1","127.0.0.1","TCP","66","51576  >  4444 [ACK] Seq=1402 Ack=5072 Win=90112 Len=0 TSval=2061876664 TSecr=2061876664"
"22951","74.269103258","127.0.0.1","127.0.0.1","TCP","66","51590  >  4444 [ACK] Seq=3538 Ack=2273 Win=80640 Len=0 TSval=2061876664 TSecr=2061876664"
"23007","74.487830847","127.0.0.1","127.0.0.1","TCP","66","4444  >  51576 [ACK] Seq=5072 Ack=1471 Win=65024 Len=0 TSval=2061876883 TSecr=2061876842"
"23024","74.715415429","127.0.0.1","127.0.0.1","TCP","66","4444  >  51576 [ACK] Seq=5072 Ack=2042 Win=64512 Len=0 TSval=2061877110 TSecr=2061877110"
"23070","74.727886637","127.0.0.1","127.0.0.1","TCP","66","51590  >  4444 [ACK] Seq=3538 Ack=2746 Win=80640 Len=0 TSval=2061877123 TSecr=2061877123"
"23072","74.728044967","127.0.0.1","127.0.0.1","TCP","66","51590  >  4444 [ACK] Seq=3538 Ack=2846 Win=80640 Len=0 TSval=2061877123 TSecr=2061877123"
"23074","74.728235843","127.0.0.1","127.0.0.1","TCP","66","51576  >  4444 [ACK] Seq=2042 Ack=5150 Win=90112 Len=0 TSval=2061877123 TSecr=2061877123"
"23117","74.897854817","127.0.0.1","127.0.0.1","TCP","66","4444  >  51590 [ACK] Seq=2846 Ack=3607 Win=96128 Len=0 TSval=2061877293 TSecr=2061877252"
"23190","75.182385882","127.0.0.1","127.0.0.1","TCP","66","51610  >  4444 [ACK] Seq=763 Ack=2667 Win=80640 Len=0 TSval=2061877577 TSecr=2061877577"
"23192","75.182569215","127.0.0.1","127.0.0.1","TCP","66","51610  >  4444 [ACK] Seq=763 Ack=2767 Win=80640 Len=0 TSval=2061877577 TSecr=2061877577"
"23194","75.182842015","127.0.0.1","127.0.0.1","TCP","66","51594  >  4444 [ACK] Seq=1973 Ack=2923 Win=80640 Len=0 TSval=2061877577 TSecr=2061877577"
"23233","75.367871746","127.0.0.1","127.0.0.1","TCP","66","4444  >  51610 [ACK] Seq=2767 Ack=831 Win=65536 Len=0 TSval=2061877763 TSecr=2061877722"
"23270","75.687722593","127.0.0.1","127.0.0.1","TCP","66","4444  >  51610 [ACK] Seq=2767 Ack=1402 Win=65024 Len=0 TSval=2061878082 TSecr=2061878082"
"23316","75.700387331","127.0.0.1","127.0.0.1","TCP","66","51594  >  4444 [ACK] Seq=1973 Ack=3396 Win=80640 Len=0 TSval=2061878095 TSecr=2061878095"
"23318","75.700563751","127.0.0.1","127.0.0.1","TCP","66","51594  >  4444 [ACK] Seq=1973 Ack=3495 Win=80640 Len=0 TSval=2061878095 TSecr=2061878095"
"23320","75.700774322","127.0.0.1","127.0.0.1","TCP","66","51610  >  4444 [ACK] Seq=1402 Ack=2845 Win=80640 Len=0 TSval=2061878095 TSecr=2061878095"
"23359","75.861864488","127.0.0.1","127.0.0.1","TCP","66","4444  >  51594 [ACK] Seq=3495 Ack=2042 Win=64512 Len=0 TSval=2061878257 TSecr=2061878216"
"23424","76.057562266","127.0.0.1","127.0.0.1","TCP","66","51646  >  4444 [ACK] Seq=2040 Ack=3966 Win=80640 Len=0 TSval=2061878452 TSecr=2061878452"
"23426","76.057741828","127.0.0.1","127.0.0.1","TCP","66","51646  >  4444 [ACK] Seq=2040 Ack=4065 Win=80640 Len=0 TSval=2061878452 TSecr=2061878452"
"23428","76.058052970","127.0.0.1","127.0.0.1","TCP","66","51678  >  4444 [ACK] Seq=1334 Ack=2273 Win=80640 Len=0 TSval=2061878453 TSecr=2061878453"
"23440","76.189026739","127.0.0.1","127.0.0.1","TCP","66","4444  >  51646 [ACK] Seq=4065 Ack=2108 Win=64512 Len=0 TSval=2061878584 TSecr=2061878584"
"23488","76.453065256","127.0.0.1","127.0.0.1","TCP","66","4444  >  51646 [ACK] Seq=4065 Ack=2679 Win=64000 Len=0 TSval=2061878848 TSecr=2061878848"
"23534","76.464647594","127.0.0.1","127.0.0.1","TCP","66","51678  >  4444 [ACK] Seq=1334 Ack=2746 Win=80640 Len=0 TSval=2061878859 TSecr=2061878859"
"23536","76.464854673","127.0.0.1","127.0.0.1","TCP","66","51678  >  4444 [ACK] Seq=1334 Ack=2846 Win=80640 Len=0 TSval=2061878860 TSecr=2061878859"
"23538","76.465106381","127.0.0.1","127.0.0.1","TCP","66","51646  >  4444 [ACK] Seq=2679 Ack=4143 Win=80640 Len=0 TSval=2061878860 TSecr=2061878860"
"23589","76.636868365","127.0.0.1","127.0.0.1","TCP","66","4444  >  51678 [ACK] Seq=2846 Ack=1403 Win=65024 Len=0 TSval=2061879032 TSecr=2061878991"
"23600","76.779416859","127.0.0.1","127.0.0.1","TCP","66","4444  >  51694 [ACK] Seq=3496 Ack=4815 Win=97792 Len=0 TSval=2061879174 TSecr=2061879174"
"23646","76.791203273","127.0.0.1","127.0.0.1","TCP","66","51718  >  4444 [ACK] Seq=763 Ack=2667 Win=80640 Len=0 TSval=2061879186 TSecr=2061879186"
"23648","76.791394289","127.0.0.1","127.0.0.1","TCP","66","51718  >  4444 [ACK] Seq=763 Ack=2767 Win=80640 Len=0 TSval=2061879186 TSecr=2061879186"
"23650","76.791638594","127.0.0.1","127.0.0.1","TCP","66","51694  >  4444 [ACK] Seq=4815 Ack=3574 Win=80640 Len=0 TSval=2061879186 TSecr=2061879186"
"23694","76.971850674","127.0.0.1","127.0.0.1","TCP","66","4444  >  51718 [ACK] Seq=2767 Ack=831 Win=65536 Len=0 TSval=2061879367 TSecr=2061879326"
"23715","77.145921959","127.0.0.1","127.0.0.1","TCP","66","4444  >  51718 [ACK] Seq=2767 Ack=1401 Win=65024 Len=0 TSval=2061879541 TSecr=2061879541"
"23761","77.157015129","127.0.0.1","127.0.0.1","TCP","66","51694  >  4444 [ACK] Seq=4815 Ack=4046 Win=80640 Len=0 TSval=2061879552 TSecr=2061879552"
"23763","77.157182469","127.0.0.1","127.0.0.1","TCP","66","51694  >  4444 [ACK] Seq=4815 Ack=4145 Win=80640 Len=0 TSval=2061879552 TSecr=2061879552"
"23765","77.157396812","127.0.0.1","127.0.0.1","TCP","66","51718  >  4444 [ACK] Seq=1401 Ack=2845 Win=80640 Len=0 TSval=2061879552 TSecr=2061879552"
"23809","77.340832555","127.0.0.1","127.0.0.1","TCP","66","4444  >  51694 [ACK] Seq=4145 Ack=4883 Win=97792 Len=0 TSval=2061879736 TSecr=2061879695"
"23833","77.540266422","127.0.0.1","127.0.0.1","TCP","66","4444  >  51750 [ACK] Seq=2844 Ack=4175 Win=96128 Len=0 TSval=2061879935 TSecr=2061879935"
"23879","77.554140252","127.0.0.1","127.0.0.1","TCP","66","51738  >  4444 [ACK] Seq=3607 Ack=4972 Win=90112 Len=0 TSval=2061879949 TSecr=2061879949"
"23881","77.554352570","127.0.0.1","127.0.0.1","TCP","66","51738  >  4444 [ACK] Seq=3607 Ack=5072 Win=90112 Len=0 TSval=2061879949 TSecr=2061879949"
"23883","77.554617827","127.0.0.1","127.0.0.1","TCP","66","51750  >  4444 [ACK] Seq=4175 Ack=2922 Win=80640 Len=0 TSval=2061879949 TSecr=2061879949"
"23896","77.697850766","127.0.0.1","127.0.0.1","TCP","66","4444  >  51738 [ACK] Seq=5072 Ack=3675 Win=96128 Len=0 TSval=2061880093 TSecr=2061880092"
"23937","77.868108787","127.0.0.1","127.0.0.1","TCP","66","4444  >  51738 [ACK] Seq=5072 Ack=4245 Win=97792 Len=0 TSval=2061880263 TSecr=2061880263"
"23983","77.879473849","127.0.0.1","127.0.0.1","TCP","66","51750  >  4444 [ACK] Seq=4175 Ack=3395 Win=80640 Len=0 TSval=2061880274 TSecr=2061880274"
"23985","77.879620237","127.0.0.1","127.0.0.1","TCP","66","51750  >  4444 [ACK] Seq=4175 Ack=3494 Win=80640 Len=0 TSval=2061880274 TSecr=2061880274"
"23987","77.879837722","127.0.0.1","127.0.0.1","TCP","66","51738  >  4444 [ACK] Seq=4245 Ack=5150 Win=90112 Len=0 TSval=2061880275 TSecr=2061880274"
"24039","78.060865339","127.0.0.1","127.0.0.1","TCP","66","4444  >  51750 [ACK] Seq=3494 Ack=4244 Win=96128 Len=0 TSval=2061880456 TSecr=2061880415"
"24101","78.315269809","127.0.0.1","127.0.0.1","TCP","66","51776  >  4444 [ACK] Seq=2043 Ack=3969 Win=80640 Len=0 TSval=2061880710 TSecr=2061880710"
"24103","78.315456774","127.0.0.1","127.0.0.1","TCP","66","51776  >  4444 [ACK] Seq=2043 Ack=4068 Win=80640 Len=0 TSval=2061880710 TSecr=2061880710"
"24105","78.315691092","127.0.0.1","127.0.0.1","TCP","66","51792  >  4444 [ACK] Seq=2608 Ack=3572 Win=80640 Len=0 TSval=2061880710 TSecr=2061880710"
"24122","78.477926516","127.0.0.1","127.0.0.1","TCP","66","4444  >  51776 [ACK] Seq=4068 Ack=2112 Win=64512 Len=0 TSval=2061880873 TSecr=2061880873"
"24173","78.754156805","127.0.0.1","127.0.0.1","TCP","66","4444  >  51776 [ACK] Seq=4068 Ack=2683 Win=64000 Len=0 TSval=2061881149 TSecr=2061881149"
"24220","78.766610692","127.0.0.1","127.0.0.1","TCP","66","51792  >  4444 [ACK] Seq=2608 Ack=4044 Win=80640 Len=0 TSval=2061881161 TSecr=2061881161"
"24224","78.766700927","127.0.0.1","127.0.0.1","TCP","66","51792  >  4444 [ACK] Seq=2608 Ack=4143 Win=80640 Len=0 TSval=2061881161 TSecr=2061881161"
"24226","78.766872597","127.0.0.1","127.0.0.1","TCP","66","51776  >  4444 [ACK] Seq=2683 Ack=4146 Win=80640 Len=0 TSval=2061881162 TSecr=2061881162"
"24272","78.973858680","127.0.0.1","127.0.0.1","TCP","66","4444  >  51792 [ACK] Seq=4143 Ack=2676 Win=64000 Len=0 TSval=2061881369 TSecr=2061881328"
"24293","79.160057834","127.0.0.1","127.0.0.1","TCP","66","4444  >  45882 [ACK] Seq=4147 Ack=3253 Win=63488 Len=0 TSval=2061881555 TSecr=2061881555"
"24339","79.171542324","127.0.0.1","127.0.0.1","TCP","66","45870  >  4444 [ACK] Seq=2679 Ack=4619 Win=80640 Len=0 TSval=2061881566 TSecr=2061881566"
"24341","79.171628648","127.0.0.1","127.0.0.1","TCP","66","45870  >  4444 [ACK] Seq=2679 Ack=4719 Win=80640 Len=0 TSval=2061881566 TSecr=2061881566"
"24343","79.171742629","127.0.0.1","127.0.0.1","TCP","66","45882  >  4444 [ACK] Seq=3253 Ack=4225 Win=80640 Len=0 TSval=2061881566 TSecr=2061881566"
"24387","79.378851773","127.0.0.1","127.0.0.1","TCP","66","4444  >  45870 [ACK] Seq=4719 Ack=2747 Win=64000 Len=0 TSval=2061881774 TSecr=2061881733"
"24403","79.575741950","127.0.0.1","127.0.0.1","TCP","66","4444  >  45870 [ACK] Seq=4719 Ack=3317 Win=63488 Len=0 TSval=2061881970 TSecr=2061881970"
"24460","79.588922745","127.0.0.1","127.0.0.1","TCP","66","45882  >  4444 [ACK] Seq=3253 Ack=4698 Win=80640 Len=0 TSval=2061881984 TSecr=2061881984"
"24463","79.589110339","127.0.0.1","127.0.0.1","TCP","66","45882  >  4444 [ACK] Seq=3253 Ack=4797 Win=80640 Len=0 TSval=2061881984 TSecr=2061881984"
"24465","79.589372733","127.0.0.1","127.0.0.1","TCP","66","45870  >  4444 [ACK] Seq=3317 Ack=4797 Win=80640 Len=0 TSval=2061881984 TSecr=2061881984"
"24505","79.786850904","127.0.0.1","127.0.0.1","TCP","66","4444  >  45882 [ACK] Seq=4797 Ack=3322 Win=63488 Len=0 TSval=2061882182 TSecr=2061882141"
"24526","80.028867208","127.0.0.1","127.0.0.1","TCP","66","4444  >  45896 [ACK] Seq=2844 Ack=1972 Win=64512 Len=0 TSval=2061882424 TSecr=2061882423"
"24572","80.041456657","127.0.0.1","127.0.0.1","TCP","66","45936  >  4444 [ACK] Seq=1401 Ack=3317 Win=80640 Len=0 TSval=2061882436 TSecr=2061882436"
"24574","80.041627209","127.0.0.1","127.0.0.1","TCP","66","45936  >  4444 [ACK] Seq=1401 Ack=3417 Win=80640 Len=0 TSval=2061882436 TSecr=2061882436"
"24577","80.041899730","127.0.0.1","127.0.0.1","TCP","66","45896  >  4444 [ACK] Seq=1972 Ack=2922 Win=80640 Len=0 TSval=2061882437 TSecr=2061882436"
"24628","80.211885859","127.0.0.1","127.0.0.1","TCP","66","4444  >  45936 [ACK] Seq=3417 Ack=1469 Win=65024 Len=0 TSval=2061882607 TSecr=2061882566"
"24645","80.456660195","127.0.0.1","127.0.0.1","TCP","66","4444  >  45936 [ACK] Seq=3417 Ack=2037 Win=64512 Len=0 TSval=2061882851 TSecr=2061882851"
"24691","80.469744679","127.0.0.1","127.0.0.1","TCP","66","45896  >  4444 [ACK] Seq=1972 Ack=3395 Win=80640 Len=0 TSval=2061882864 TSecr=2061882864"
"24693","80.469961467","127.0.0.1","127.0.0.1","TCP","66","45896  >  4444 [ACK] Seq=1972 Ack=3495 Win=80640 Len=0 TSval=2061882865 TSecr=2061882865"
"24695","80.470175530","127.0.0.1","127.0.0.1","TCP","66","45936  >  4444 [ACK] Seq=2037 Ack=3495 Win=80640 Len=0 TSval=2061882865 TSecr=2061882865"
"24746","80.628835849","127.0.0.1","127.0.0.1","TCP","66","4444  >  45896 [ACK] Seq=3495 Ack=2041 Win=64512 Len=0 TSval=2061883024 TSecr=2061882983"
"24765","80.912306234","127.0.0.1","127.0.0.1","TCP","66","4444  >  45982 [ACK] Seq=2845 Ack=4178 Win=97792 Len=0 TSval=2061883307 TSecr=2061883307"
"24811","80.924729601","127.0.0.1","127.0.0.1","TCP","66","45962  >  4444 [ACK] Seq=1402 Ack=4972 Win=91264 Len=0 TSval=2061883319 TSecr=2061883319"
"24813","80.924964337","127.0.0.1","127.0.0.1","TCP","66","45962  >  4444 [ACK] Seq=1402 Ack=5071 Win=91264 Len=0 TSval=2061883320 TSecr=2061883320"
"24815","80.925174559","127.0.0.1","127.0.0.1","TCP","66","45982  >  4444 [ACK] Seq=4178 Ack=2923 Win=80640 Len=0 TSval=2061883320 TSecr=2061883320"
"24865","81.121842083","127.0.0.1","127.0.0.1","TCP","66","4444  >  45962 [ACK] Seq=5071 Ack=1470 Win=65024 Len=0 TSval=2061883517 TSecr=2061883476"
"24889","81.390663749","127.0.0.1","127.0.0.1","TCP","66","4444  >  45962 [ACK] Seq=5071 Ack=2040 Win=64512 Len=0 TSval=2061883785 TSecr=2061883785"
"24936","81.403250195","127.0.0.1","127.0.0.1","TCP","66","45982  >  4444 [ACK] Seq=4178 Ack=3396 Win=80640 Len=0 TSval=2061883798 TSecr=2061883798"
"24938","81.403421515","127.0.0.1","127.0.0.1","TCP","66","45982  >  4444 [ACK] Seq=4178 Ack=3496 Win=80640 Len=0 TSval=2061883798 TSecr=2061883798"
"24940","81.403632995","127.0.0.1","127.0.0.1","TCP","66","45962  >  4444 [ACK] Seq=2040 Ack=5149 Win=91264 Len=0 TSval=2061883798 TSecr=2061883798"
"24984","81.600845978","127.0.0.1","127.0.0.1","TCP","66","4444  >  45982 [ACK] Seq=3496 Ack=4247 Win=97792 Len=0 TSval=2061883996 TSecr=2061883955"
"25055","81.730902662","127.0.0.1","127.0.0.1","TCP","66","46000  >  4444 [ACK] Seq=2041 Ack=3968 Win=80640 Len=0 TSval=2061884126 TSecr=2061884126"
"25057","81.731075519","127.0.0.1","127.0.0.1","TCP","66","46000  >  4444 [ACK] Seq=2041 Ack=4067 Win=80640 Len=0 TSval=2061884126 TSecr=2061884126"
"25059","81.731284274","127.0.0.1","127.0.0.1","TCP","66","51122  >  4444 [ACK] Seq=2608 Ack=3573 Win=80640 Len=0 TSval=2061884126 TSecr=2061884126"
"25071","81.848229026","127.0.0.1","127.0.0.1","TCP","66","4444  >  46000 [ACK] Seq=4067 Ack=2110 Win=64512 Len=0 TSval=2061884243 TSecr=2061884243"
"25132","82.185290929","127.0.0.1","127.0.0.1","TCP","66","4444  >  46000 [ACK] Seq=4067 Ack=2681 Win=64000 Len=0 TSval=2061884580 TSecr=2061884580"
"25178","82.196960219","127.0.0.1","127.0.0.1","TCP","66","51122  >  4444 [ACK] Seq=2608 Ack=4045 Win=80640 Len=0 TSval=2061884592 TSecr=2061884592"
"25180","82.197118549","127.0.0.1","127.0.0.1","TCP","66","51122  >  4444 [ACK] Seq=2608 Ack=4144 Win=80640 Len=0 TSval=2061884592 TSecr=2061884592"
"25182","82.197310822","127.0.0.1","127.0.0.1","TCP","66","46000  >  4444 [ACK] Seq=2681 Ack=4145 Win=80640 Len=0 TSval=2061884592 TSecr=2061884592"
"25226","82.368845263","127.0.0.1","127.0.0.1","TCP","66","4444  >  51122 [ACK] Seq=4144 Ack=2676 Win=64000 Len=0 TSval=2061884764 TSecr=2061884722"
"25298","82.671276997","127.0.0.1","127.0.0.1","TCP","66","51144  >  4444 [ACK] Seq=2680 Ack=4616 Win=80640 Len=0 TSval=2061885066 TSecr=2061885066"
"25300","82.671361924","127.0.0.1","127.0.0.1","TCP","66","51144  >  4444 [ACK] Seq=2680 Ack=4715 Win=80640 Len=0 TSval=2061885066 TSecr=2061885066"
"25302","82.671473460","127.0.0.1","127.0.0.1","TCP","66","51124  >  4444 [ACK] Seq=4814 Ack=3571 Win=80640 Len=0 TSval=2061885066 TSecr=2061885066"
"25320","82.821304375","127.0.0.1","127.0.0.1","TCP","66","4444  >  51144 [ACK] Seq=4715 Ack=2748 Win=64000 Len=0 TSval=2061885216 TSecr=2061885216"
"25361","83.020357257","127.0.0.1","127.0.0.1","TCP","66","4444  >  51144 [ACK] Seq=4715 Ack=3319 Win=63488 Len=0 TSval=2061885415 TSecr=2061885415"
"25408","83.031591157","127.0.0.1","127.0.0.1","TCP","66","51124  >  4444 [ACK] Seq=4814 Ack=4044 Win=80640 Len=0 TSval=2061885426 TSecr=2061885426"
"25410","83.031676922","127.0.0.1","127.0.0.1","TCP","66","51124  >  4444 [ACK] Seq=4814 Ack=4144 Win=80640 Len=0 TSval=2061885426 TSecr=2061885426"
"25412","83.031787690","127.0.0.1","127.0.0.1","TCP","66","51144  >  4444 [ACK] Seq=3319 Ack=4793 Win=80640 Len=0 TSval=2061885426 TSecr=2061885426"
"25465","83.188845431","127.0.0.1","127.0.0.1","TCP","66","4444  >  51124 [ACK] Seq=4144 Ack=4883 Win=97792 Len=0 TSval=2061885584 TSecr=2061885543"
"25484","83.478245271","127.0.0.1","127.0.0.1","TCP","66","4444  >  51160 [ACK] Seq=5150 Ack=2609 Win=64000 Len=0 TSval=2061885873 TSecr=2061885873"
"25530","83.490630155","127.0.0.1","127.0.0.1","TCP","66","51170  >  4444 [ACK] Seq=3605 Ack=3318 Win=80640 Len=0 TSval=2061885885 TSecr=2061885885"
"25532","83.490846593","127.0.0.1","127.0.0.1","TCP","66","51170  >  4444 [ACK] Seq=3605 Ack=3418 Win=80640 Len=0 TSval=2061885886 TSecr=2061885885"
"25534","83.491080491","127.0.0.1","127.0.0.1","TCP","66","51160  >  4444 [ACK] Seq=2609 Ack=5228 Win=91264 Len=0 TSval=2061885886 TSecr=2061885886"
"25551","83.599575565","127.0.0.1","127.0.0.1","TCP","66","4444  >  51170 [ACK] Seq=3418 Ack=3674 Win=96128 Len=0 TSval=2061885994 TSecr=2061885994"
"25604","83.899463889","127.0.0.1","127.0.0.1","TCP","66","4444  >  51170 [ACK] Seq=3418 Ack=4244 Win=97792 Len=0 TSval=2061886294 TSecr=2061886294"
"25655","83.912104672","127.0.0.1","127.0.0.1","TCP","66","51160  >  4444 [ACK] Seq=2609 Ack=5701 Win=91264 Len=0 TSval=2061886307 TSecr=2061886307"
"25657","83.912272780","127.0.0.1","127.0.0.1","TCP","66","51160  >  4444 [ACK] Seq=2609 Ack=5801 Win=91264 Len=0 TSval=2061886307 TSecr=2061886307"
"25659","83.912488450","127.0.0.1","127.0.0.1","TCP","66","51170  >  4444 [ACK] Seq=4244 Ack=3496 Win=80640 Len=0 TSval=2061886307 TSecr=2061886307"
"25698","84.091858034","127.0.0.1","127.0.0.1","TCP","66","4444  >  51160 [ACK] Seq=5801 Ack=2678 Win=64000 Len=0 TSval=2061886487 TSecr=2061886446"
"25767","84.312349815","127.0.0.1","127.0.0.1","TCP","66","51186  >  4444 [ACK] Seq=2041 Ack=3969 Win=80640 Len=0 TSval=2061886707 TSecr=2061886707"
"25769","84.312433345","127.0.0.1","127.0.0.1","TCP","66","51186  >  4444 [ACK] Seq=2041 Ack=4068 Win=80640 Len=0 TSval=2061886707 TSecr=2061886707"
"25771","84.312571980","127.0.0.1","127.0.0.1","TCP","66","51188  >  4444 [ACK] Seq=2610 Ack=3573 Win=80640 Len=0 TSval=2061886707 TSecr=2061886707"
"25789","84.460699884","127.0.0.1","127.0.0.1","TCP","66","4444  >  51186 [ACK] Seq=4068 Ack=2109 Win=64512 Len=0 TSval=2061886855 TSecr=2061886855"
"25841","84.784299462","127.0.0.1","127.0.0.1","TCP","66","4444  >  51186 [ACK] Seq=4068 Ack=2679 Win=64000 Len=0 TSval=2061887179 TSecr=2061887179"
"25887","84.796326689","127.0.0.1","127.0.0.1","TCP","66","51188  >  4444 [ACK] Seq=2610 Ack=4045 Win=80640 Len=0 TSval=2061887191 TSecr=2061887191"
"25889","84.796501292","127.0.0.1","127.0.0.1","TCP","66","51188  >  4444 [ACK] Seq=2610 Ack=4145 Win=80640 Len=0 TSval=2061887191 TSecr=2061887191"
"25891","84.796709279","127.0.0.1","127.0.0.1","TCP","66","51186  >  4444 [ACK] Seq=2679 Ack=4146 Win=80640 Len=0 TSval=2061887191 TSecr=2061887191"
"25937","84.988848294","127.0.0.1","127.0.0.1","TCP","66","4444  >  51188 [ACK] Seq=4145 Ack=2678 Win=64000 Len=0 TSval=2061887384 TSecr=2061887343"
"26009","85.298707438","127.0.0.1","127.0.0.1","TCP","66","51222  >  4444 [ACK] Seq=2043 Ack=3967 Win=80640 Len=0 TSval=2061887693 TSecr=2061887693"
"26011","85.298795787","127.0.0.1","127.0.0.1","TCP","66","51222  >  4444 [ACK] Seq=2043 Ack=4065 Win=80640 Len=0 TSval=2061887693 TSecr=2061887693"
"26013","85.298943083","127.0.0.1","127.0.0.1","TCP","66","51228  >  4444 [ACK] Seq=2611 Ack=3573 Win=80640 Len=0 TSval=2061887694 TSecr=2061887694"
"26030","85.454443782","127.0.0.1","127.0.0.1","TCP","66","4444  >  51222 [ACK] Seq=4065 Ack=2111 Win=64512 Len=0 TSval=2061887849 TSecr=2061887849"
"26087","85.803247959","127.0.0.1","127.0.0.1","TCP","66","4444  >  51222 [ACK] Seq=4065 Ack=2682 Win=64000 Len=0 TSval=2061888198 TSecr=2061888198"
"26133","85.814427592","127.0.0.1","127.0.0.1","TCP","66","51228  >  4444 [ACK] Seq=2611 Ack=4046 Win=80640 Len=0 TSval=2061888209 TSecr=2061888209"
"26135","85.814571815","127.0.0.1","127.0.0.1","TCP","66","51228  >  4444 [ACK] Seq=2611 Ack=4146 Win=80640 Len=0 TSval=2061888209 TSecr=2061888209"
"26137","85.814761923","127.0.0.1","127.0.0.1","TCP","66","51222  >  4444 [ACK] Seq=2682 Ack=4143 Win=80640 Len=0 TSval=2061888209 TSecr=2061888209"
"26182","85.986858167","127.0.0.1","127.0.0.1","TCP","66","4444  >  51228 [ACK] Seq=4146 Ack=2680 Win=64000 Len=0 TSval=2061888382 TSecr=2061888341"
"26199","86.229521690","127.0.0.1","127.0.0.1","TCP","66","4444  >  51260 [ACK] Seq=5150 Ack=2612 Win=64000 Len=0 TSval=2061888624 TSecr=2061888624"
"26249","86.242461882","127.0.0.1","127.0.0.1","TCP","66","51248  >  4444 [ACK] Seq=4880 Ack=4617 Win=80640 Len=0 TSval=2061888637 TSecr=2061888637"
"26251","86.242680764","127.0.0.1","127.0.0.1","TCP","66","51248  >  4444 [ACK] Seq=4880 Ack=4717 Win=80640 Len=0 TSval=2061888637 TSecr=2061888637"
"26253","86.243012999","127.0.0.1","127.0.0.1","TCP","66","51260  >  4444 [ACK] Seq=2612 Ack=5228 Win=91264 Len=0 TSval=2061888638 TSecr=2061888638"
"26297","86.448853127","127.0.0.1","127.0.0.1","TCP","66","4444  >  51248 [ACK] Seq=4717 Ack=4948 Win=97792 Len=0 TSval=2061888844 TSecr=2061888803"
"26313","86.661672563","127.0.0.1","127.0.0.1","TCP","66","4444  >  51248 [ACK] Seq=4717 Ack=5517 Win=97792 Len=0 TSval=2061889056 TSecr=2061889056"
"26359","86.673038393","127.0.0.1","127.0.0.1","TCP","66","51260  >  4444 [ACK] Seq=2612 Ack=5701 Win=91264 Len=0 TSval=2061889068 TSecr=2061889068"
"26361","86.673196235","127.0.0.1","127.0.0.1","TCP","66","51260  >  4444 [ACK] Seq=2612 Ack=5800 Win=91264 Len=0 TSval=2061889068 TSecr=2061889068"
"26363","86.673388787","127.0.0.1","127.0.0.1","TCP","66","51248  >  4444 [ACK] Seq=5517 Ack=4795 Win=80640 Len=0 TSval=2061889068 TSecr=2061889068"
"26417","86.823839682","127.0.0.1","127.0.0.1","TCP","66","4444  >  51260 [ACK] Seq=5800 Ack=2681 Win=64000 Len=0 TSval=2061889219 TSecr=2061889178"
"26438","87.099684797","127.0.0.1","127.0.0.1","TCP","66","4444  >  51270 [ACK] Seq=2845 Ack=1970 Win=64512 Len=0 TSval=2061889494 TSecr=2061889494"
"26484","87.111880271","127.0.0.1","127.0.0.1","TCP","66","51280  >  4444 [ACK] Seq=1402 Ack=3316 Win=80640 Len=0 TSval=2061889507 TSecr=2061889507"
"26486","87.112038881","127.0.0.1","127.0.0.1","TCP","66","51280  >  4444 [ACK] Seq=1402 Ack=3415 Win=80640 Len=0 TSval=2061889507 TSecr=2061889507"
"26488","87.112233249","127.0.0.1","127.0.0.1","TCP","66","51270  >  4444 [ACK] Seq=1970 Ack=2923 Win=80640 Len=0 TSval=2061889507 TSecr=2061889507"
"26540","87.299852067","127.0.0.1","127.0.0.1","TCP","66","4444  >  51280 [ACK] Seq=3415 Ack=1470 Win=65024 Len=0 TSval=2061889695 TSecr=2061889654"
"26557","87.563230163","127.0.0.1","127.0.0.1","TCP","66","4444  >  51280 [ACK] Seq=3415 Ack=2041 Win=64512 Len=0 TSval=2061889958 TSecr=2061889958"
"26603","87.574168705","127.0.0.1","127.0.0.1","TCP","66","51270  >  4444 [ACK] Seq=1970 Ack=3395 Win=80640 Len=0 TSval=2061889969 TSecr=2061889969"
"26605","87.574323473","127.0.0.1","127.0.0.1","TCP","66","51270  >  4444 [ACK] Seq=1970 Ack=3495 Win=80640 Len=0 TSval=2061889969 TSecr=2061889969"
