"No.","Time","Source","Destination","Protocol","Length","Info","src_port","dst_port"
"2467","4.089780844","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42188"
"2468","4.089799492","127.0.0.1","127.0.0.1","TCP","66","42188  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449300488 TSecr=449300488","42188","4444"
"2474","4.090432389","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42696"
"2475","4.090452853","127.0.0.1","127.0.0.1","TCP","66","42696  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449300489 TSecr=449300489","42696","4444"
"2478","4.090861142","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42650","4444"
"2498","4.093821765","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42650"
"2499","4.093833498","127.0.0.1","127.0.0.1","TCP","66","42650  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449300492 TSecr=449300492","42650","4444"
"2502","4.095538871","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","41930","4444"
"2524","4.099951554","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42428","4444"
"2525","4.100206822","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","41930"
"2526","4.100224492","127.0.0.1","127.0.0.1","TCP","66","41930  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449300499 TSecr=449300499","41930","4444"
"2548","4.103080563","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42428"
"2549","4.103091388","127.0.0.1","127.0.0.1","TCP","66","42428  >  4444 [ACK] Seq=616 Ack=226 Win=630 Len=0 TSval=449300502 TSecr=449300502","42428","4444"
"2582","4.299730261","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","44414","4444"
"2583","4.299825314","127.0.0.1","127.0.0.1","TLSv1.2","103","[TCP Previous segment not captured] , Application Data","44438","4444"
"2584","4.299882584","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42388","4444"
"2585","4.300044824","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42040","4444"
"2586","4.300115782","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42440","4444"
"2587","4.300175427","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42084","4444"
"2588","4.300199731","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","44414"
"2589","4.300224664","127.0.0.1","127.0.0.1","TCP","66","44414  >  4444 [ACK] Seq=244 Ack=109 Win=630 Len=0 TSval=449300699 TSecr=449300699","44414","4444"
"2590","4.300231718","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42606","4444"
"2591","4.300288359","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42322","4444"
"2592","4.300305749","127.0.0.1","127.0.0.1","TCP","66","4444  >  44414 [FIN, ACK] Seq=109 Ack=244 Win=512 Len=0 TSval=449300699 TSecr=449300699","4444","44414"
"2593","4.300346257","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42014","4444"
"2594","4.300402479","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42246","4444"
"2595","4.300459260","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42592","4444"
"2596","4.300506612","127.0.0.1","127.0.0.1","TCP","66","44414  >  4444 [FIN, ACK] Seq=244 Ack=110 Win=630 Len=0 TSval=449300699 TSecr=449300699","44414","4444"
"2597","4.300514713","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42316","4444"
"2598","4.300544326","127.0.0.1","127.0.0.1","TCP","66","4444  >  44414 [ACK] Seq=110 Ack=245 Win=512 Len=0 TSval=449300699 TSecr=449300699","4444","44414"
"2599","4.300571214","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","41940","4444"
"2600","4.300630300","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","41930","4444"
"2601","4.300713341","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42714","4444"
"2602","4.300723328","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42246"
"2603","4.300750077","127.0.0.1","127.0.0.1","TCP","66","42246  >  4444 [ACK] Seq=243 Ack=109 Win=630 Len=0 TSval=449300699 TSecr=449300699","42246","4444"
"2604","4.300819987","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42700","4444"
"2605","4.300826203","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42440"
"2606","4.300831511","127.0.0.1","127.0.0.1","TCP","66","4444  >  42246 [FIN, ACK] Seq=109 Ack=243 Win=512 Len=0 TSval=449300699 TSecr=449300699","4444","42246"
"2607","4.300850298","127.0.0.1","127.0.0.1","TCP","66","42440  >  4444 [ACK] Seq=243 Ack=109 Win=630 Len=0 TSval=449300699 TSecr=449300699","42440","4444"
"2608","4.300930476","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42334","4444"
"2609","4.300933339","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42606"
"2610","4.300944234","127.0.0.1","127.0.0.1","TCP","66","4444  >  42440 [FIN, ACK] Seq=109 Ack=243 Win=512 Len=0 TSval=449300700 TSecr=449300699","4444","42440"
"2611","4.300957225","127.0.0.1","127.0.0.1","TCP","66","42606  >  4444 [ACK] Seq=448 Ack=184 Win=630 Len=0 TSval=449300700 TSecr=449300699","42606","4444"
"2612","4.300960577","127.0.0.1","127.0.0.1","TCP","66","42246  >  4444 [FIN, ACK] Seq=243 Ack=110 Win=630 Len=0 TSval=449300700 TSecr=449300699","42246","4444"
"2613","4.301000945","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42084"
"2614","4.301000945","127.0.0.1","127.0.0.1","TCP","66","4444  >  42246 [ACK] Seq=110 Ack=244 Win=512 Len=0 TSval=449300700 TSecr=449300700","4444","42246"
"2615","4.301025878","127.0.0.1","127.0.0.1","TCP","66","42084  >  4444 [ACK] Seq=38 Ack=34 Win=630 Len=0 TSval=449300700 TSecr=449300700","42084","4444"
"2616","4.301037123","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42490","4444"
"2617","4.301040056","127.0.0.1","127.0.0.1","TCP","66","4444  >  42606 [FIN, ACK] Seq=184 Ack=448 Win=512 Len=0 TSval=449300700 TSecr=449300700","4444","42606"
"2618","4.301103611","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42322"
"2619","4.301104589","127.0.0.1","127.0.0.1","TCP","66","4444  >  42084 [FIN, ACK] Seq=34 Ack=38 Win=512 Len=0 TSval=449300700 TSecr=449300700","4444","42084"
"2620","4.301108849","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42014"
"2621","4.301129033","127.0.0.1","127.0.0.1","TCP","66","42322  >  4444 [ACK] Seq=243 Ack=109 Win=630 Len=0 TSval=449300700 TSecr=449300700","42322","4444"
"2622","4.301133643","127.0.0.1","127.0.0.1","TCP","66","42014  >  4444 [ACK] Seq=38 Ack=34 Win=630 Len=0 TSval=449300700 TSecr=449300700","42014","4444"
"2623","4.301148030","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42012","4444"
"2624","4.301224785","127.0.0.1","127.0.0.1","TCP","66","4444  >  42322 [FIN, ACK] Seq=109 Ack=243 Win=512 Len=0 TSval=449300700 TSecr=449300700","4444","42322"
"2625","4.301236169","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42040"
"2626","4.301259496","127.0.0.1","127.0.0.1","TCP","66","42040  >  4444 [ACK] Seq=243 Ack=109 Win=630 Len=0 TSval=449300700 TSecr=449300700","42040","4444"
"2627","4.301269064","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","44438"
"2628","4.301271020","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42388"
"2629","4.301290505","127.0.0.1","127.0.0.1","TCP","66","44438  >  4444 [ACK] Seq=39 Ack=34 Win=630 Len=0 TSval=449300700 TSecr=449300700","44438","4444"
"2630","4.301305381","127.0.0.1","127.0.0.1","TCP","66","42388  >  4444 [ACK] Seq=243 Ack=109 Win=630 Len=0 TSval=449300700 TSecr=449300700","42388","4444"
"2631","4.301331432","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42524","4444"
"2632","4.301353711","127.0.0.1","127.0.0.1","TCP","66","4444  >  42014 [FIN, ACK] Seq=34 Ack=38 Win=512 Len=0 TSval=449300700 TSecr=449300700","4444","42014"
"2633","4.301449463","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42204","4444"
"2634","4.301458961","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","41930"
"2635","4.301472440","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42316"
"2636","4.301475723","127.0.0.1","127.0.0.1","TCP","66","4444  >  42040 [FIN, ACK] Seq=109 Ack=243 Win=512 Len=0 TSval=449300700 TSecr=449300700","4444","42040"
"2637","4.301482358","127.0.0.1","127.0.0.1","TCP","66","41930  >  4444 [ACK] Seq=448 Ack=184 Win=630 Len=0 TSval=449300700 TSecr=449300700","41930","4444"
"2638","4.301493323","127.0.0.1","127.0.0.1","TCP","66","42316  >  4444 [ACK] Seq=38 Ack=34 Win=630 Len=0 TSval=449300700 TSecr=449300700","42316","4444"
"2639","4.301526218","127.0.0.1","127.0.0.1","TCP","66","42014  >  4444 [FIN, ACK] Seq=38 Ack=35 Win=630 Len=0 TSval=449300700 TSecr=449300700","42014","4444"
"2640","4.301528173","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42012"
"2641","4.301551989","127.0.0.1","127.0.0.1","TCP","66","42012  >  4444 [ACK] Seq=38 Ack=34 Win=630 Len=0 TSval=449300700 TSecr=449300700","42012","4444"
"2642","4.301567843","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","41904","4444"
"2643","4.301567843","127.0.0.1","127.0.0.1","TCP","66","4444  >  42014 [ACK] Seq=35 Ack=39 Win=512 Len=0 TSval=449300700 TSecr=449300700","4444","42014"
"2644","4.301585303","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42700"
"2645","4.301592567","127.0.0.1","127.0.0.1","TCP","66","4444  >  44438 [FIN, ACK] Seq=34 Ack=39 Win=512 Len=0 TSval=449300700 TSecr=449300700","4444","44438"
"2646","4.301610586","127.0.0.1","127.0.0.1","TCP","66","42700  >  4444 [ACK] Seq=38 Ack=34 Win=630 Len=0 TSval=449300700 TSecr=449300700","42700","4444"
"2647","4.301627208","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42524"
"2648","4.301633982","127.0.0.1","127.0.0.1","TCP","66","42606  >  4444 [FIN, ACK] Seq=448 Ack=185 Win=630 Len=0 TSval=449300700 TSecr=449300700","42606","4444"
"2649","4.301641595","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42592"
"2650","4.301643970","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42714"
"2651","4.301650116","127.0.0.1","127.0.0.1","TCP","66","42524  >  4444 [ACK] Seq=38 Ack=34 Win=630 Len=0 TSval=449300700 TSecr=449300700","42524","4444"
"2652","4.301663525","127.0.0.1","127.0.0.1","TCP","66","42714  >  4444 [ACK] Seq=243 Ack=109 Win=630 Len=0 TSval=449300700 TSecr=449300700","42714","4444"
"2653","4.301663525","127.0.0.1","127.0.0.1","TCP","66","42592  >  4444 [ACK] Seq=38 Ack=34 Win=630 Len=0 TSval=449300700 TSecr=449300700","42592","4444"
"2654","4.301676865","127.0.0.1","127.0.0.1","TCP","66","4444  >  42606 [ACK] Seq=185 Ack=449 Win=512 Len=0 TSval=449300700 TSecr=449300700","4444","42606"
"2655","4.301681544","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42208","4444"
"2656","4.301695023","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","41940"
"2657","4.301695023","127.0.0.1","127.0.0.1","TCP","66","4444  >  42388 [FIN, ACK] Seq=109 Ack=243 Win=512 Len=0 TSval=449300700 TSecr=449300700","4444","42388"
"2658","4.301717791","127.0.0.1","127.0.0.1","TCP","66","41940  >  4444 [ACK] Seq=243 Ack=109 Win=630 Len=0 TSval=449300700 TSecr=449300700","41940","4444"
"2659","4.301780718","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42334"
"2660","4.301802648","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","41920","4444"
"2661","4.301804603","127.0.0.1","127.0.0.1","TCP","66","4444  >  41930 [FIN, ACK] Seq=184 Ack=448 Win=512 Len=0 TSval=449300700 TSecr=449300700","4444","41930"
"2662","4.301804603","127.0.0.1","127.0.0.1","TCP","66","42334  >  4444 [ACK] Seq=243 Ack=109 Win=630 Len=0 TSval=449300700 TSecr=449300700","42334","4444"
"2663","4.301837918","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42490"
"2664","4.301856705","127.0.0.1","127.0.0.1","TCP","66","42490  >  4444 [ACK] Seq=243 Ack=109 Win=630 Len=0 TSval=449300700 TSecr=449300700","42490","4444"
"2665","4.301864178","127.0.0.1","127.0.0.1","TCP","66","42084  >  4444 [FIN, ACK] Seq=38 Ack=35 Win=630 Len=0 TSval=449300700 TSecr=449300700","42084","4444"
"2666","4.301902939","127.0.0.1","127.0.0.1","TCP","66","4444  >  42084 [ACK] Seq=35 Ack=39 Win=512 Len=0 TSval=449300700 TSecr=449300700","4444","42084"
"2667","4.301912438","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42630","4444"
"2668","4.301928780","127.0.0.1","127.0.0.1","TCP","66","4444  >  42316 [FIN, ACK] Seq=34 Ack=38 Win=512 Len=0 TSval=449300700 TSecr=449300700","4444","42316"
"2669","4.301935834","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42208"
"2670","4.301946869","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42204"
"2671","4.301955949","127.0.0.1","127.0.0.1","TCP","66","42208  >  4444 [ACK] Seq=38 Ack=34 Win=630 Len=0 TSval=449300701 TSecr=449300701","42208","4444"
"2672","4.301971104","127.0.0.1","127.0.0.1","TCP","66","42204  >  4444 [ACK] Seq=448 Ack=184 Win=630 Len=0 TSval=449300701 TSecr=449300701","42204","4444"
"2673","4.302032634","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42588","4444"
"2674","4.302041294","127.0.0.1","127.0.0.1","TCP","66","42440  >  4444 [FIN, ACK] Seq=243 Ack=110 Win=630 Len=0 TSval=449300701 TSecr=449300700","42440","4444"
"2675","4.302046113","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","41904"
"2676","4.302052259","127.0.0.1","127.0.0.1","TCP","66","4444  >  42012 [FIN, ACK] Seq=34 Ack=38 Win=512 Len=0 TSval=449300701 TSecr=449300700","4444","42012"
"2677","4.302069859","127.0.0.1","127.0.0.1","TCP","66","41904  >  4444 [ACK] Seq=38 Ack=34 Win=630 Len=0 TSval=449300701 TSecr=449300701","41904","4444"
"2678","4.302078589","127.0.0.1","127.0.0.1","TCP","66","4444  >  42440 [ACK] Seq=110 Ack=244 Win=512 Len=0 TSval=449300701 TSecr=449300701","4444","42440"
"2679","4.302094583","127.0.0.1","127.0.0.1","TCP","66","4444  >  42700 [FIN, ACK] Seq=34 Ack=38 Win=512 Len=0 TSval=449300701 TSecr=449300700","4444","42700"
"2680","4.302103243","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","41920"
"2681","4.302123636","127.0.0.1","127.0.0.1","TCP","66","41920  >  4444 [ACK] Seq=38 Ack=34 Win=630 Len=0 TSval=449300701 TSecr=449300701","41920","4444"
"2682","4.302133624","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42630"
"2683","4.302151643","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42112","4444"
"2684","4.302151643","127.0.0.1","127.0.0.1","TCP","66","42630  >  4444 [ACK] Seq=38 Ack=34 Win=630 Len=0 TSval=449300701 TSecr=449300701","42630","4444"
"2685","4.302228747","127.0.0.1","127.0.0.1","TCP","66","4444  >  42524 [FIN, ACK] Seq=34 Ack=38 Win=512 Len=0 TSval=449300701 TSecr=449300700","4444","42524"
"2686","4.302257382","127.0.0.1","127.0.0.1","TCP","66","42204  >  4444 [FIN, ACK] Seq=448 Ack=184 Win=630 Len=0 TSval=449300701 TSecr=449300701","42204","4444"
"2687","4.302260664","127.0.0.1","127.0.0.1","TCP","66","42700  >  4444 [FIN, ACK] Seq=38 Ack=35 Win=630 Len=0 TSval=449300701 TSecr=449300701","42700","4444"
"2688","4.302262131","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42062","4444"
"2689","4.302297959","127.0.0.1","127.0.0.1","TCP","66","4444  >  42700 [ACK] Seq=35 Ack=39 Win=512 Len=0 TSval=449300701 TSecr=449300701","4444","42700"
"2690","4.302333299","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42588"
"2691","4.302348873","127.0.0.1","127.0.0.1","TCP","66","4444  >  42714 [FIN, ACK] Seq=109 Ack=243 Win=512 Len=0 TSval=449300701 TSecr=449300700","4444","42714"
"2692","4.302356556","127.0.0.1","127.0.0.1","TCP","66","42588  >  4444 [ACK] Seq=38 Ack=34 Win=630 Len=0 TSval=449300701 TSecr=449300701","42588","4444"
"2693","4.302378905","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42720","4444"
"2694","4.302387425","127.0.0.1","127.0.0.1","TCP","66","44438  >  4444 [FIN, ACK] Seq=39 Ack=35 Win=630 Len=0 TSval=449300701 TSecr=449300700","44438","4444"
"2695","4.302394130","127.0.0.1","127.0.0.1","TCP","66","42388  >  4444 [FIN, ACK] Seq=243 Ack=110 Win=630 Len=0 TSval=449300701 TSecr=449300700","42388","4444"
"2696","4.302425838","127.0.0.1","127.0.0.1","TCP","66","4444  >  44438 [ACK] Seq=35 Ack=40 Win=512 Len=0 TSval=449300701 TSecr=449300701","4444","44438"
"2697","4.302430657","127.0.0.1","127.0.0.1","TCP","66","4444  >  42388 [ACK] Seq=110 Ack=244 Win=512 Len=0 TSval=449300701 TSecr=449300701","4444","42388"
"2698","4.302432612","127.0.0.1","127.0.0.1","TCP","66","42040  >  4444 [FIN, ACK] Seq=243 Ack=110 Win=630 Len=0 TSval=449300701 TSecr=449300700","42040","4444"
"2699","4.302440714","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42112"
"2700","4.302465018","127.0.0.1","127.0.0.1","TCP","66","42112  >  4444 [ACK] Seq=38 Ack=34 Win=630 Len=0 TSval=449300701 TSecr=449300701","42112","4444"
"2701","4.302465996","127.0.0.1","127.0.0.1","TCP","66","4444  >  42040 [ACK] Seq=110 Ack=244 Win=512 Len=0 TSval=449300701 TSecr=449300701","4444","42040"
"2702","4.302465996","127.0.0.1","127.0.0.1","TCP","66","42524  >  4444 [FIN, ACK] Seq=38 Ack=35 Win=630 Len=0 TSval=449300701 TSecr=449300701","42524","4444"
"2703","4.302481571","127.0.0.1","127.0.0.1","TCP","66","4444  >  42592 [FIN, ACK] Seq=34 Ack=38 Win=512 Len=0 TSval=449300701 TSecr=449300700","4444","42592"
"2704","4.302496028","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42346","4444"
"2705","4.302498402","127.0.0.1","127.0.0.1","TCP","66","4444  >  42524 [ACK] Seq=35 Ack=39 Win=512 Len=0 TSval=449300701 TSecr=449300701","4444","42524"
"2706","4.302536954","127.0.0.1","127.0.0.1","TCP","66","42316  >  4444 [FIN, ACK] Seq=38 Ack=35 Win=630 Len=0 TSval=449300701 TSecr=449300700","42316","4444"
"2707","4.302578859","127.0.0.1","127.0.0.1","TCP","66","4444  >  42316 [ACK] Seq=35 Ack=39 Win=512 Len=0 TSval=449300701 TSecr=449300701","4444","42316"
"2708","4.302593316","127.0.0.1","127.0.0.1","TCP","66","41940  >  4444 [FIN, ACK] Seq=243 Ack=109 Win=630 Len=0 TSval=449300701 TSecr=449300700","41940","4444"
"2709","4.302593316","127.0.0.1","127.0.0.1","TCP","66","42012  >  4444 [FIN, ACK] Seq=38 Ack=35 Win=630 Len=0 TSval=449300701 TSecr=449300701","42012","4444"
"2710","4.302604630","127.0.0.1","127.0.0.1","TCP","66","4444  >  41940 [FIN, ACK] Seq=109 Ack=243 Win=512 Len=0 TSval=449300701 TSecr=449300700","4444","41940"
"2711","4.302604630","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42640","4444"
"2712","4.302625722","127.0.0.1","127.0.0.1","TCP","66","41940  >  4444 [ACK] Seq=244 Ack=110 Win=630 Len=0 TSval=449300701 TSecr=449300701","41940","4444"
"2713","4.302633684","127.0.0.1","127.0.0.1","TCP","66","4444  >  42012 [ACK] Seq=35 Ack=39 Win=512 Len=0 TSval=449300701 TSecr=449300701","4444","42012"
"2714","4.302647582","127.0.0.1","127.0.0.1","TCP","66","4444  >  41940 [ACK] Seq=110 Ack=244 Win=512 Len=0 TSval=449300701 TSecr=449300701","4444","41940"
"2715","4.302688020","127.0.0.1","127.0.0.1","TCP","66","41930  >  4444 [FIN, ACK] Seq=448 Ack=185 Win=630 Len=0 TSval=449300701 TSecr=449300700","41930","4444"
"2716","4.302688020","127.0.0.1","127.0.0.1","TCP","66","42490  >  4444 [FIN, ACK] Seq=243 Ack=109 Win=630 Len=0 TSval=449300701 TSecr=449300700","42490","4444"
"2717","4.302717074","127.0.0.1","127.0.0.1","TCP","66","42714  >  4444 [FIN, ACK] Seq=243 Ack=110 Win=630 Len=0 TSval=449300701 TSecr=449300701","42714","4444"
"2718","4.302717074","127.0.0.1","127.0.0.1","TCP","66","42208  >  4444 [FIN, ACK] Seq=38 Ack=34 Win=630 Len=0 TSval=449300701 TSecr=449300701","42208","4444"
"2719","4.302720007","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42462","4444"
"2720","4.302720007","127.0.0.1","127.0.0.1","TCP","66","4444  >  41930 [ACK] Seq=185 Ack=449 Win=512 Len=0 TSval=449300701 TSecr=449300701","4444","41930"
"2721","4.302721474","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42062"
"2722","4.302745709","127.0.0.1","127.0.0.1","TCP","66","42062  >  4444 [ACK] Seq=243 Ack=109 Win=630 Len=0 TSval=449300701 TSecr=449300701","42062","4444"
"2723","4.302748083","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42720"
"2724","4.302750039","127.0.0.1","127.0.0.1","TCP","66","42592  >  4444 [FIN, ACK] Seq=38 Ack=35 Win=630 Len=0 TSval=449300701 TSecr=449300701","42592","4444"
"2725","4.302756255","127.0.0.1","127.0.0.1","TCP","66","4444  >  42714 [ACK] Seq=110 Ack=244 Win=512 Len=0 TSval=449300701 TSecr=449300701","4444","42714"
"2726","4.302764356","127.0.0.1","127.0.0.1","TCP","66","42334  >  4444 [FIN, ACK] Seq=243 Ack=109 Win=630 Len=0 TSval=449300701 TSecr=449300700","42334","4444"
"2727","4.302772807","127.0.0.1","127.0.0.1","TCP","66","42720  >  4444 [ACK] Seq=448 Ack=184 Win=630 Len=0 TSval=449300701 TSecr=449300701","42720","4444"
"2728","4.302788661","127.0.0.1","127.0.0.1","TCP","66","4444  >  42592 [ACK] Seq=35 Ack=39 Win=512 Len=0 TSval=449300701 TSecr=449300701","4444","42592"
"2729","4.302816807","127.0.0.1","127.0.0.1","TCP","66","4444  >  42334 [FIN, ACK] Seq=109 Ack=244 Win=512 Len=0 TSval=449300701 TSecr=449300701","4444","42334"
"2730","4.302828610","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42094","4444"
"2731","4.302851587","127.0.0.1","127.0.0.1","TCP","66","42334  >  4444 [ACK] Seq=244 Ack=110 Win=630 Len=0 TSval=449300701 TSecr=449300701","42334","4444"
"2732","4.302914165","127.0.0.1","127.0.0.1","TCP","66","42322  >  4444 [FIN, ACK] Seq=243 Ack=110 Win=630 Len=0 TSval=449300701 TSecr=449300700","42322","4444"
"2733","4.302947758","127.0.0.1","127.0.0.1","TCP","66","4444  >  42322 [ACK] Seq=110 Ack=244 Win=512 Len=0 TSval=449300702 TSecr=449300701","4444","42322"
"2734","4.302949644","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42428","4444"
"2735","4.302982399","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42640"
"2736","4.302986171","127.0.0.1","127.0.0.1","TCP","66","4444  >  42490 [FIN, ACK] Seq=109 Ack=244 Win=512 Len=0 TSval=449300702 TSecr=449300701","4444","42490"
"2737","4.302992805","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42346"
"2738","4.303005726","127.0.0.1","127.0.0.1","TCP","66","42640  >  4444 [ACK] Seq=448 Ack=184 Win=630 Len=0 TSval=449300702 TSecr=449300702","42640","4444"
"2739","4.303016691","127.0.0.1","127.0.0.1","TCP","66","42346  >  4444 [ACK] Seq=38 Ack=34 Win=630 Len=0 TSval=449300702 TSecr=449300702","42346","4444"
"2740","4.303022837","127.0.0.1","127.0.0.1","TCP","66","42490  >  4444 [ACK] Seq=244 Ack=110 Win=630 Len=0 TSval=449300702 TSecr=449300702","42490","4444"
"2741","4.303066767","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42790","4444"
"2742","4.303088627","127.0.0.1","127.0.0.1","TCP","66","41920  >  4444 [FIN, ACK] Seq=38 Ack=34 Win=630 Len=0 TSval=449300702 TSecr=449300701","41920","4444"
"2743","4.303090024","127.0.0.1","127.0.0.1","TCP","66","42588  >  4444 [FIN, ACK] Seq=38 Ack=34 Win=630 Len=0 TSval=449300702 TSecr=449300701","42588","4444"
"2744","4.303102106","127.0.0.1","127.0.0.1","TCP","66","41904  >  4444 [FIN, ACK] Seq=38 Ack=34 Win=630 Len=0 TSval=449300702 TSecr=449300701","41904","4444"
"2745","4.303132138","127.0.0.1","127.0.0.1","TCP","66","42112  >  4444 [FIN, ACK] Seq=38 Ack=34 Win=630 Len=0 TSval=449300702 TSecr=449300701","42112","4444"
"2746","4.303137865","127.0.0.1","127.0.0.1","TCP","66","42720  >  4444 [FIN, ACK] Seq=448 Ack=184 Win=630 Len=0 TSval=449300702 TSecr=449300701","42720","4444"
"2747","4.303155395","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42094"
"2748","4.303158747","127.0.0.1","127.0.0.1","TCP","66","4444  >  42208 [FIN, ACK] Seq=34 Ack=39 Win=512 Len=0 TSval=449300702 TSecr=449300701","4444","42208"
"2749","4.303178233","127.0.0.1","127.0.0.1","TCP","66","42094  >  4444 [ACK] Seq=243 Ack=109 Win=630 Len=0 TSval=449300702 TSecr=449300702","42094","4444"
"2750","4.303194366","127.0.0.1","127.0.0.1","TCP","66","42208  >  4444 [ACK] Seq=39 Ack=35 Win=630 Len=0 TSval=449300702 TSecr=449300702","42208","4444"
"2751","4.303230474","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42462"
"2752","4.303256105","127.0.0.1","127.0.0.1","TCP","66","42462  >  4444 [ACK] Seq=243 Ack=109 Win=630 Len=0 TSval=449300702 TSecr=449300702","42462","4444"
"2753","4.303257572","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42118","4444"
"2754","4.303283273","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42790"
"2755","4.303300524","127.0.0.1","127.0.0.1","TCP","66","4444  >  42204 [FIN, ACK] Seq=184 Ack=449 Win=512 Len=0 TSval=449300702 TSecr=449300701","4444","42204"
"2756","4.303303388","127.0.0.1","127.0.0.1","TCP","66","42790  >  4444 [ACK] Seq=38 Ack=34 Win=630 Len=0 TSval=449300702 TSecr=449300702","42790","4444"
