"No.","Time","Source","Destination","Protocol","Length","Info"
"4405","72.054142797","127.0.0.1","127.0.0.1","TCP","462","8080  >  37728 [PSH, ACK] Seq=30739 Ack=22590 Win=87296 Len=396 TSval=2304241717 TSecr=2304241716"
"4406","72.054205723","127.0.0.1","127.0.0.1","TCP","66","37728  >  8080 [ACK] Seq=22590 Ack=31135 Win=77696 Len=0 TSval=2304241717 TSecr=2304241716"
"4407","72.054564706","127.0.0.1","127.0.0.1","TCP","428","8080  >  37698 [PSH, ACK] Seq=27317 Ack=23373 Win=79744 Len=362 TSval=2304241717 TSecr=2304241704"
"4408","72.054589080","127.0.0.1","127.0.0.1","TCP","66","37698  >  8080 [ACK] Seq=23373 Ack=27679 Win=77696 Len=0 TSval=2304241717 TSecr=2304241717"
"4409","72.054990526","127.0.0.1","127.0.0.1","TCP","647","37668  >  8080 [PSH, ACK] Seq=25142 Ack=26287 Win=77696 Len=581 TSval=2304241718 TSecr=2304241714"
"4410","72.055033897","127.0.0.1","127.0.0.1","TCP","428","8080  >  37808 [PSH, ACK] Seq=25309 Ack=24171 Win=68992 Len=362 TSval=2304241718 TSecr=2304241712"
"4411","72.055697875","127.0.0.1","127.0.0.1","TCP","652","8080  >  37794 [PSH, ACK] Seq=29603 Ack=23964 Win=75392 Len=586 TSval=2304241719 TSecr=2304241716"
"4412","72.057222502","127.0.0.1","127.0.0.1","TCP","423","37804  >  8080 [PSH, ACK] Seq=23568 Ack=26283 Win=77696 Len=357 TSval=2304241720 TSecr=2304240717"
"4413","72.057262451","127.0.0.1","127.0.0.1","TCP","66","8080  >  37804 [ACK] Seq=26283 Ack=23925 Win=87296 Len=0 TSval=2304241720 TSecr=2304241720"
"4414","72.057693090","127.0.0.1","127.0.0.1","TCP","430","8080  >  37808 [PSH, ACK] Seq=25671 Ack=24171 Win=68992 Len=364 TSval=2304241721 TSecr=2304241712"
"4415","72.058075260","127.0.0.1","127.0.0.1","TCP","521","37670  >  8080 [PSH, ACK] Seq=23789 Ack=31839 Win=77696 Len=455 TSval=2304241721 TSecr=2304241705"
"4416","72.058110599","127.0.0.1","127.0.0.1","TCP","66","8080  >  37670 [ACK] Seq=31839 Ack=24244 Win=73216 Len=0 TSval=2304241721 TSecr=2304241721"
"4417","72.058510787","127.0.0.1","127.0.0.1","TCP","528","8080  >  37808 [PSH, ACK] Seq=26035 Ack=24171 Win=68992 Len=462 TSval=2304241721 TSecr=2304241712"
"4418","72.058510787","127.0.0.1","127.0.0.1","TCP","116","37806  >  8080 [PSH, ACK] Seq=22559 Ack=26391 Win=58752 Len=50 TSval=2304241721 TSecr=2304240767"
"4419","72.058529924","127.0.0.1","127.0.0.1","TCP","66","8080  >  37806 [ACK] Seq=26391 Ack=22609 Win=73856 Len=0 TSval=2304241721 TSecr=2304241721"
"4420","72.059020067","127.0.0.1","127.0.0.1","TCP","428","8080  >  37806 [PSH, ACK] Seq=26391 Ack=22609 Win=73856 Len=362 TSval=2304241722 TSecr=2304241721"
"4421","72.059836089","127.0.0.1","127.0.0.1","TCP","647","37728  >  8080 [PSH, ACK] Seq=22590 Ack=31135 Win=77696 Len=581 TSval=2304241723 TSecr=2304241716"
"4422","72.059836089","127.0.0.1","127.0.0.1","TCP","66","37808  >  8080 [ACK] Seq=24171 Ack=26497 Win=77696 Len=0 TSval=2304241723 TSecr=2304241718"
"4423","72.060288867","127.0.0.1","127.0.0.1","TCP","654","8080  >  37804 [PSH, ACK] Seq=26283 Ack=23925 Win=87296 Len=588 TSval=2304241723 TSecr=2304241720"
"4424","72.063922830","127.0.0.1","127.0.0.1","TCP","647","37806  >  8080 [PSH, ACK] Seq=22609 Ack=26753 Win=58496 Len=581 TSval=2304241727 TSecr=2304241722"
"4425","72.064439723","127.0.0.1","127.0.0.1","TCP","654","8080  >  37804 [PSH, ACK] Seq=26871 Ack=23925 Win=87296 Len=588 TSval=2304241727 TSecr=2304241720"
"4426","72.064560967","127.0.0.1","127.0.0.1","TCP","66","37804  >  8080 [ACK] Seq=23925 Ack=27459 Win=77696 Len=0 TSval=2304241727 TSecr=2304241723"
"4427","72.075647863","127.0.0.1","127.0.0.1","TCP","66","8080  >  37684 [ACK] Seq=23971 Ack=24097 Win=86784 Len=0 TSval=2304241739 TSecr=2304241698"
"4428","72.083685226","127.0.0.1","127.0.0.1","TCP","66","8080  >  37782 [ACK] Seq=30311 Ack=23054 Win=87296 Len=0 TSval=2304241747 TSecr=2304241706"
"4429","72.083688578","127.0.0.1","127.0.0.1","TCP","66","8080  >  37770 [ACK] Seq=25243 Ack=24202 Win=87296 Len=0 TSval=2304241747 TSecr=2304241704"
"4430","72.091651421","127.0.0.1","127.0.0.1","TCP","66","8080  >  37756 [ACK] Seq=30243 Ack=24617 Win=71424 Len=0 TSval=2304241755 TSecr=2304241708"
"4431","72.091671395","127.0.0.1","127.0.0.1","TCP","66","37742  >  8080 [ACK] Seq=22976 Ack=26823 Win=77696 Len=0 TSval=2304241755 TSecr=2304241713"
"4432","72.095710366","127.0.0.1","127.0.0.1","TCP","66","8080  >  37668 [ACK] Seq=26287 Ack=25723 Win=70528 Len=0 TSval=2304241759 TSecr=2304241718"
"4433","72.099685571","127.0.0.1","127.0.0.1","TCP","66","8080  >  37740 [ACK] Seq=26943 Ack=23424 Win=82176 Len=0 TSval=2304241763 TSecr=2304241716"
"4434","72.099685571","127.0.0.1","127.0.0.1","TCP","66","37794  >  8080 [ACK] Seq=23964 Ack=30189 Win=54144 Len=0 TSval=2304241763 TSecr=2304241719"
"4435","72.103658123","127.0.0.1","127.0.0.1","TCP","66","8080  >  37728 [ACK] Seq=31135 Ack=23171 Win=87296 Len=0 TSval=2304241767 TSecr=2304241723"
"4436","72.107647366","127.0.0.1","127.0.0.1","TCP","66","8080  >  37806 [ACK] Seq=26753 Ack=23190 Win=73344 Len=0 TSval=2304241771 TSecr=2304241727"
"4500","73.034571153","127.0.0.1","127.0.0.1","TCP","116","37818  >  8080 [PSH, ACK] Seq=23819 Ack=29925 Win=77696 Len=50 TSval=2304242697 TSecr=2304241704"
"4501","73.035229543","127.0.0.1","127.0.0.1","TCP","428","8080  >  37818 [PSH, ACK] Seq=29925 Ack=23869 Win=72576 Len=362 TSval=2304242698 TSecr=2304242697"
"4502","73.035255594","127.0.0.1","127.0.0.1","TCP","66","37818  >  8080 [ACK] Seq=23869 Ack=30287 Win=77696 Len=0 TSval=2304242698 TSecr=2304242698"
"4503","73.037207508","127.0.0.1","127.0.0.1","TCP","421","37684  >  8080 [PSH, ACK] Seq=24097 Ack=23971 Win=77696 Len=355 TSval=2304242700 TSecr=2304241739"
"4504","73.037238517","127.0.0.1","127.0.0.1","TCP","66","8080  >  37684 [ACK] Seq=23971 Ack=24452 Win=86784 Len=0 TSval=2304242700 TSecr=2304242700"
"4505","73.037654769","127.0.0.1","127.0.0.1","TCP","428","8080  >  37714 [PSH, ACK] Seq=35155 Ack=23215 Win=87296 Len=362 TSval=2304242701 TSecr=2304241712"
"4506","73.038920915","127.0.0.1","127.0.0.1","TCP","581","37818  >  8080 [PSH, ACK] Seq=23869 Ack=30287 Win=77696 Len=515 TSval=2304242702 TSecr=2304242698"
"4507","73.039382005","127.0.0.1","127.0.0.1","TCP","588","8080  >  37820 [PSH, ACK] Seq=34325 Ack=23606 Win=72576 Len=522 TSval=2304242702 TSecr=2304241712"
"4508","73.041531219","127.0.0.1","127.0.0.1","TCP","617","37742  >  8080 [PSH, ACK] Seq=22976 Ack=26823 Win=77696 Len=551 TSval=2304242704 TSecr=2304241713"
"4509","73.042018849","127.0.0.1","127.0.0.1","TCP","622","8080  >  37818 [PSH, ACK] Seq=30287 Ack=24384 Win=72064 Len=556 TSval=2304242705 TSecr=2304242702"
"4510","73.042078074","127.0.0.1","127.0.0.1","TCP","389","37770  >  8080 [PSH, ACK] Seq=24202 Ack=25243 Win=77696 Len=323 TSval=2304242705 TSecr=2304241747"
"4511","73.042097140","127.0.0.1","127.0.0.1","TCP","66","8080  >  37770 [ACK] Seq=25243 Ack=24525 Win=87296 Len=0 TSval=2304242705 TSecr=2304242705"
"4512","73.042403113","127.0.0.1","127.0.0.1","TCP","396","8080  >  37694 [PSH, ACK] Seq=38689 Ack=22805 Win=84736 Len=330 TSval=2304242705 TSecr=2304241716"
"4513","73.042490345","127.0.0.1","127.0.0.1","TCP","389","37698  >  8080 [PSH, ACK] Seq=23373 Ack=27679 Win=77696 Len=323 TSval=2304242705 TSecr=2304241717"
"4514","73.042559906","127.0.0.1","127.0.0.1","TCP","453","37796  >  8080 [PSH, ACK] Seq=23725 Ack=32097 Win=56704 Len=387 TSval=2304242705 TSecr=2304241704"
"4515","73.042585258","127.0.0.1","127.0.0.1","TCP","66","8080  >  37796 [ACK] Seq=32097 Ack=24112 Win=87296 Len=0 TSval=2304242705 TSecr=2304242705"
"4516","73.042827537","127.0.0.1","127.0.0.1","TCP","396","8080  >  37740 [PSH, ACK] Seq=26943 Ack=23424 Win=82176 Len=330 TSval=2304242706 TSecr=2304241716"
"4517","73.042846184","127.0.0.1","127.0.0.1","TCP","66","37740  >  8080 [ACK] Seq=23424 Ack=27273 Win=77696 Len=0 TSval=2304242706 TSecr=2304242706"
"4518","73.043158443","127.0.0.1","127.0.0.1","TCP","462","8080  >  37698 [PSH, ACK] Seq=27679 Ack=23696 Win=79488 Len=396 TSval=2304242706 TSecr=2304242705"
"4519","73.043181071","127.0.0.1","127.0.0.1","TCP","66","37698  >  8080 [ACK] Seq=23696 Ack=28075 Win=77568 Len=0 TSval=2304242706 TSecr=2304242706"
"4520","73.045103862","127.0.0.1","127.0.0.1","TCP","453","37782  >  8080 [PSH, ACK] Seq=23054 Ack=30311 Win=77696 Len=387 TSval=2304242708 TSecr=2304241747"
"4521","73.045140179","127.0.0.1","127.0.0.1","TCP","66","8080  >  37782 [ACK] Seq=30311 Ack=23441 Win=87296 Len=0 TSval=2304242708 TSecr=2304242708"
"4522","73.045542672","127.0.0.1","127.0.0.1","TCP","460","8080  >  37668 [PSH, ACK] Seq=26287 Ack=25723 Win=70528 Len=394 TSval=2304242708 TSecr=2304241718"
"4523","73.046744844","127.0.0.1","127.0.0.1","TCP","453","37756  >  8080 [PSH, ACK] Seq=24617 Ack=30243 Win=77696 Len=387 TSval=2304242710 TSecr=2304241755"
"4524","73.046772012","127.0.0.1","127.0.0.1","TCP","66","8080  >  37756 [ACK] Seq=30243 Ack=25004 Win=71040 Len=0 TSval=2304242710 TSecr=2304242710"
"4525","73.047333673","127.0.0.1","127.0.0.1","TCP","460","8080  >  37742 [PSH, ACK] Seq=26823 Ack=23527 Win=87296 Len=394 TSval=2304242710 TSecr=2304242704"
"4526","73.047360911","127.0.0.1","127.0.0.1","TCP","66","37742  >  8080 [ACK] Seq=23527 Ack=27217 Win=77568 Len=0 TSval=2304242710 TSecr=2304242710"
"4527","73.049229295","127.0.0.1","127.0.0.1","TCP","455","37772  >  8080 [PSH, ACK] Seq=24877 Ack=29553 Win=77696 Len=389 TSval=2304242712 TSecr=2304241707"
"4528","73.049277834","127.0.0.1","127.0.0.1","TCP","66","8080  >  37772 [ACK] Seq=29553 Ack=25266 Win=74880 Len=0 TSval=2304242712 TSecr=2304242712"
"4529","73.050235842","127.0.0.1","127.0.0.1","TCP","462","8080  >  37804 [PSH, ACK] Seq=27459 Ack=23925 Win=87296 Len=396 TSval=2304242713 TSecr=2304241727"
"4530","73.050728779","127.0.0.1","127.0.0.1","TCP","423","37668  >  8080 [PSH, ACK] Seq=25723 Ack=26681 Win=77696 Len=357 TSval=2304242714 TSecr=2304242708"
"4531","73.050736392","127.0.0.1","127.0.0.1","TCP","651","37714  >  8080 [PSH, ACK] Seq=23215 Ack=35517 Win=77696 Len=585 TSval=2304242714 TSecr=2304242701"
"4532","73.050755947","127.0.0.1","127.0.0.1","TCP","66","8080  >  37668 [ACK] Seq=26681 Ack=26080 Win=70272 Len=0 TSval=2304242714 TSecr=2304242714"
"4533","73.050760278","127.0.0.1","127.0.0.1","TCP","66","8080  >  37714 [ACK] Seq=35517 Ack=23800 Win=87168 Len=0 TSval=2304242714 TSecr=2304242714"
"4534","73.050913928","127.0.0.1","127.0.0.1","TCP","455","37808  >  8080 [PSH, ACK] Seq=24171 Ack=26497 Win=77696 Len=389 TSval=2304242714 TSecr=2304241718"
"4535","73.050939280","127.0.0.1","127.0.0.1","TCP","423","37820  >  8080 [PSH, ACK] Seq=23606 Ack=34847 Win=55552 Len=357 TSval=2304242714 TSecr=2304242702"
"4536","73.050969311","127.0.0.1","127.0.0.1","TCP","66","8080  >  37820 [ACK] Seq=34847 Ack=23963 Win=72320 Len=0 TSval=2304242714 TSecr=2304242714"
"4537","73.051475658","127.0.0.1","127.0.0.1","TCP","428","8080  >  37818 [PSH, ACK] Seq=30843 Ack=24384 Win=72064 Len=362 TSval=2304242714 TSecr=2304242702"
"4538","73.051552483","127.0.0.1","127.0.0.1","TCP","66","37818  >  8080 [ACK] Seq=24384 Ack=31205 Win=77696 Len=0 TSval=2304242714 TSecr=2304242705"
"4539","73.052120709","127.0.0.1","127.0.0.1","TCP","656","8080  >  37670 [PSH, ACK] Seq=31839 Ack=24244 Win=73216 Len=590 TSval=2304242715 TSecr=2304241721"
"4540","73.052689284","127.0.0.1","127.0.0.1","TCP","462","8080  >  37806 [PSH, ACK] Seq=26753 Ack=23190 Win=73344 Len=396 TSval=2304242716 TSecr=2304241727"
"4541","73.053498950","127.0.0.1","127.0.0.1","TCP","430","8080  >  37670 [PSH, ACK] Seq=32429 Ack=24244 Win=73216 Len=364 TSval=2304242716 TSecr=2304241721"
"4542","73.053570956","127.0.0.1","127.0.0.1","TCP","66","37670  >  8080 [ACK] Seq=24244 Ack=32793 Win=77696 Len=0 TSval=2304242716 TSecr=2304242715"
"4543","73.054258679","127.0.0.1","127.0.0.1","TCP","489","37728  >  8080 [PSH, ACK] Seq=23171 Ack=31135 Win=77696 Len=423 TSval=2304242717 TSecr=2304241767"
"4544","73.054284171","127.0.0.1","127.0.0.1","TCP","66","8080  >  37728 [ACK] Seq=31135 Ack=23594 Win=87296 Len=0 TSval=2304242717 TSecr=2304242717"
"4545","73.054311828","127.0.0.1","127.0.0.1","TCP","487","37794  >  8080 [PSH, ACK] Seq=23964 Ack=30189 Win=54144 Len=421 TSval=2304242717 TSecr=2304241719"
"4546","73.054648042","127.0.0.1","127.0.0.1","TCP","389","37740  >  8080 [PSH, ACK] Seq=23424 Ack=27273 Win=77696 Len=323 TSval=2304242718 TSecr=2304242706"
"4547","73.054676118","127.0.0.1","127.0.0.1","TCP","66","8080  >  37740 [ACK] Seq=27273 Ack=23747 Win=81920 Len=0 TSval=2304242718 TSecr=2304242718"
"4548","73.055135113","127.0.0.1","127.0.0.1","TCP","496","8080  >  37820 [PSH, ACK] Seq=34847 Ack=23963 Win=72320 Len=430 TSval=2304242718 TSecr=2304242714"
"4549","73.055566241","127.0.0.1","127.0.0.1","TCP","545","37694  >  8080 [PSH, ACK] Seq=22805 Ack=39019 Win=58368 Len=479 TSval=2304242718 TSecr=2304242705"
"4550","73.055598507","127.0.0.1","127.0.0.1","TCP","66","8080  >  37694 [ACK] Seq=39019 Ack=23284 Win=84352 Len=0 TSval=2304242718 TSecr=2304242718"
"4551","73.055931090","127.0.0.1","127.0.0.1","TCP","496","8080  >  37684 [PSH, ACK] Seq=23971 Ack=24452 Win=86784 Len=430 TSval=2304242719 TSecr=2304242700"
"4552","73.055966359","127.0.0.1","127.0.0.1","TCP","66","37684  >  8080 [ACK] Seq=24452 Ack=24401 Win=77568 Len=0 TSval=2304242719 TSecr=2304242719"
"4553","73.056601353","127.0.0.1","127.0.0.1","TCP","396","8080  >  37782 [PSH, ACK] Seq=30311 Ack=23441 Win=87296 Len=330 TSval=2304242719 TSecr=2304242708"
"4554","73.057349000","127.0.0.1","127.0.0.1","TCP","552","8080  >  37668 [PSH, ACK] Seq=26681 Ack=26080 Win=70272 Len=486 TSval=2304242720 TSecr=2304242714"
"4555","73.058680936","127.0.0.1","127.0.0.1","TCP","421","37806  >  8080 [PSH, ACK] Seq=23190 Ack=27149 Win=58112 Len=355 TSval=2304242722 TSecr=2304242716"
"4556","73.058707057","127.0.0.1","127.0.0.1","TCP","66","8080  >  37806 [ACK] Seq=27149 Ack=23545 Win=73088 Len=0 TSval=2304242722 TSecr=2304242722"
"4557","73.058853862","127.0.0.1","127.0.0.1","TCP","423","37804  >  8080 [PSH, ACK] Seq=23925 Ack=27855 Win=77696 Len=357 TSval=2304242722 TSecr=2304242713"
"4558","73.059378577","127.0.0.1","127.0.0.1","TCP","430","8080  >  37770 [PSH, ACK] Seq=25243 Ack=24525 Win=87296 Len=364 TSval=2304242722 TSecr=2304242705"
"4559","73.059411961","127.0.0.1","127.0.0.1","TCP","66","37770  >  8080 [ACK] Seq=24525 Ack=25607 Win=77696 Len=0 TSval=2304242722 TSecr=2304242722"
"4560","73.059442482","127.0.0.1","127.0.0.1","TCP","487","37670  >  8080 [PSH, ACK] Seq=24244 Ack=32793 Win=77696 Len=421 TSval=2304242722 TSecr=2304242715"
"4561","73.059465808","127.0.0.1","127.0.0.1","TCP","66","8080  >  37670 [ACK] Seq=32793 Ack=24665 Win=72832 Len=0 TSval=2304242722 TSecr=2304242722"
"4562","73.060050517","127.0.0.1","127.0.0.1","TCP","430","8080  >  37670 [PSH, ACK] Seq=32793 Ack=24665 Win=72832 Len=364 TSval=2304242723 TSecr=2304242722"
"4563","73.060573416","127.0.0.1","127.0.0.1","TCP","496","8080  >  37742 [PSH, ACK] Seq=27217 Ack=23527 Win=87296 Len=430 TSval=2304242723 TSecr=2304242710"
"4564","73.060603727","127.0.0.1","127.0.0.1","TCP","66","37742  >  8080 [ACK] Seq=23527 Ack=27647 Win=77568 Len=0 TSval=2304242723 TSecr=2304242723"
"4565","73.091652066","127.0.0.1","127.0.0.1","TCP","66","8080  >  37808 [ACK] Seq=26497 Ack=24560 Win=68608 Len=0 TSval=2304242755 TSecr=2304242714"
"4566","73.095668827","127.0.0.1","127.0.0.1","TCP","66","8080  >  37794 [ACK] Seq=30189 Ack=24385 Win=75008 Len=0 TSval=2304242759 TSecr=2304242717"
"4567","73.099639492","127.0.0.1","127.0.0.1","TCP","66","37820  >  8080 [ACK] Seq=23963 Ack=35277 Win=55296 Len=0 TSval=2304242763 TSecr=2304242718"
"4568","73.099694317","127.0.0.1","127.0.0.1","TCP","66","8080  >  37804 [ACK] Seq=27855 Ack=24282 Win=87296 Len=0 TSval=2304242763 TSecr=2304242722"
"4569","73.103674621","127.0.0.1","127.0.0.1","TCP","66","37668  >  8080 [ACK] Seq=26080 Ack=27167 Win=77696 Len=0 TSval=2304242767 TSecr=2304242720"
"4570","73.103685516","127.0.0.1","127.0.0.1","TCP","66","37782  >  8080 [ACK] Seq=23441 Ack=30641 Win=77696 Len=0 TSval=2304242767 TSecr=2304242719"
"4571","73.103693059","127.0.0.1","127.0.0.1","TCP","66","37670  >  8080 [ACK] Seq=24665 Ack=33157 Win=77696 Len=0 TSval=2304242767 TSecr=2304242723"
"4572","74.037403008","127.0.0.1","127.0.0.1","TCP","487","37818  >  8080 [PSH, ACK] Seq=24384 Ack=31205 Win=77696 Len=421 TSval=2304243700 TSecr=2304242705"
"4573","74.038102535","127.0.0.1","127.0.0.1","TCP","496","8080  >  37694 [PSH, ACK] Seq=39019 Ack=23284 Win=84352 Len=430 TSval=2304243701 TSecr=2304242718"
"4574","74.040428098","127.0.0.1","127.0.0.1","TCP","585","37684  >  8080 [PSH, ACK] Seq=24452 Ack=24401 Win=77696 Len=519 TSval=2304243703 TSecr=2304242719"
"4575","74.041078736","127.0.0.1","127.0.0.1","TCP","590","8080  >  37808 [PSH, ACK] Seq=26497 Ack=24560 Win=68608 Len=524 TSval=2304243704 TSecr=2304242714"
"4576","74.043433911","127.0.0.1","127.0.0.1","TCP","519","37742  >  8080 [PSH, ACK] Seq=23527 Ack=27647 Win=77696 Len=453 TSval=2304243706 TSecr=2304242723"
"4577","74.044326758","127.0.0.1","127.0.0.1","TCP","526","8080  >  37782 [PSH, ACK] Seq=30641 Ack=23441 Win=87296 Len=460 TSval=2304243707 TSecr=2304242767"
"4578","74.044366358","127.0.0.1","127.0.0.1","TCP","66","37782  >  8080 [ACK] Seq=23441 Ack=31101 Win=77568 Len=0 TSval=2304243707 TSecr=2304243707"
"4579","74.045240137","127.0.0.1","127.0.0.1","TCP","487","37770  >  8080 [PSH, ACK] Seq=24525 Ack=25607 Win=77696 Len=421 TSval=2304243708 TSecr=2304242722"
"4580","74.045274988","127.0.0.1","127.0.0.1","TCP","489","37698  >  8080 [PSH, ACK] Seq=23696 Ack=28075 Win=77696 Len=423 TSval=2304243708 TSecr=2304242706"
"4581","74.045791042","127.0.0.1","127.0.0.1","TCP","611","37796  >  8080 [PSH, ACK] Seq=24112 Ack=32097 Win=56704 Len=545 TSval=2304243709 TSecr=2304242705"
"4582","74.045819747","127.0.0.1","127.0.0.1","TCP","66","8080  >  37796 [ACK] Seq=32097 Ack=24657 Win=87168 Len=0 TSval=2304243709 TSecr=2304243709"
"4583","74.046166926","127.0.0.1","127.0.0.1","TCP","494","8080  >  37694 [PSH, ACK] Seq=39449 Ack=23284 Win=84352 Len=428 TSval=2304243709 TSecr=2304242718"
"4584","74.046273643","127.0.0.1","127.0.0.1","TCP","66","37694  >  8080 [ACK] Seq=23284 Ack=39877 Win=58368 Len=0 TSval=2304243709 TSecr=2304243701"
"4585","74.046635070","127.0.0.1","127.0.0.1","TCP","494","8080  >  37670 [PSH, ACK] Seq=33157 Ack=24665 Win=72832 Len=428 TSval=2304243710 TSecr=2304242767"
"4586","74.046661121","127.0.0.1","127.0.0.1","TCP","66","37670  >  8080 [ACK] Seq=24665 Ack=33585 Win=77568 Len=0 TSval=2304243710 TSecr=2304243710"
"4587","74.047179410","127.0.0.1","127.0.0.1","TCP","620","8080  >  37770 [PSH, ACK] Seq=25607 Ack=24946 Win=87296 Len=554 TSval=2304243710 TSecr=2304243708"
"4588","74.047217613","127.0.0.1","127.0.0.1","TCP","66","37770  >  8080 [ACK] Seq=24946 Ack=26161 Win=77568 Len=0 TSval=2304243710 TSecr=2304243710"
"4589","74.048651866","127.0.0.1","127.0.0.1","TCP","521","37782  >  8080 [PSH, ACK] Seq=23441 Ack=31101 Win=77696 Len=455 TSval=2304243712 TSecr=2304243707"
"4590","74.048893725","127.0.0.1","127.0.0.1","TCP","681","37756  >  8080 [PSH, ACK] Seq=25004 Ack=30243 Win=77696 Len=615 TSval=2304243712 TSecr=2304242710"
"4591","74.048913420","127.0.0.1","127.0.0.1","TCP","66","8080  >  37756 [ACK] Seq=30243 Ack=25619 Win=70528 Len=0 TSval=2304243712 TSecr=2304243712"
"4592","74.049376396","127.0.0.1","127.0.0.1","TCP","526","8080  >  37818 [PSH, ACK] Seq=31205 Ack=24805 Win=71680 Len=460 TSval=2304243712 TSecr=2304243700"
"4593","74.050083884","127.0.0.1","127.0.0.1","TCP","688","8080  >  37714 [PSH, ACK] Seq=35517 Ack=23800 Win=87296 Len=622 TSval=2304243713 TSecr=2304242714"
"4594","74.051231440","127.0.0.1","127.0.0.1","TCP","423","37772  >  8080 [PSH, ACK] Seq=25266 Ack=29553 Win=77696 Len=357 TSval=2304243714 TSecr=2304242712"
"4595","74.051255326","127.0.0.1","127.0.0.1","TCP","66","8080  >  37772 [ACK] Seq=29553 Ack=25623 Win=74624 Len=0 TSval=2304243714 TSecr=2304243714"
"4596","74.051625623","127.0.0.1","127.0.0.1","TCP","114","37808  >  8080 [PSH, ACK] Seq=24560 Ack=27021 Win=77696 Len=48 TSval=2304243714 TSecr=2304243704"
"4597","74.051649857","127.0.0.1","127.0.0.1","TCP","66","8080  >  37808 [ACK] Seq=27021 Ack=24608 Win=68608 Len=0 TSval=2304243715 TSecr=2304243714"
"4598","74.051917418","127.0.0.1","127.0.0.1","TCP","430","8080  >  37806 [PSH, ACK] Seq=27149 Ack=23545 Win=73088 Len=364 TSval=2304243715 TSecr=2304242722"
"4599","74.052632100","127.0.0.1","127.0.0.1","TCP","426","8080  >  37808 [PSH, ACK] Seq=27021 Ack=24608 Win=68608 Len=360 TSval=2304243716 TSecr=2304243714"
"4600","74.052992340","127.0.0.1","127.0.0.1","TCP","455","37820  >  8080 [PSH, ACK] Seq=23963 Ack=35277 Win=55296 Len=389 TSval=2304243716 TSecr=2304242718"
"4601","74.053110161","127.0.0.1","127.0.0.1","TCP","677","37668  >  8080 [PSH, ACK] Seq=26080 Ack=27167 Win=77696 Len=611 TSval=2304243716 TSecr=2304242720"
"4602","74.053183005","127.0.0.1","127.0.0.1","TCP","519","37714  >  8080 [PSH, ACK] Seq=23800 Ack=36139 Win=77696 Len=453 TSval=2304243716 TSecr=2304243713"
"4603","74.053206053","127.0.0.1","127.0.0.1","TCP","66","8080  >  37714 [ACK] Seq=36139 Ack=24253 Win=87168 Len=0 TSval=2304243716 TSecr=2304243716"
"4604","74.053490864","127.0.0.1","127.0.0.1","TCP","462","8080  >  37804 [PSH, ACK] Seq=27855 Ack=24282 Win=87296 Len=396 TSval=2304243716 TSecr=2304242722"
"4605","74.053802564","127.0.0.1","127.0.0.1","TCP","684","8080  >  37742 [PSH, ACK] Seq=27647 Ack=23980 Win=87296 Len=618 TSval=2304243717 TSecr=2304243706"
"4606","74.053820793","127.0.0.1","127.0.0.1","TCP","66","37742  >  8080 [ACK] Seq=23980 Ack=28265 Win=77440 Len=0 TSval=2304243717 TSecr=2304243717"
"4607","74.054102740","127.0.0.1","127.0.0.1","TCP","526","8080  >  37742 [PSH, ACK] Seq=28265 Ack=23980 Win=87296 Len=460 TSval=2304243717 TSecr=2304243717"
"4608","74.054118804","127.0.0.1","127.0.0.1","TCP","66","37742  >  8080 [ACK] Seq=23980 Ack=28725 Win=77568 Len=0 TSval=2304243717 TSecr=2304243717"
"4609","74.056724499","127.0.0.1","127.0.0.1","TCP","455","37728  >  8080 [PSH, ACK] Seq=23594 Ack=31135 Win=77696 Len=389 TSval=2304243720 TSecr=2304242717"
"4610","74.056746778","127.0.0.1","127.0.0.1","TCP","66","8080  >  37728 [ACK] Seq=31135 Ack=23983 Win=87296 Len=0 TSval=2304243720 TSecr=2304243720"
"4611","74.056964402","127.0.0.1","127.0.0.1","TCP","114","37794  >  8080 [PSH, ACK] Seq=24385 Ack=30189 Win=54144 Len=48 TSval=2304243720 TSecr=2304242759"
"4612","74.056996808","127.0.0.1","127.0.0.1","TCP","66","8080  >  37794 [ACK] Seq=30189 Ack=24433 Win=75008 Len=0 TSval=2304243720 TSecr=2304243720"
"4613","74.057304108","127.0.0.1","127.0.0.1","TCP","611","37808  >  8080 [PSH, ACK] Seq=24608 Ack=27381 Win=77696 Len=545 TSval=2304243720 TSecr=2304243716"
"4614","74.057337003","127.0.0.1","127.0.0.1","TCP","462","8080  >  37808 [PSH, ACK] Seq=27381 Ack=24608 Win=68608 Len=396 TSval=2304243720 TSecr=2304243714"
"4615","74.058120479","127.0.0.1","127.0.0.1","TCP","426","8080  >  37794 [PSH, ACK] Seq=30189 Ack=24433 Win=75008 Len=360 TSval=2304243721 TSecr=2304243720"
"4616","74.058151488","127.0.0.1","127.0.0.1","TCP","66","37794  >  8080 [ACK] Seq=24433 Ack=30549 Win=53888 Len=0 TSval=2304243721 TSecr=2304243721"
"4617","74.058203031","127.0.0.1","127.0.0.1","TCP","389","37694  >  8080 [PSH, ACK] Seq=23284 Ack=39877 Win=58368 Len=323 TSval=2304243721 TSecr=2304243701"
"4618","74.058222167","127.0.0.1","127.0.0.1","TCP","66","8080  >  37694 [ACK] Seq=39877 Ack=23607 Win=84096 Len=0 TSval=2304243721 TSecr=2304243721"
