"No.","Time","Source","Destination","Protocol","Length","Info","src_port","dst_port"
"40313","5.925148587","127.0.0.1","127.0.0.1","TCP","66","4444  >  52720 [ACK] Seq=3096 Ack=4257 Win=752 Len=0 TSval=2999685108 TSecr=2999685108","4444","52720"
"40314","5.925419920","127.0.0.1","127.0.0.1","TLSv1.2","2840","Application Data","35158","4444"
"40353","5.931491781","127.0.0.1","127.0.0.1","TLSv1.2","637","Application Data","52658","4444"
"40354","5.931505121","127.0.0.1","127.0.0.1","TCP","66","4444  >  52658 [ACK] Seq=10075 Ack=8018 Win=752 Len=0 TSval=2999685114 TSecr=2999685114","4444","52658"
"40355","5.931678048","127.0.0.1","127.0.0.1","TLSv1.2","135","Application Data","52594","4444"
"40358","5.932132784","127.0.0.1","127.0.0.1","TLSv1.2","636","Application Data","52782","4444"
"40359","5.932149756","127.0.0.1","127.0.0.1","TCP","66","4444  >  52782 [ACK] Seq=7922 Ack=6673 Win=752 Len=0 TSval=2999685115 TSecr=2999685115","4444","52782"
"40371","5.933226219","127.0.0.1","127.0.0.1","TLSv1.2","134","Application Data","52724","4444"
"40378","5.933680048","127.0.0.1","127.0.0.1","TLSv1.2","134","Application Data","52312","4444"
"40393","5.934486016","127.0.0.1","127.0.0.1","TLSv1.2","2841","Application Data","52330","4444"
"40394","5.934500962","127.0.0.1","127.0.0.1","TCP","66","4444  >  52330 [ACK] Seq=4675 Ack=5756 Win=739 Len=0 TSval=2999685117 TSecr=2999685117","4444","52330"
"40405","5.934922455","127.0.0.1","127.0.0.1","TLSv1.2","636","Application Data","35210","4444"
"40407","5.934942848","127.0.0.1","127.0.0.1","TCP","66","4444  >  35210 [ACK] Seq=7432 Ack=11720 Win=752 Len=0 TSval=2999685117 TSecr=2999685117","4444","35210"
"40543","5.944732640","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","35192","4444"
"40553","5.945514443","127.0.0.1","127.0.0.1","TLSv1.2","135","Application Data","52466","4444"
"40621","5.948901885","127.0.0.1","127.0.0.1","TLSv1.2","135","Application Data","35180","4444"
"40655","5.950427218","127.0.0.1","127.0.0.1","TLSv1.2","134","Application Data","52324","4444"
"40681","5.952015060","127.0.0.1","127.0.0.1","TLSv1.2","2841","Application Data","35090","4444"
"40693","5.952656133","127.0.0.1","127.0.0.1","TLSv1.2","207","Application Data","4444","35192"
"40695","5.952693219","127.0.0.1","127.0.0.1","TCP","66","35192  >  4444 [ACK] Seq=6027 Ack=6036 Win=699 Len=0 TSval=2999685135 TSecr=2999685135","35192","4444"
"40700","5.952988717","127.0.0.1","127.0.0.1","TCP","66","4444  >  52440 [ACK] Seq=4970 Ack=7101 Win=752 Len=0 TSval=2999685136 TSecr=2999685095","4444","52440"
"40748","5.955264006","::1","::1","TCP","94","42408  >  4444 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=3599756161 TSecr=0 WS=128","42408","4444"
"40750","5.955279302","::1","::1","TCP","74","4444  >  42408 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","4444","42408"
"40777","5.956693448","127.0.0.1","127.0.0.1","TLSv1.2","538","Application Data","4444","52690"
"40778","5.956713003","127.0.0.1","127.0.0.1","TCP","66","52690  >  4444 [ACK] Seq=6735 Ack=6014 Win=697 Len=0 TSval=2999685139 TSecr=2999685139","52690","4444"
"40814","5.958216965","127.0.0.1","127.0.0.1","TLSv1.2","2193","Application Data","4444","52700"
"40816","5.958240223","127.0.0.1","127.0.0.1","TCP","66","52700  >  4444 [ACK] Seq=2979 Ack=4574 Win=688 Len=0 TSval=2999685141 TSecr=2999685141","52700","4444"
"40883","5.960601277","127.0.0.1","127.0.0.1","TLSv1.2","538","Application Data","4444","52760"
"40886","5.960630750","127.0.0.1","127.0.0.1","TCP","66","52760  >  4444 [ACK] Seq=8939 Ack=6246 Win=697 Len=0 TSval=2999685143 TSecr=2999685143","52760","4444"
"40889","5.960793061","127.0.0.1","127.0.0.1","TLSv1.2","538","Application Data","4444","35076"
"40890","5.960807937","127.0.0.1","127.0.0.1","TCP","66","35076  >  4444 [ACK] Seq=3620 Ack=2996 Win=697 Len=0 TSval=2999685143 TSecr=2999685143","35076","4444"
"40892","5.960995391","127.0.0.1","127.0.0.1","TLSv1.2","538","Application Data","4444","35324"
"40894","5.961013550","127.0.0.1","127.0.0.1","TCP","66","35324  >  4444 [ACK] Seq=8246 Ack=10048 Win=697 Len=0 TSval=2999685144 TSecr=2999685144","35324","4444"
"40916","5.961981061","127.0.0.1","127.0.0.1","TLSv1.2","2194","Application Data","4444","35270"
"40917","5.962005156","127.0.0.1","127.0.0.1","TCP","66","35270  >  4444 [ACK] Seq=6028 Ack=4795 Win=688 Len=0 TSval=2999685145 TSecr=2999685144","35270","4444"
"40956","5.963651455","127.0.0.1","127.0.0.1","TLSv1.2","166","Application Data","4444","52690"
"40957","5.963674363","127.0.0.1","127.0.0.1","TCP","66","52690  >  4444 [ACK] Seq=6735 Ack=6114 Win=699 Len=0 TSval=2999685146 TSecr=2999685146","52690","4444"
"40959","5.963798261","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","52720"
"40960","5.963819423","127.0.0.1","127.0.0.1","TCP","66","52720  >  4444 [ACK] Seq=4257 Ack=3174 Win=697 Len=0 TSval=2999685146 TSecr=2999685146","52720","4444"
"40973","5.964591519","127.0.0.1","127.0.0.1","TLSv1.2","166","Application Data","4444","52700"
"40976","5.964620223","127.0.0.1","127.0.0.1","TCP","66","52700  >  4444 [ACK] Seq=2979 Ack=4674 Win=688 Len=0 TSval=2999685147 TSecr=2999685147","52700","4444"
"40984","5.964998065","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","35158"
"40986","5.965017062","127.0.0.1","127.0.0.1","TCP","66","35158  >  4444 [ACK] Seq=11920 Ack=7418 Win=699 Len=0 TSval=2999685148 TSecr=2999685148","35158","4444"
"41025","5.967050421","127.0.0.1","127.0.0.1","TLSv1.2","165","Application Data","4444","35076"
"41027","5.967078078","127.0.0.1","127.0.0.1","TCP","66","35076  >  4444 [ACK] Seq=3620 Ack=3095 Win=697 Len=0 TSval=2999685150 TSecr=2999685150","35076","4444"
"41028","5.967206935","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","52658"
"41029","5.967223906","127.0.0.1","127.0.0.1","TCP","66","52658  >  4444 [ACK] Seq=8018 Ack=10153 Win=699 Len=0 TSval=2999685150 TSecr=2999685150","52658","4444"
"41032","5.967822306","127.0.0.1","127.0.0.1","TLSv1.2","165","Application Data","4444","52760"
"41033","5.967822306","127.0.0.1","127.0.0.1","TLSv1.2","165","Application Data","4444","35324"
"41035","5.967845424","127.0.0.1","127.0.0.1","TCP","66","52760  >  4444 [ACK] Seq=8939 Ack=6345 Win=697 Len=0 TSval=2999685150 TSecr=2999685150","52760","4444"
"41036","5.967845424","127.0.0.1","127.0.0.1","TCP","66","35324  >  4444 [ACK] Seq=8246 Ack=10147 Win=699 Len=0 TSval=2999685150 TSecr=2999685150","35324","4444"
"41038","5.968039652","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","35210"
"41039","5.968055157","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","52782"
"41040","5.968074224","127.0.0.1","127.0.0.1","TCP","66","52782  >  4444 [ACK] Seq=6673 Ack=8000 Win=699 Len=0 TSval=2999685151 TSecr=2999685151","52782","4444"
"41045","5.968283329","127.0.0.1","127.0.0.1","TLSv1.2","636","Application Data","52440","4444"
"41046","5.968301487","127.0.0.1","127.0.0.1","TCP","66","4444  >  52440 [ACK] Seq=4970 Ack=7671 Win=752 Len=0 TSval=2999685151 TSecr=2999685151","4444","52440"
"41068","5.970032783","127.0.0.1","127.0.0.1","TLSv1.2","401","Application Data","50982","4444"
"41085","5.971283081","127.0.0.1","127.0.0.1","TLSv1.2","165","Application Data","4444","35270"
"41087","5.971301589","127.0.0.1","127.0.0.1","TCP","66","35270  >  4444 [ACK] Seq=6028 Ack=4894 Win=699 Len=0 TSval=2999685154 TSecr=2999685154","35270","4444"
"41088","5.971412637","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","52330"
"41089","5.971428980","127.0.0.1","127.0.0.1","TCP","66","52330  >  4444 [ACK] Seq=5756 Ack=4753 Win=688 Len=0 TSval=2999685154 TSecr=2999685154","52330","4444"
"41097","5.971949228","127.0.0.1","127.0.0.1","TLSv1.2","2194","Application Data","4444","52636"
"41098","5.971988688","127.0.0.1","127.0.0.1","TCP","66","52636  >  4444 [ACK] Seq=2981 Ack=6801 Win=688 Len=0 TSval=2999685155 TSecr=2999685154","52636","4444"
"41100","5.972005520","127.0.0.1","127.0.0.1","TCP","66","4444  >  52594 [ACK] Seq=6979 Ack=3687 Win=752 Len=0 TSval=2999685155 TSecr=2999685114","4444","52594"
"41125","5.974021628","127.0.0.1","127.0.0.1","TCP","66","4444  >  52312 [ACK] Seq=8200 Ack=4325 Win=752 Len=0 TSval=2999685157 TSecr=2999685116","4444","52312"
"41127","5.974034898","127.0.0.1","127.0.0.1","TCP","66","4444  >  52724 [ACK] Seq=5325 Ack=3755 Win=752 Len=0 TSval=2999685157 TSecr=2999685116","4444","52724"
"41194","5.979667876","127.0.0.1","127.0.0.1","TLSv1.2","166","Application Data","4444","52636"
"41196","5.979693997","127.0.0.1","127.0.0.1","TCP","66","52636  >  4444 [ACK] Seq=2981 Ack=6901 Win=688 Len=0 TSval=2999685162 TSecr=2999685162","52636","4444"
"41198","5.979873559","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","35090"
"41199","5.979894022","127.0.0.1","127.0.0.1","TCP","66","35090  >  4444 [ACK] Seq=8804 Ack=2744 Win=699 Len=0 TSval=2999685162 TSecr=2999685162","35090","4444"
"41235","5.983940696","127.0.0.1","127.0.0.1","TLSv1.2","539","Application Data","4444","52706"
"41237","5.983978899","127.0.0.1","127.0.0.1","TCP","66","52706  >  4444 [ACK] Seq=5534 Ack=6602 Win=697 Len=0 TSval=2999685166 TSecr=2999685166","52706","4444"
"41244","5.984497191","127.0.0.1","127.0.0.1","TLSv1.2","636","Application Data","52312","4444"
"41245","5.984515769","127.0.0.1","127.0.0.1","TCP","66","4444  >  52312 [ACK] Seq=8200 Ack=4895 Win=752 Len=0 TSval=2999685167 TSecr=2999685167","4444","52312"
"41250","5.984797648","127.0.0.1","127.0.0.1","TLSv1.2","636","Application Data","52594","4444"
"41251","5.984817274","127.0.0.1","127.0.0.1","TCP","66","4444  >  52594 [ACK] Seq=6979 Ack=4257 Win=752 Len=0 TSval=2999685167 TSecr=2999685167","4444","52594"
"41267","5.985986836","127.0.0.1","127.0.0.1","TCP","66","4444  >  52466 [ACK] Seq=5044 Ack=5538 Win=752 Len=0 TSval=2999685169 TSecr=2999685128","4444","52466"
"41330","5.988987357","127.0.0.1","127.0.0.1","TCP","66","4444  >  35180 [ACK] Seq=3745 Ack=6464 Win=752 Len=0 TSval=2999685172 TSecr=2999685131","4444","35180"
"41349","5.990649230","127.0.0.1","127.0.0.1","TLSv1.2","2841","Application Data","35132","4444"
"41355","5.990982024","127.0.0.1","127.0.0.1","TCP","66","4444  >  52324 [ACK] Seq=6761 Ack=7305 Win=754 Len=0 TSval=2999685174 TSecr=2999685133","4444","52324"
"41357","5.991097471","127.0.0.1","127.0.0.1","TLSv1.2","636","Application Data","52724","4444"
"41358","5.991121846","127.0.0.1","127.0.0.1","TCP","66","4444  >  52724 [ACK] Seq=5325 Ack=4325 Win=752 Len=0 TSval=2999685174 TSecr=2999685174","4444","52724"
"41366","5.991824030","127.0.0.1","127.0.0.1","TLSv1.2","166","Application Data","4444","52706"
"41367","5.991857833","127.0.0.1","127.0.0.1","TCP","66","52706  >  4444 [ACK] Seq=5534 Ack=6702 Win=699 Len=0 TSval=2999685174 TSecr=2999685174","52706","4444"
"41381","5.992867179","127.0.0.1","127.0.0.1","TLSv1.2","135","Application Data","52304","4444"
"41382","5.992882824","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","52440"
"41383","5.992902729","127.0.0.1","127.0.0.1","TCP","66","52440  >  4444 [ACK] Seq=7671 Ack=5048 Win=697 Len=0 TSval=2999685175 TSecr=2999685175","52440","4444"
"41412","5.994633815","127.0.0.1","127.0.0.1","TLSv1.2","135","Application Data","52348","4444"
"41455","5.997420202","127.0.0.1","127.0.0.1","TLSv1.2","2397","Application Data","4444","50982"
"41456","5.997462107","127.0.0.1","127.0.0.1","TCP","66","50982  >  4444 [ACK] Seq=671 Ack=4662 Win=706 Len=0 TSval=2999685180 TSecr=2999685180","50982","4444"
"41458","5.997694399","127.0.0.1","127.0.0.1","TLSv1.2","637","Application Data","35180","4444"
"41459","5.997716888","127.0.0.1","127.0.0.1","TCP","66","4444  >  35180 [ACK] Seq=3745 Ack=7035 Win=752 Len=0 TSval=2999685180 TSecr=2999685180","4444","35180"
"41482","5.998858304","127.0.0.1","127.0.0.1","TLSv1.2","637","Application Data","52466","4444"
"41483","5.998874367","127.0.0.1","127.0.0.1","TCP","66","4444  >  52466 [ACK] Seq=5044 Ack=6109 Win=752 Len=0 TSval=2999685181 TSecr=2999685181","4444","52466"
"41553","6.001741492","127.0.0.1","127.0.0.1","TLSv1.2","2840","Application Data","52302","4444"
"41580","6.002989276","127.0.0.1","127.0.0.1","TLSv1.2","2840","Application Data","52520","4444"
"41581","6.003003454","127.0.0.1","127.0.0.1","TCP","66","4444  >  52520 [ACK] Seq=4672 Ack=5754 Win=739 Len=0 TSval=2999685186 TSecr=2999685186","4444","52520"
"41594","6.003767587","127.0.0.1","127.0.0.1","TLSv1.2","637","Application Data","52324","4444"
"41595","6.003791892","127.0.0.1","127.0.0.1","TCP","66","4444  >  52324 [ACK] Seq=6761 Ack=7876 Win=752 Len=0 TSval=2999685186 TSecr=2999685186","4444","52324"
"41601","6.004113860","127.0.0.1","127.0.0.1","TLSv1.2","134","Application Data","34956","4444"
"41617","6.004807384","127.0.0.1","127.0.0.1","TLSv1.2","539","Application Data","4444","35168"
"41618","6.004832597","127.0.0.1","127.0.0.1","TCP","66","35168  >  4444 [ACK] Seq=8597 Ack=3648 Win=697 Len=0 TSval=2999685187 TSecr=2999685187","35168","4444"
"41621","6.004981848","127.0.0.1","127.0.0.1","TLSv1.2","135","Application Data","35210","4444"
"41657","6.006476451","127.0.0.1","127.0.0.1","TLSv1.2","134","Application Data","52782","4444"
"41696","6.008040756","127.0.0.1","127.0.0.1","TLSv1.2","538","Application Data","4444","35306"
"41698","6.008070299","127.0.0.1","127.0.0.1","TCP","66","35306  >  4444 [ACK] Seq=9872 Ack=4374 Win=697 Len=0 TSval=2999685191 TSecr=2999685191","35306","4444"
"41708","6.008380743","127.0.0.1","127.0.0.1","TLSv1.2","2840","Application Data","52626","4444"
"41909","6.015101570","127.0.0.1","127.0.0.1","TLSv1.2","166","Application Data","4444","35168"
"41910","6.015111696","127.0.0.1","127.0.0.1","TLSv1.2","539","Application Data","4444","52480"
"41911","6.015130204","127.0.0.1","127.0.0.1","TCP","66","52480  >  4444 [ACK] Seq=7373 Ack=6666 Win=697 Len=0 TSval=2999685198 TSecr=2999685198","52480","4444"
"41912","6.015130204","127.0.0.1","127.0.0.1","TCP","66","35168  >  4444 [ACK] Seq=8597 Ack=3748 Win=699 Len=0 TSval=2999685198 TSecr=2999685198","35168","4444"
"41919","6.015478014","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","52594"
"41920","6.015498128","127.0.0.1","127.0.0.1","TCP","66","52594  >  4444 [ACK] Seq=4257 Ack=7057 Win=688 Len=0 TSval=2999685198 TSecr=2999685198","52594","4444"
"41938","6.016253881","127.0.0.1","127.0.0.1","TLSv1.2","2194","Application Data","4444","35124"
"41940","6.016288243","127.0.0.1","127.0.0.1","TCP","66","35124  >  4444 [ACK] Seq=10078 Ack=12854 Win=688 Len=0 TSval=2999685199 TSecr=2999685199","35124","4444"
"42012","6.018932224","127.0.0.1","127.0.0.1","TLSv1.2","166","Application Data","4444","35306"
"42013","6.018977062","127.0.0.1","127.0.0.1","TCP","66","35306  >  4444 [ACK] Seq=9872 Ack=4474 Win=699 Len=0 TSval=2999685201 TSecr=2999685201","35306","4444"
"42018","6.019133507","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","52312"
"42019","6.019148453","127.0.0.1","127.0.0.1","TCP","66","52312  >  4444 [ACK] Seq=4895 Ack=8278 Win=697 Len=0 TSval=2999685202 TSecr=2999685202","52312","4444"
"42067","6.021059519","127.0.0.1","127.0.0.1","TLSv1.2","538","Application Data","4444","34998"
"42069","6.021079424","127.0.0.1","127.0.0.1","TCP","66","34998  >  4444 [ACK] Seq=4329 Ack=5875 Win=697 Len=0 TSval=2999685204 TSecr=2999685204","34998","4444"
"42070","6.021108548","127.0.0.1","127.0.0.1","TLSv1.2","538","Application Data","4444","52430"
"42071","6.021120351","127.0.0.1","127.0.0.1","TCP","66","52430  >  4444 [ACK] Seq=5607 Ack=7748 Win=697 Len=0 TSval=2999685204 TSecr=2999685204","52430","4444"
"42145","6.024414485","127.0.0.1","127.0.0.1","TLSv1.2","165","Application Data","4444","52480"
"42146","6.024433133","127.0.0.1","127.0.0.1","TCP","66","52480  >  4444 [ACK] Seq=7373 Ack=6765 Win=699 Len=0 TSval=2999685207 TSecr=2999685207","52480","4444"
"42148","6.024553399","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","52724"
"42149","6.024571279","127.0.0.1","127.0.0.1","TCP","66","52724  >  4444 [ACK] Seq=4325 Ack=5403 Win=699 Len=0 TSval=2999685207 TSecr=2999685207","52724","4444"
"42152","6.024822987","127.0.0.1","127.0.0.1","TLSv1.2","2192","Application Data","4444","35292"
"42153","6.024841076","127.0.0.1","127.0.0.1","TCP","66","35292  >  4444 [ACK] Seq=2979 Ack=2346 Win=688 Len=0 TSval=2999685207 TSecr=2999685207","35292","4444"
"42155","6.024918110","127.0.0.1","127.0.0.1","TLSv1.2","166","Application Data","4444","35124"
"42156","6.024936758","127.0.0.1","127.0.0.1","TCP","66","35124  >  4444 [ACK] Seq=10078 Ack=12954 Win=699 Len=0 TSval=2999685207 TSecr=2999685207","35124","4444"
"42164","6.025089082","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","35132"
"42165","6.025109895","127.0.0.1","127.0.0.1","TCP","66","35132  >  4444 [ACK] Seq=3050 Ack=6903 Win=699 Len=0 TSval=2999685208 TSecr=2999685208","35132","4444"
"42178","6.025878707","127.0.0.1","127.0.0.1","TLSv1.2","538","Application Data","4444","35026"
"42180","6.025903082","127.0.0.1","127.0.0.1","TCP","66","35026  >  4444 [ACK] Seq=3690 Ack=3571 Win=697 Len=0 TSval=2999685208 TSecr=2999685208","35026","4444"
"42214","6.027259539","127.0.0.1","127.0.0.1","TLSv1.2","2193","Application Data","4444","52568"
"42216","6.027285381","127.0.0.1","127.0.0.1","TCP","66","52568  >  4444 [ACK] Seq=3050 Ack=4574 Win=688 Len=0 TSval=2999685210 TSecr=2999685210","52568","4444"
"42244","6.028669006","127.0.0.1","127.0.0.1","TLSv1.2","2193","Application Data","4444","35318"
"42246","6.028684371","127.0.0.1","127.0.0.1","TCP","66","35318  >  4444 [ACK] Seq=5961 Ack=7021 Win=688 Len=0 TSval=2999685211 TSecr=2999685211","35318","4444"
"42257","6.029181152","127.0.0.1","127.0.0.1","TLSv1.2","166","Application Data","4444","34998"
"42258","6.029181152","127.0.0.1","127.0.0.1","TLSv1.2","166","Application Data","4444","52430"
"42260","6.029197914","127.0.0.1","127.0.0.1","TCP","66","52430  >  4444 [ACK] Seq=5607 Ack=7848 Win=699 Len=0 TSval=2999685212 TSecr=2999685212","52430","4444"
"42261","6.029197914","127.0.0.1","127.0.0.1","TCP","66","34998  >  4444 [ACK] Seq=4329 Ack=5975 Win=699 Len=0 TSval=2999685212 TSecr=2999685212","34998","4444"
"42264","6.029316505","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","52466"
"42265","6.029316505","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","35180"
"42266","6.029333895","127.0.0.1","127.0.0.1","TCP","66","35180  >  4444 [ACK] Seq=7035 Ack=3823 Win=697 Len=0 TSval=2999685212 TSecr=2999685212","35180","4444"
"42267","6.029333895","127.0.0.1","127.0.0.1","TCP","66","52466  >  4444 [ACK] Seq=6109 Ack=5122 Win=697 Len=0 TSval=2999685212 TSecr=2999685212","52466","4444"
"42308","6.031520695","127.0.0.1","127.0.0.1","TLSv1.2","165","Application Data","4444","35026"
"42309","6.031520695","127.0.0.1","127.0.0.1","TLSv1.2","165","Application Data","4444","35292"
"42311","6.031540880","127.0.0.1","127.0.0.1","TCP","66","35292  >  4444 [ACK] Seq=2979 Ack=2445 Win=688 Len=0 TSval=2999685214 TSecr=2999685214","35292","4444"
"42312","6.031540880","127.0.0.1","127.0.0.1","TCP","66","35026  >  4444 [ACK] Seq=3690 Ack=3670 Win=699 Len=0 TSval=2999685214 TSecr=2999685214","35026","4444"
"42313","6.031647597","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","52324"
"42314","6.031647597","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","52302"
"42315","6.031661076","127.0.0.1","127.0.0.1","TCP","66","52324  >  4444 [ACK] Seq=7876 Ack=6839 Win=697 Len=0 TSval=2999685214 TSecr=2999685214","52324","4444"
"42316","6.031661076","127.0.0.1","127.0.0.1","TCP","66","52302  >  4444 [ACK] Seq=11781 Ack=5190 Win=699 Len=0 TSval=2999685214 TSecr=2999685214","52302","4444"
"42336","6.032983591","127.0.0.1","127.0.0.1","TCP","66","4444  >  52304 [ACK] Seq=8421 Ack=7310 Win=754 Len=0 TSval=2999685216 TSecr=2999685175","4444","52304"
"42338","6.033331331","127.0.0.1","127.0.0.1","TLSv1.2","165","Application Data","4444","52568"
"42339","6.033348442","127.0.0.1","127.0.0.1","TCP","66","52568  >  4444 [ACK] Seq=3050 Ack=4673 Win=699 Len=0 TSval=2999685216 TSecr=2999685216","52568","4444"
"42340","6.033456207","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","52520"
"42341","6.033473877","127.0.0.1","127.0.0.1","TCP","66","52520  >  4444 [ACK] Seq=5754 Ack=4750 Win=688 Len=0 TSval=2999685216 TSecr=2999685216","52520","4444"
"42345","6.033909477","127.0.0.1","127.0.0.1","TLSv1.2","164","Application Data","4444","35318"
"42346","6.033926239","127.0.0.1","127.0.0.1","TCP","66","35318  >  4444 [ACK] Seq=5961 Ack=7119 Win=688 Len=0 TSval=2999685216 TSecr=2999685216","35318","4444"
"42348","6.034043921","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","52626"
"42349","6.034057889","127.0.0.1","127.0.0.1","TCP","66","52626  >  4444 [ACK] Seq=3049 Ack=4673 Win=699 Len=0 TSval=2999685217 TSecr=2999685217","52626","4444"
"42352","6.035972867","127.0.0.1","127.0.0.1","TCP","66","4444  >  52348 [ACK] Seq=5774 Ack=8954 Win=752 Len=0 TSval=2999685219 TSecr=2999685177","4444","52348"
"42366","6.044977853","127.0.0.1","127.0.0.1","TCP","66","4444  >  34956 [ACK] Seq=2525 Ack=5821 Win=739 Len=0 TSval=2999685228 TSecr=2999685187","4444","34956"
"42368","6.045981751","127.0.0.1","127.0.0.1","TCP","66","4444  >  35210 [ACK] Seq=7510 Ack=11789 Win=752 Len=0 TSval=2999685229 TSecr=2999685187","4444","35210"
"42371","6.046987047","127.0.0.1","127.0.0.1","TCP","66","4444  >  52782 [ACK] Seq=8000 Ack=6741 Win=752 Len=0 TSval=2999685230 TSecr=2999685189","4444","52782"
"42372","6.047492488","127.0.0.1","127.0.0.1","TLSv1.2","135","Application Data","52440","4444"
"42373","6.047841904","127.0.0.1","127.0.0.1","TLSv1.2","637","Application Data","52304","4444"
"42374","6.047859644","127.0.0.1","127.0.0.1","TCP","66","4444  >  52304 [ACK] Seq=8421 Ack=7881 Win=752 Len=0 TSval=2999685230 TSecr=2999685230","4444","52304"
"42383","6.049154571","127.0.0.1","127.0.0.1","TLSv1.2","637","Application Data","52348","4444"
"42384","6.049169377","127.0.0.1","127.0.0.1","TCP","66","4444  >  52348 [ACK] Seq=5774 Ack=9525 Win=752 Len=0 TSval=2999685232 TSecr=2999685232","4444","52348"
"42457","6.055006083","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","34946","4444"
"42459","6.055024241","127.0.0.1","127.0.0.1","TCP","66","4444  >  34946 [ACK] Seq=2228 Ack=207 Win=511 Len=0 TSval=2999685238 TSecr=2999685237","4444","34946"
"42471","6.056015918","127.0.0.1","127.0.0.1","TLSv1.2","134","Application Data","52466","4444"
"42479","6.056698267","127.0.0.1","127.0.0.1","TLSv1.2","635","Application Data","34956","4444"
"42480","6.056718311","127.0.0.1","127.0.0.1","TCP","66","4444  >  34956 [ACK] Seq=2525 Ack=6390 Win=752 Len=0 TSval=2999685239 TSecr=2999685239","4444","34956"
"42523","6.059256832","127.0.0.1","127.0.0.1","TLSv1.2","636","Application Data","35210","4444"
"42524","6.059277366","127.0.0.1","127.0.0.1","TCP","66","4444  >  35210 [ACK] Seq=7510 Ack=12359 Win=752 Len=0 TSval=2999685242 TSecr=2999685242","4444","35210"
"42527","6.059528096","127.0.0.1","127.0.0.1","TLSv1.2","134","Application Data","52324","4444"
"42545","6.060472909","127.0.0.1","127.0.0.1","TLSv1.2","636","Application Data","52782","4444"
"42546","6.060489182","127.0.0.1","127.0.0.1","TCP","66","4444  >  52782 [ACK] Seq=8000 Ack=7311 Win=752 Len=0 TSval=2999685243 TSecr=2999685243","4444","52782"
"42550","6.060693607","127.0.0.1","127.0.0.1","TLSv1.2","207","Application Data","4444","34946"
"42552","6.060725594","127.0.0.1","127.0.0.1","TCP","66","34946  >  4444 [ACK] Seq=207 Ack=2369 Win=699 Len=0 TSval=2999685243 TSecr=2999685243","34946","4444"
"42619","6.063949188","::1","::1","TCP","94","42424  >  4444 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=3599756269 TSecr=0 WS=128","42424","4444"
"42620","6.063989626","::1","::1","TCP","74","4444  >  42424 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","4444","42424"
"42655","6.066621106","127.0.0.1","127.0.0.1","TLSv1.2","401","Application Data","50726","4444"
"42656","6.066635982","127.0.0.1","127.0.0.1","TCP","66","4444  >  50726 [ACK] Seq=1 Ack=336 Win=995 Len=0 TSval=2999685249 TSecr=2999685249","4444","50726"
"42707","6.069503805","127.0.0.1","127.0.0.1","TLSv1.2","538","Application Data","4444","52680"
"42709","6.069533418","127.0.0.1","127.0.0.1","TCP","66","52680  >  4444 [ACK] Seq=4257 Ack=3647 Win=697 Len=0 TSval=2999685252 TSecr=2999685252","52680","4444"
"42727","6.070224218","127.0.0.1","127.0.0.1","TLSv1.2","538","Application Data","4444","52416"
"42729","6.070243075","127.0.0.1","127.0.0.1","TCP","66","52416  >  4444 [ACK] Seq=6173 Ack=8399 Win=697 Len=0 TSval=2999685253 TSecr=2999685253","52416","4444"
"42852","6.076540384","127.0.0.1","127.0.0.1","TLSv1.2","539","Application Data","4444","35258"
"42854","6.076568879","127.0.0.1","127.0.0.1","TCP","66","35258  >  4444 [ACK] Seq=6096 Ack=7592 Win=697 Len=0 TSval=2999685259 TSecr=2999685259","35258","4444"
"42864","6.077185438","127.0.0.1","127.0.0.1","TLSv1.2","539","Application Data","4444","35324"
"42865","6.077204574","127.0.0.1","127.0.0.1","TCP","66","35324  >  4444 [ACK] Seq=8246 Ack=10620 Win=697 Len=0 TSval=2999685260 TSecr=2999685260","35324","4444"
