"No.","Time","Source","Destination","Protocol","Length","Info","src_port","dst_port"
"13801","7.129881800","127.0.0.1","127.0.0.1","TCP","66","4444  >  42878 [ACK] Seq=19731 Ack=12550 Win=754 Len=0 TSval=2700032639 TSecr=2700032598","4444","42878"
"13802","7.129910085","127.0.0.1","127.0.0.1","TLSv1.2","636","Application Data","42878","4444"
"13803","7.129943539","127.0.0.1","127.0.0.1","TCP","66","4444  >  42878 [ACK] Seq=19731 Ack=13120 Win=752 Len=0 TSval=2700032639 TSecr=2700032639","4444","42878"
"13866","7.145815948","127.0.0.1","127.0.0.1","TLSv1.2","538","Application Data","4444","42862"
"13867","7.145881808","127.0.0.1","127.0.0.1","TCP","66","42862  >  4444 [ACK] Seq=24149 Ack=12830 Win=697 Len=0 TSval=2700032654 TSecr=2700032654","42862","4444"
"13891","7.152602145","127.0.0.1","127.0.0.1","TLSv1.2","165","Application Data","4444","42862"
"13892","7.152630222","127.0.0.1","127.0.0.1","TCP","66","42862  >  4444 [ACK] Seq=24149 Ack=12929 Win=697 Len=0 TSval=2700032661 TSecr=2700032661","42862","4444"
"13893","7.152833949","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","42878"
"13896","7.158367333","127.0.0.1","127.0.0.1","TLSv1.2","134","Application Data","42878","4444"
"13899","7.159884076","127.0.0.1","127.0.0.1","TCP","66","4444  >  42934 [ACK] Seq=13498 Ack=13853 Win=752 Len=0 TSval=2700032669 TSecr=2700032628","4444","42934"
"13901","7.159910267","127.0.0.1","127.0.0.1","TLSv1.2","637","Application Data","42934","4444"
"13902","7.159934292","127.0.0.1","127.0.0.1","TCP","66","4444  >  42934 [ACK] Seq=13498 Ack=14424 Win=752 Len=0 TSval=2700032669 TSecr=2700032669","4444","42934"
"13980","7.178935520","127.0.0.1","127.0.0.1","TLSv1.2","539","Application Data","4444","42920"
"13981","7.178965552","127.0.0.1","127.0.0.1","TCP","66","42920  >  4444 [ACK] Seq=13922 Ack=13968 Win=697 Len=0 TSval=2700032688 TSecr=2700032688","42920","4444"
"14009","7.186315019","127.0.0.1","127.0.0.1","TLSv1.2","165","Application Data","4444","42920"
"14010","7.186347915","127.0.0.1","127.0.0.1","TCP","66","42920  >  4444 [ACK] Seq=13922 Ack=14067 Win=697 Len=0 TSval=2700032695 TSecr=2700032695","42920","4444"
"14011","7.186591172","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","42934"
"14012","7.186617362","127.0.0.1","127.0.0.1","TCP","66","42934  >  4444 [ACK] Seq=14424 Ack=13576 Win=699 Len=0 TSval=2700032695 TSecr=2700032695","42934","4444"
"14015","7.192405877","127.0.0.1","127.0.0.1","TLSv1.2","133","Application Data","42934","4444"
"14035","7.198890780","127.0.0.1","127.0.0.1","TCP","66","4444  >  42878 [ACK] Seq=19809 Ack=13188 Win=754 Len=0 TSval=2700032708 TSecr=2700032667","4444","42878"
"14036","7.198917459","127.0.0.1","127.0.0.1","TLSv1.2","704","Application Data, Application Data","42878","4444"
"14037","7.198951332","127.0.0.1","127.0.0.1","TCP","66","4444  >  42878 [ACK] Seq=19809 Ack=13826 Win=751 Len=0 TSval=2700032708 TSecr=2700032708","4444","42878"
"14119","7.219323335","127.0.0.1","127.0.0.1","TLSv1.2","539","Application Data","4444","42862"
"14120","7.219355322","127.0.0.1","127.0.0.1","TCP","66","42862  >  4444 [ACK] Seq=24149 Ack=13402 Win=697 Len=0 TSval=2700032728 TSecr=2700032728","42862","4444"
"14144","7.226256129","127.0.0.1","127.0.0.1","TLSv1.2","165","Application Data","4444","42862"
"14145","7.226284764","127.0.0.1","127.0.0.1","TCP","66","42862  >  4444 [ACK] Seq=24149 Ack=13501 Win=697 Len=0 TSval=2700032735 TSecr=2700032735","42862","4444"
"14146","7.226472148","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","42878"
"14150","7.232892029","127.0.0.1","127.0.0.1","TCP","66","4444  >  42934 [ACK] Seq=13576 Ack=14491 Win=752 Len=0 TSval=2700032742 TSecr=2700032701","4444","42934"
"14151","7.232919127","127.0.0.1","127.0.0.1","TLSv1.2","637","Application Data","42934","4444"
"14152","7.232946295","127.0.0.1","127.0.0.1","TCP","66","4444  >  42934 [ACK] Seq=13576 Ack=15062 Win=752 Len=0 TSval=2700032742 TSecr=2700032742","4444","42934"
"14215","7.248914596","127.0.0.1","127.0.0.1","TLSv1.2","538","Application Data","4444","42920"
"14216","7.248955034","127.0.0.1","127.0.0.1","TCP","66","42920  >  4444 [ACK] Seq=13922 Ack=14539 Win=697 Len=0 TSval=2700032758 TSecr=2700032758","42920","4444"
"14240","7.257076108","127.0.0.1","127.0.0.1","TLSv1.2","165","Application Data","4444","42920"
"14241","7.257110051","127.0.0.1","127.0.0.1","TCP","66","42920  >  4444 [ACK] Seq=13922 Ack=14638 Win=697 Len=0 TSval=2700032766 TSecr=2700032766","42920","4444"
"14242","7.257348838","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","42934"
"14245","7.266932039","127.0.0.1","127.0.0.1","TCP","66","42878  >  4444 [ACK] Seq=13826 Ack=19887 Win=699 Len=0 TSval=2700032776 TSecr=2700032735","42878","4444"
"14260","7.297961472","127.0.0.1","127.0.0.1","TCP","66","42934  >  4444 [ACK] Seq=15062 Ack=13654 Win=699 Len=0 TSval=2700032807 TSecr=2700032766","42934","4444"
"14262","7.345083732","127.0.0.1","127.0.0.1","TLSv1.2","135","Application Data","42864","4444"
"14283","7.385896670","127.0.0.1","127.0.0.1","TCP","66","4444  >  42864 [ACK] Seq=7416 Ack=8012 Win=754 Len=0 TSval=2700032895 TSecr=2700032854","4444","42864"
"14284","7.385975242","127.0.0.1","127.0.0.1","TLSv1.2","636","Application Data","42864","4444"
"14285","7.386005762","127.0.0.1","127.0.0.1","TCP","66","4444  >  42864 [ACK] Seq=7416 Ack=8582 Win=752 Len=0 TSval=2700032895 TSecr=2700032895","4444","42864"
"14353","7.402599212","127.0.0.1","127.0.0.1","TLSv1.2","539","Application Data","4444","42862"
"14354","7.402631688","127.0.0.1","127.0.0.1","TCP","66","42862  >  4444 [ACK] Seq=24149 Ack=13974 Win=697 Len=0 TSval=2700032911 TSecr=2700032911","42862","4444"
"14378","7.409093403","127.0.0.1","127.0.0.1","TLSv1.2","166","Application Data","4444","42862"
"14379","7.409119733","127.0.0.1","127.0.0.1","TCP","66","42862  >  4444 [ACK] Seq=24149 Ack=14074 Win=697 Len=0 TSval=2700032918 TSecr=2700032918","42862","4444"
"14380","7.409299295","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","42864"
"14381","7.409323670","127.0.0.1","127.0.0.1","TCP","66","42864  >  4444 [ACK] Seq=8582 Ack=7494 Win=699 Len=0 TSval=2700032918 TSecr=2700032918","42864","4444"
"14384","7.418154122","127.0.0.1","127.0.0.1","TLSv1.2","135","Application Data","42864","4444"
"14411","7.458886533","127.0.0.1","127.0.0.1","TCP","66","4444  >  42864 [ACK] Seq=7494 Ack=8651 Win=754 Len=0 TSval=2700032968 TSecr=2700032927","4444","42864"
"14412","7.458913283","127.0.0.1","127.0.0.1","TLSv1.2","636","Application Data","42864","4444"
"14413","7.458941429","127.0.0.1","127.0.0.1","TCP","66","4444  >  42864 [ACK] Seq=7494 Ack=9221 Win=752 Len=0 TSval=2700032968 TSecr=2700032968","4444","42864"
"14457","7.469749855","127.0.0.1","127.0.0.1","TLSv1.2","135","Application Data","42920","4444"
"14497","7.478227469","127.0.0.1","127.0.0.1","TLSv1.2","538","Application Data","4444","42878"
"14498","7.478257990","127.0.0.1","127.0.0.1","TCP","66","42878  >  4444 [ACK] Seq=13826 Ack=20359 Win=697 Len=0 TSval=2700032987 TSecr=2700032987","42878","4444"
"14522","7.485348067","127.0.0.1","127.0.0.1","TLSv1.2","166","Application Data","4444","42878"
"14523","7.485375794","127.0.0.1","127.0.0.1","TCP","66","42878  >  4444 [ACK] Seq=13826 Ack=20459 Win=699 Len=0 TSval=2700032994 TSecr=2700032994","42878","4444"
"14524","7.485558848","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","42864"
"14534","7.509894134","127.0.0.1","127.0.0.1","TCP","66","4444  >  42920 [ACK] Seq=14638 Ack=13991 Win=752 Len=0 TSval=2700033019 TSecr=2700032978","4444","42920"
"14535","7.509921372","127.0.0.1","127.0.0.1","TLSv1.2","637","Application Data","42920","4444"
"14536","7.509944210","127.0.0.1","127.0.0.1","TCP","66","4444  >  42920 [ACK] Seq=14638 Ack=14562 Win=752 Len=0 TSval=2700033019 TSecr=2700033019","4444","42920"
"14595","7.525903990","127.0.0.1","127.0.0.1","TCP","66","42864  >  4444 [ACK] Seq=9221 Ack=7572 Win=699 Len=0 TSval=2700033035 TSecr=2700032994","42864","4444"
"14596","7.526434364","127.0.0.1","127.0.0.1","TLSv1.2","539","Application Data","4444","42934"
"14597","7.526467748","127.0.0.1","127.0.0.1","TCP","66","42934  >  4444 [ACK] Seq=15062 Ack=14127 Win=697 Len=0 TSval=2700033035 TSecr=2700033035","42934","4444"
"14622","7.533046937","127.0.0.1","127.0.0.1","TLSv1.2","165","Application Data","4444","42934"
"14623","7.533077946","127.0.0.1","127.0.0.1","TCP","66","42934  >  4444 [ACK] Seq=15062 Ack=14226 Win=699 Len=0 TSval=2700033042 TSecr=2700033042","42934","4444"
"14624","7.533257229","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","42920"
"14625","7.533280975","127.0.0.1","127.0.0.1","TCP","66","42920  >  4444 [ACK] Seq=14562 Ack=14716 Win=697 Len=0 TSval=2700033042 TSecr=2700033042","42920","4444"
"14628","7.538957115","127.0.0.1","127.0.0.1","TLSv1.2","134","Application Data","42920","4444"
"14655","7.579882568","127.0.0.1","127.0.0.1","TCP","66","4444  >  42920 [ACK] Seq=14716 Ack=14630 Win=752 Len=0 TSval=2700033089 TSecr=2700033048","4444","42920"
"14656","7.579910714","127.0.0.1","127.0.0.1","TLSv1.2","637","Application Data","42920","4444"
"14657","7.579940327","127.0.0.1","127.0.0.1","TCP","66","4444  >  42920 [ACK] Seq=14716 Ack=15201 Win=752 Len=0 TSval=2700033089 TSecr=2700033089","4444","42920"
"14723","7.595341935","127.0.0.1","127.0.0.1","TLSv1.2","539","Application Data","4444","42934"
"14724","7.595373852","127.0.0.1","127.0.0.1","TCP","66","42934  >  4444 [ACK] Seq=15062 Ack=14699 Win=697 Len=0 TSval=2700033104 TSecr=2700033104","42934","4444"
"14750","7.602121917","127.0.0.1","127.0.0.1","TLSv1.2","165","Application Data","4444","42934"
"14751","7.602151110","127.0.0.1","127.0.0.1","TCP","66","42934  >  4444 [ACK] Seq=15062 Ack=14798 Win=699 Len=0 TSval=2700033111 TSecr=2700033111","42934","4444"
"14752","7.602329136","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","42920"
"14763","7.642908735","127.0.0.1","127.0.0.1","TCP","66","42920  >  4444 [ACK] Seq=15201 Ack=14794 Win=697 Len=0 TSval=2700033152 TSecr=2700033111","42920","4444"
"14769","7.704729650","127.0.0.1","127.0.0.1","TLSv1.2","134","Application Data","42878","4444"
"14790","7.715336306","127.0.0.1","127.0.0.1","TLSv1.2","135","Application Data","42934","4444"
"14812","7.744894462","127.0.0.1","127.0.0.1","TCP","66","4444  >  42878 [ACK] Seq=20459 Ack=13894 Win=754 Len=0 TSval=2700033254 TSecr=2700033213","4444","42878"
"14813","7.744922049","127.0.0.1","127.0.0.1","TLSv1.2","636","Application Data","42878","4444"
"14814","7.744950614","127.0.0.1","127.0.0.1","TCP","66","4444  >  42878 [ACK] Seq=20459 Ack=14464 Win=752 Len=0 TSval=2700033254 TSecr=2700033254","4444","42878"
"14865","7.756886279","127.0.0.1","127.0.0.1","TCP","66","4444  >  42934 [ACK] Seq=14798 Ack=15131 Win=752 Len=0 TSval=2700033266 TSecr=2700033224","4444","42934"
"14866","7.756913238","127.0.0.1","127.0.0.1","TLSv1.2","637","Application Data","42934","4444"
"14867","7.756934749","127.0.0.1","127.0.0.1","TCP","66","4444  >  42934 [ACK] Seq=14798 Ack=15702 Win=752 Len=0 TSval=2700033266 TSecr=2700033266","4444","42934"
"14897","7.762574362","127.0.0.1","127.0.0.1","TLSv1.2","539","Application Data","4444","42864"
"14898","7.762605372","127.0.0.1","127.0.0.1","TCP","66","42864  >  4444 [ACK] Seq=9221 Ack=8045 Win=697 Len=0 TSval=2700033271 TSecr=2700033271","42864","4444"
"14947","7.771057633","127.0.0.1","127.0.0.1","TLSv1.2","166","Application Data","4444","42864"
"14948","7.771085291","127.0.0.1","127.0.0.1","TCP","66","42864  >  4444 [ACK] Seq=9221 Ack=8145 Win=699 Len=0 TSval=2700033280 TSecr=2700033280","42864","4444"
"14949","7.771265341","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","42878"
"14950","7.771288179","127.0.0.1","127.0.0.1","TCP","66","42878  >  4444 [ACK] Seq=14464 Ack=20537 Win=699 Len=0 TSval=2700033280 TSecr=2700033280","42878","4444"
"14969","7.777000218","127.0.0.1","127.0.0.1","TLSv1.2","539","Application Data","4444","42920"
"14970","7.777034510","127.0.0.1","127.0.0.1","TCP","66","42920  >  4444 [ACK] Seq=15201 Ack=15267 Win=697 Len=0 TSval=2700033286 TSecr=2700033286","42920","4444"
"14994","7.783502092","127.0.0.1","127.0.0.1","TLSv1.2","166","Application Data","4444","42920"
"14995","7.783532543","127.0.0.1","127.0.0.1","TCP","66","42920  >  4444 [ACK] Seq=15201 Ack=15367 Win=697 Len=0 TSval=2700033292 TSecr=2700033292","42920","4444"
"14996","7.783716854","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","42934"
"14997","7.783740321","127.0.0.1","127.0.0.1","TCP","66","42934  >  4444 [ACK] Seq=15702 Ack=14876 Win=699 Len=0 TSval=2700033292 TSecr=2700033292","42934","4444"
"15002","7.789148131","127.0.0.1","127.0.0.1","TLSv1.2","135","Application Data","42934","4444"
"15034","7.829885641","127.0.0.1","127.0.0.1","TCP","66","4444  >  42934 [ACK] Seq=14876 Ack=15771 Win=752 Len=0 TSval=2700033339 TSecr=2700033298","4444","42934"
"15035","7.829912250","127.0.0.1","127.0.0.1","TLSv1.2","637","Application Data","42934","4444"
"15036","7.829940815","127.0.0.1","127.0.0.1","TCP","66","4444  >  42934 [ACK] Seq=14876 Ack=16342 Win=752 Len=0 TSval=2700033339 TSecr=2700033339","4444","42934"
"15099","7.846156843","127.0.0.1","127.0.0.1","TLSv1.2","538","Application Data","4444","42920"
"15100","7.846189738","127.0.0.1","127.0.0.1","TCP","66","42920  >  4444 [ACK] Seq=15201 Ack=15839 Win=697 Len=0 TSval=2700033355 TSecr=2700033355","42920","4444"
"15124","7.852663606","127.0.0.1","127.0.0.1","TLSv1.2","166","Application Data","4444","42920"
"15125","7.852695593","127.0.0.1","127.0.0.1","TCP","66","42920  >  4444 [ACK] Seq=15201 Ack=15939 Win=697 Len=0 TSval=2700033361 TSecr=2700033361","42920","4444"
"15126","7.852954425","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","42934"
"15130","7.873548313","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42848","4444"
"15152","7.878214409","127.0.0.1","127.0.0.1","TLSv1.2","207","Application Data","4444","42848"
"15153","7.878243533","127.0.0.1","127.0.0.1","TCP","66","42848  >  4444 [ACK] Seq=8150 Ack=6415 Win=699 Len=0 TSval=2700033387 TSecr=2700033387","42848","4444"
"15156","7.879534688","::1","::1","TCP","94","55056  >  4444 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=373972477 TSecr=0 WS=128","55056","4444"
"15157","7.879555711","::1","::1","TCP","74","4444  >  55056 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","4444","55056"
"15158","7.880470981","127.0.0.1","127.0.0.1","TLSv1.2","401","Application Data","49456","4444"
"15164","7.883148346","127.0.0.1","127.0.0.1","TLSv1.2","135","Application Data","42864","4444"
"15228","7.893903693","127.0.0.1","127.0.0.1","TCP","66","42934  >  4444 [ACK] Seq=16342 Ack=14954 Win=699 Len=0 TSval=2700033403 TSecr=2700033362","42934","4444"
"15271","7.908707810","127.0.0.1","127.0.0.1","TLSv1.2","2393","Application Data","4444","49456"
"15272","7.908744546","127.0.0.1","127.0.0.1","TCP","66","49456  >  4444 [ACK] Seq=1006 Ack=6992 Win=706 Len=0 TSval=2700033417 TSecr=2700033417","49456","4444"
"15275","7.923887183","127.0.0.1","127.0.0.1","TCP","66","4444  >  42864 [ACK] Seq=8145 Ack=9290 Win=754 Len=0 TSval=2700033433 TSecr=2700033392","4444","42864"
"15276","7.923915748","127.0.0.1","127.0.0.1","TLSv1.2","636","Application Data","42864","4444"
"15277","7.923944802","127.0.0.1","127.0.0.1","TCP","66","4444  >  42864 [ACK] Seq=8145 Ack=9860 Win=752 Len=0 TSval=2700033433 TSecr=2700033433","4444","42864"
"15340","7.940433001","127.0.0.1","127.0.0.1","TLSv1.2","539","Application Data","4444","42878"
"15341","7.940463033","127.0.0.1","127.0.0.1","TCP","66","42878  >  4444 [ACK] Seq=14464 Ack=21010 Win=697 Len=0 TSval=2700033449 TSecr=2700033449","42878","4444"
"15367","7.947156830","127.0.0.1","127.0.0.1","TLSv1.2","166","Application Data","4444","42878"
"15368","7.947181135","127.0.0.1","127.0.0.1","TCP","66","42878  >  4444 [ACK] Seq=14464 Ack=21110 Win=699 Len=0 TSval=2700033456 TSecr=2700033456","42878","4444"
"15369","7.947324449","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","42864"
"15370","7.947346729","127.0.0.1","127.0.0.1","TCP","66","42864  >  4444 [ACK] Seq=9860 Ack=8223 Win=699 Len=0 TSval=2700033456 TSecr=2700033456","42864","4444"
"15374","7.962449416","127.0.0.1","127.0.0.1","TLSv1.2","2841","Application Data","42848","4444"
"15435","7.974436624","127.0.0.1","127.0.0.1","TLSv1.2","2193","Application Data","4444","42902"
"15436","7.974457437","127.0.0.1","127.0.0.1","TCP","66","42902  >  4444 [ACK] Seq=4326 Ack=5875 Win=688 Len=0 TSval=2700033483 TSecr=2700033483","42902","4444"
"15460","7.979500326","127.0.0.1","127.0.0.1","TLSv1.2","166","Application Data","4444","42902"
"15461","7.979517577","127.0.0.1","127.0.0.1","TCP","66","42902  >  4444 [ACK] Seq=4326 Ack=5975 Win=699 Len=0 TSval=2700033488 TSecr=2700033488","42902","4444"
"15462","7.979610047","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","42848"
"15463","7.979627088","127.0.0.1","127.0.0.1","TCP","66","42848  >  4444 [ACK] Seq=10925 Ack=6493 Win=699 Len=0 TSval=2700033488 TSecr=2700033488","42848","4444"
"15467","7.995947598","127.0.0.1","127.0.0.1","TLSv1.2","134","Application Data","42902","4444"
"15497","8.036902524","127.0.0.1","127.0.0.1","TCP","66","4444  >  42902 [ACK] Seq=5975 Ack=4394 Win=752 Len=0 TSval=2700033546 TSecr=2700033505","4444","42902"
"15501","8.058591803","127.0.0.1","127.0.0.1","TLSv1.2","135","Application Data","42878","4444"
"15522","8.098302926","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42902","4444"
"15523","8.098333446","127.0.0.1","127.0.0.1","TCP","66","4444  >  42902 [ACK] Seq=5975 Ack=4599 Win=754 Len=0 TSval=2700033607 TSecr=2700033607","4444","42902"
"15524","8.098895040","127.0.0.1","127.0.0.1","TCP","66","4444  >  42878 [ACK] Seq=21110 Ack=14533 Win=754 Len=0 TSval=2700033608 TSecr=2700033567","4444","42878"
"15544","8.102716964","127.0.0.1","127.0.0.1","TLSv1.2","207","Application Data","4444","42902"
"15548","8.104116863","::1","::1","TCP","94","55070  >  4444 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=373972702 TSecr=0 WS=128","55070","4444"
"15549","8.104138863","::1","::1","TCP","74","4444  >  55070 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","4444","55070"
"15550","8.104725111","127.0.0.1","127.0.0.1","TLSv1.2","401","Application Data","49450","4444"
"15642","8.130084898","127.0.0.1","127.0.0.1","TLSv1.2","2397","Application Data","4444","49450"
"15643","8.130117793","127.0.0.1","127.0.0.1","TCP","66","49450  >  4444 [ACK] Seq=671 Ack=4665 Win=706 Len=0 TSval=2700033639 TSecr=2700033639","49450","4444"
"15646","8.142886804","127.0.0.1","127.0.0.1","TCP","66","42902  >  4444 [ACK] Seq=4599 Ack=6116 Win=699 Len=0 TSval=2700033652 TSecr=2700033611","42902","4444"
"15658","8.183665102","127.0.0.1","127.0.0.1","TLSv1.2","135","Application Data","42920","4444"
"15662","8.184954022","127.0.0.1","127.0.0.1","TLSv1.2","636","Application Data","42878","4444"
"15663","8.184975394","127.0.0.1","127.0.0.1","TCP","66","4444  >  42878 [ACK] Seq=21110 Ack=15103 Win=752 Len=0 TSval=2700033694 TSecr=2700033694","4444","42878"
"15717","8.193804449","127.0.0.1","127.0.0.1","TLSv1.2","2840","Application Data","42902","4444"
"15769","8.201830888","127.0.0.1","127.0.0.1","TLSv1.2","538","Application Data","4444","42862"
"15770","8.201871396","127.0.0.1","127.0.0.1","TCP","66","42862  >  4444 [ACK] Seq=24149 Ack=14546 Win=697 Len=0 TSval=2700033711 TSecr=2700033710","42862","4444"
"15816","8.209631810","127.0.0.1","127.0.0.1","TLSv1.2","165","Application Data","4444","42862"
"15817","8.209659187","127.0.0.1","127.0.0.1","TCP","66","42862  >  4444 [ACK] Seq=24149 Ack=14645 Win=697 Len=0 TSval=2700033718 TSecr=2700033718","42862","4444"
"15818","8.209826178","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","42878"
"15819","8.209878629","127.0.0.1","127.0.0.1","TCP","66","42878  >  4444 [ACK] Seq=15103 Ack=21188 Win=699 Len=0 TSval=2700033718 TSecr=2700033718","42878","4444"
"15834","8.213594115","127.0.0.1","127.0.0.1","TLSv1.2","2194","Application Data","4444","42836"
"15835","8.213621004","127.0.0.1","127.0.0.1","TCP","66","42836  >  4444 [ACK] Seq=13549 Ack=14588 Win=688 Len=0 TSval=2700033722 TSecr=2700033722","42836","4444"
"15848","8.217548109","127.0.0.1","127.0.0.1","TLSv1.2","135","Application Data","42862","4444"
"15872","8.220704376","127.0.0.1","127.0.0.1","TLSv1.2","166","Application Data","4444","42836"
"15873","8.220723233","127.0.0.1","127.0.0.1","TCP","66","42836  >  4444 [ACK] Seq=13549 Ack=14688 Win=699 Len=0 TSval=2700033729 TSecr=2700033729","42836","4444"
"15874","8.220832744","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","42902"
"15875","8.220862846","127.0.0.1","127.0.0.1","TCP","66","42902  >  4444 [ACK] Seq=7373 Ack=6194 Win=699 Len=0 TSval=2700033730 TSecr=2700033729","42902","4444"
"15885","8.223882224","127.0.0.1","127.0.0.1","TCP","66","4444  >  42920 [ACK] Seq=15939 Ack=15270 Win=752 Len=0 TSval=2700033733 TSecr=2700033692","4444","42920"
"15886","8.223909253","127.0.0.1","127.0.0.1","TLSv1.2","637","Application Data","42920","4444"
"15887","8.223932021","127.0.0.1","127.0.0.1","TCP","66","4444  >  42920 [ACK] Seq=15939 Ack=15841 Win=752 Len=0 TSval=2700033733 TSecr=2700033733","4444","42920"
"15943","8.236065476","127.0.0.1","127.0.0.1","TLSv1.2","539","Application Data","4444","42934"
"15944","8.236083007","127.0.0.1","127.0.0.1","TCP","66","42934  >  4444 [ACK] Seq=16342 Ack=15427 Win=697 Len=0 TSval=2700033745 TSecr=2700033745","42934","4444"
"15970","8.239852620","127.0.0.1","127.0.0.1","TLSv1.2","165","Application Data","4444","42934"
"15971","8.239871337","127.0.0.1","127.0.0.1","TCP","66","42934  >  4444 [ACK] Seq=16342 Ack=15526 Win=699 Len=0 TSval=2700033749 TSecr=2700033748","42934","4444"
"15972","8.239978404","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","42920"
"15973","8.239989788","127.0.0.1","127.0.0.1","TCP","66","42920  >  4444 [ACK] Seq=15841 Ack=16017 Win=697 Len=0 TSval=2700033749 TSecr=2700033749","42920","4444"
"15977","8.243745643","127.0.0.1","127.0.0.1","TLSv1.2","134","Application Data","42920","4444"
"15998","8.257871809","127.0.0.1","127.0.0.1","TCP","66","4444  >  42862 [ACK] Seq=14645 Ack=24218 Win=754 Len=0 TSval=2700033767 TSecr=2700033726","4444","42862"
"15999","8.257892901","127.0.0.1","127.0.0.1","TLSv1.2","636","Application Data","42862","4444"
"16000","8.257909524","127.0.0.1","127.0.0.1","TCP","66","4444  >  42862 [ACK] Seq=14645 Ack=24788 Win=752 Len=0 TSval=2700033767 TSecr=2700033767","4444","42862"
"16063","8.273826491","127.0.0.1","127.0.0.1","TLSv1.2","538","Application Data","4444","42878"
"16064","8.273880757","127.0.0.1","127.0.0.1","TCP","66","42878  >  4444 [ACK] Seq=15103 Ack=21660 Win=697 Len=0 TSval=2700033782 TSecr=2700033782","42878","4444"
"16088","8.280812854","127.0.0.1","127.0.0.1","TLSv1.2","165","Application Data","4444","42878"
"16089","8.280861603","127.0.0.1","127.0.0.1","TCP","66","42878  >  4444 [ACK] Seq=15103 Ack=21759 Win=699 Len=0 TSval=2700033789 TSecr=2700033789","42878","4444"
"16091","8.281046612","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","42862"
"16094","8.283887337","127.0.0.1","127.0.0.1","TCP","66","4444  >  42920 [ACK] Seq=16017 Ack=15909 Win=752 Len=0 TSval=2700033793 TSecr=2700033752","4444","42920"
"16095","8.283915064","127.0.0.1","127.0.0.1","TLSv1.2","637","Application Data","42920","4444"
"16096","8.283943698","127.0.0.1","127.0.0.1","TCP","66","4444  >  42920 [ACK] Seq=16017 Ack=16480 Win=752 Len=0 TSval=2700033793 TSecr=2700033793","4444","42920"
"16142","8.296826062","127.0.0.1","127.0.0.1","TLSv1.2","134","Application Data","42862","4444"
"16172","8.302878228","127.0.0.1","127.0.0.1","TLSv1.2","539","Application Data","4444","42934"
"16174","8.302906374","127.0.0.1","127.0.0.1","TCP","66","42934  >  4444 [ACK] Seq=16342 Ack=15999 Win=697 Len=0 TSval=2700033812 TSecr=2700033811","42934","4444"
"16203","8.310210584","127.0.0.1","127.0.0.1","TLSv1.2","165","Application Data","4444","42934"
"16204","8.310242292","127.0.0.1","127.0.0.1","TCP","66","42934  >  4444 [ACK] Seq=16342 Ack=16098 Win=699 Len=0 TSval=2700033819 TSecr=2700033819","42934","4444"
"16205","8.310462013","127.0.0.1","127.0.0.1","TLSv1.2","144","Application Data","4444","42920"
"16213","8.322795703","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42902","4444"
"16234","8.327367444","127.0.0.1","127.0.0.1","TLSv1.2","207","Application Data","4444","42902"
"16235","8.327395869","127.0.0.1","127.0.0.1","TCP","66","42902  >  4444 [ACK] Seq=7578 Ack=6335 Win=699 Len=0 TSval=2700033836 TSecr=2700033836","42902","4444"
"16239","8.328751279","::1","::1","TCP","94","55078  >  4444 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=373972926 TSecr=0 WS=128","55078","4444"
"16240","8.328772371","::1","::1","TCP","74","4444  >  55078 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","4444","55078"
"16242","8.329348352","127.0.0.1","127.0.0.1","TLSv1.2","401","Application Data","49450","4444"
"16276","8.337895947","127.0.0.1","127.0.0.1","TCP","66","4444  >  42862 [ACK] Seq=14723 Ack=24856 Win=754 Len=0 TSval=2700033847 TSecr=2700033805","4444","42862"
"16277","8.337922766","127.0.0.1","127.0.0.1","TLSv1.2","636","Application Data","42862","4444"
