"No.","Time","Source","Destination","Protocol","Length","Info"
"4882","4.562970943","127.0.0.1","127.0.0.1","TCP","66","43786  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440684919 TSecr=440684919"
"4947","4.582865167","127.0.0.1","127.0.0.1","TCP","66","43214  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440684939 TSecr=440684939"
"4968","4.588235004","127.0.0.1","127.0.0.1","TCP","66","43502  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440684944 TSecr=440684944"
"4977","4.590328714","127.0.0.1","127.0.0.1","TCP","66","43484  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440684946 TSecr=440684946"
"4986","4.593773509","127.0.0.1","127.0.0.1","TCP","66","43900  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440684950 TSecr=440684950"
"5027","4.603498245","127.0.0.1","127.0.0.1","TCP","66","43366  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440684960 TSecr=440684960"
"5033","4.608477808","127.0.0.1","127.0.0.1","TCP","66","43462  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440684965 TSecr=440684964"
"5048","4.615197961","127.0.0.1","127.0.0.1","TCP","66","43672  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440684971 TSecr=440684971"
"5164","4.649344749","127.0.0.1","127.0.0.1","TCP","66","43374  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685005 TSecr=440685005"
"5195","4.659051676","127.0.0.1","127.0.0.1","TCP","66","43258  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685015 TSecr=440685015"
"5211","4.672456294","127.0.0.1","127.0.0.1","TCP","66","43416  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685029 TSecr=440684985"
"5314","4.713180898","127.0.0.1","127.0.0.1","TCP","66","43192  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685069 TSecr=440685069"
"5348","4.720290279","127.0.0.1","127.0.0.1","TCP","66","43230  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685076 TSecr=440685076"
"5351","4.721634170","127.0.0.1","127.0.0.1","TCP","66","43318  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685078 TSecr=440685078"
"5356","4.722704142","127.0.0.1","127.0.0.1","TCP","66","43570  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685079 TSecr=440685079"
"5370","4.727717647","127.0.0.1","127.0.0.1","TCP","66","43390  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685084 TSecr=440685084"
"5371","4.728459504","127.0.0.1","127.0.0.1","TCP","66","43138  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685085 TSecr=440685044"
"5373","4.729603998","127.0.0.1","127.0.0.1","TCP","66","43244  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685086 TSecr=440685086"
"5381","4.736482202","127.0.0.1","127.0.0.1","TCP","66","43174  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685093 TSecr=440685050"
"5383","4.737038979","127.0.0.1","127.0.0.1","TCP","66","43904  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685093 TSecr=440685093"
"5594","4.796588673","127.0.0.1","127.0.0.1","TCP","66","43888  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685153 TSecr=440685153"
"5617","4.801309054","127.0.0.1","127.0.0.1","TCP","66","43598  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685157 TSecr=440685157"
"5632","4.803301004","127.0.0.1","127.0.0.1","TCP","66","43206  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685159 TSecr=440685159"
"5669","4.812412951","127.0.0.1","127.0.0.1","TCP","66","43520  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685168 TSecr=440685168"
"5749","4.823452315","127.0.0.1","127.0.0.1","TCP","66","43632  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685180 TSecr=440685179"
"5768","4.828493408","127.0.0.1","127.0.0.1","TCP","66","43292  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685185 TSecr=440685141"
"5770","4.828546348","127.0.0.1","127.0.0.1","TCP","66","43524  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685185 TSecr=440685185"
"5826","4.839055824","127.0.0.1","127.0.0.1","TCP","66","43580  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685195 TSecr=440685195"
"5930","4.851065427","127.0.0.1","127.0.0.1","TCP","66","43804  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685207 TSecr=440685207"
"6000","4.857938882","127.0.0.1","127.0.0.1","TCP","66","43670  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685214 TSecr=440685214"
"6007","4.860150485","127.0.0.1","127.0.0.1","TCP","66","43752  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685216 TSecr=440685216"
"6008","4.860445705","127.0.0.1","127.0.0.1","TCP","66","43170  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685217 TSecr=440685173"
"6040","4.866616415","127.0.0.1","127.0.0.1","TCP","66","43486  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685223 TSecr=440685223"
"6092","4.872496584","127.0.0.1","127.0.0.1","TCP","66","43188  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685229 TSecr=440685187"
"6248","4.890842980","127.0.0.1","127.0.0.1","TCP","66","43514  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685247 TSecr=440685247"
"6282","4.895533119","127.0.0.1","127.0.0.1","TCP","66","43836  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685252 TSecr=440685252"
"6283","4.895542478","127.0.0.1","127.0.0.1","TCP","66","43266  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685252 TSecr=440685252"
"6341","4.903143193","127.0.0.1","127.0.0.1","TCP","66","43706  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685259 TSecr=440685259"
"6364","4.906227186","127.0.0.1","127.0.0.1","TCP","66","43446  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685262 TSecr=440685262"
"6383","4.908636580","127.0.0.1","127.0.0.1","TCP","66","43280  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685265 TSecr=440685265"
"6422","4.912468366","127.0.0.1","127.0.0.1","TCP","66","43688  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685269 TSecr=440685268"
"6423","4.912491694","127.0.0.1","127.0.0.1","TCP","66","43492  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685269 TSecr=440685268"
"6433","4.913397329","127.0.0.1","127.0.0.1","TCP","66","43944  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685269 TSecr=440685269"
"6461","4.916556821","127.0.0.1","127.0.0.1","TCP","66","43920  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685273 TSecr=440685273"
"6485","4.919068392","127.0.0.1","127.0.0.1","TCP","66","43806  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685275 TSecr=440685275"
"6514","4.923121367","127.0.0.1","127.0.0.1","TCP","66","43742  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685279 TSecr=440685279"
"6515","4.923121367","127.0.0.1","127.0.0.1","TCP","66","43850  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685279 TSecr=440685279"
"6520","4.923638753","127.0.0.1","127.0.0.1","TCP","66","43872  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685280 TSecr=440685280"
"6711","4.936501680","127.0.0.1","127.0.0.1","TCP","66","43856  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685293 TSecr=440685293"
"6719","4.936828818","127.0.0.1","127.0.0.1","TCP","66","43556  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685293 TSecr=440685293"
"6732","4.938045108","127.0.0.1","127.0.0.1","TCP","66","43536  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685294 TSecr=440685294"
"6740","4.939532244","127.0.0.1","127.0.0.1","TCP","66","43770  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685296 TSecr=440685296"
"6749","4.941169260","127.0.0.1","127.0.0.1","TCP","66","43328  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685297 TSecr=440685297"
"6753","4.941759910","127.0.0.1","127.0.0.1","TCP","66","43708  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685298 TSecr=440685298"
"6793","4.945944955","127.0.0.1","127.0.0.1","TCP","66","43676  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685302 TSecr=440685302"
"6795","4.946285782","127.0.0.1","127.0.0.1","TCP","66","43600  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685302 TSecr=440685302"
"6827","4.949922850","127.0.0.1","127.0.0.1","TCP","66","43692  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685306 TSecr=440685306"
"6828","4.949922850","127.0.0.1","127.0.0.1","TCP","66","43822  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685306 TSecr=440685306"
"6877","4.953725373","127.0.0.1","127.0.0.1","TCP","66","43928  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685310 TSecr=440685310"
"6879","4.953820288","127.0.0.1","127.0.0.1","TCP","66","43468  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685310 TSecr=440685310"
"6901","4.956760197","127.0.0.1","127.0.0.1","TCP","66","43656  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685313 TSecr=440685313"
"6923","4.959273376","127.0.0.1","127.0.0.1","TCP","66","43624  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685315 TSecr=440685315"
"6933","4.961290190","127.0.0.1","127.0.0.1","TCP","66","43758  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685317 TSecr=440685317"
"6935","4.961353885","127.0.0.1","127.0.0.1","TCP","66","43548  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685317 TSecr=440685317"
"6964","4.965109684","127.0.0.1","127.0.0.1","TCP","66","43596  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685321 TSecr=440685321"
"6985","4.967437852","127.0.0.1","127.0.0.1","TCP","66","43790  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685324 TSecr=440685323"
"7094","4.975646678","127.0.0.1","127.0.0.1","TCP","66","43532  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685332 TSecr=440685332"
"7134","4.978159996","127.0.0.1","127.0.0.1","TCP","66","43608  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685334 TSecr=440685334"
"7177","4.983623001","127.0.0.1","127.0.0.1","TCP","66","43590  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685340 TSecr=440685340"
"7187","4.984465919","127.0.0.1","127.0.0.1","TCP","66","43162  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685341 TSecr=440685299"
"7273","4.992138781","127.0.0.1","127.0.0.1","TCP","66","43736  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685348 TSecr=440685348"
"7408","5.000439379","127.0.0.1","127.0.0.1","TCP","66","43122  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685357 TSecr=440685315"
"7417","5.000662662","127.0.0.1","127.0.0.1","TCP","66","43880  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685357 TSecr=440685357"
"7522","5.008187250","127.0.0.1","127.0.0.1","TCP","66","43680  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685364 TSecr=440685364"
"7664","5.018836898","127.0.0.1","127.0.0.1","TCP","66","43388  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685375 TSecr=440685375"
"8272","5.070562524","127.0.0.1","127.0.0.1","TCP","66","43644  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685427 TSecr=440685427"
"8291","5.072448734","127.0.0.1","127.0.0.1","TCP","66","43432  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685429 TSecr=440685384"
"8496","5.096493362","127.0.0.1","127.0.0.1","TCP","66","43152  >  4444 [ACK] Seq=763 Ack=2195 Win=80640 Len=0 TSval=440685453 TSecr=440685410"
"8550","5.150724413","127.0.0.1","127.0.0.1","TCP","66","4444  >  43006 [ACK] Seq=2195 Ack=1334 Win=65024 Len=0 TSval=440685507 TSecr=440685507"
"8599","5.164212980","127.0.0.1","127.0.0.1","TCP","66","43022  >  4444 [ACK] Seq=763 Ack=2667 Win=80640 Len=0 TSval=440685520 TSecr=440685520"
"8601","5.164370054","127.0.0.1","127.0.0.1","TCP","66","43022  >  4444 [ACK] Seq=763 Ack=2766 Win=80640 Len=0 TSval=440685520 TSecr=440685520"
"8603","5.164640480","127.0.0.1","127.0.0.1","TCP","66","43006  >  4444 [ACK] Seq=1334 Ack=2273 Win=80640 Len=0 TSval=440685521 TSecr=440685521"
"8660","5.190483528","127.0.0.1","127.0.0.1","TCP","66","43006  >  4444 [ACK] Seq=1334 Ack=2746 Win=80640 Len=0 TSval=440685547 TSecr=440685547"
"8662","5.190621674","127.0.0.1","127.0.0.1","TCP","66","43006  >  4444 [ACK] Seq=1334 Ack=2846 Win=80640 Len=0 TSval=440685547 TSecr=440685547"
"8725","5.218594400","127.0.0.1","127.0.0.1","TCP","66","4444  >  43556 [ACK] Seq=2195 Ack=1334 Win=65024 Len=0 TSval=440685575 TSecr=440685575"
"8777","5.228222546","127.0.0.1","127.0.0.1","TCP","66","43624  >  4444 [ACK] Seq=763 Ack=2668 Win=80640 Len=0 TSval=440685584 TSecr=440685584"
"8779","5.228334292","127.0.0.1","127.0.0.1","TCP","66","43624  >  4444 [ACK] Seq=763 Ack=2767 Win=80640 Len=0 TSval=440685584 TSecr=440685584"
"8784","5.228544306","127.0.0.1","127.0.0.1","TCP","66","43556  >  4444 [ACK] Seq=1334 Ack=2273 Win=80640 Len=0 TSval=440685585 TSecr=440685585"
"8786","5.234994871","127.0.0.1","127.0.0.1","TCP","66","4444  >  43624 [ACK] Seq=2767 Ack=1333 Win=65024 Len=0 TSval=440685591 TSecr=440685591"
"8832","5.244473137","127.0.0.1","127.0.0.1","TCP","66","4444  >  43006 [ACK] Seq=2846 Ack=1403 Win=65024 Len=0 TSval=440685601 TSecr=440685558"
"8835","5.245069583","127.0.0.1","127.0.0.1","TCP","66","43556  >  4444 [ACK] Seq=1334 Ack=2746 Win=80640 Len=0 TSval=440685601 TSecr=440685601"
"8837","5.245196486","127.0.0.1","127.0.0.1","TCP","66","43556  >  4444 [ACK] Seq=1334 Ack=2845 Win=80640 Len=0 TSval=440685601 TSecr=440685601"
"8842","5.256436923","127.0.0.1","127.0.0.1","TCP","66","4444  >  43022 [ACK] Seq=2844 Ack=1401 Win=65024 Len=0 TSval=440685613 TSecr=440685568"
"8904","5.272928886","127.0.0.1","127.0.0.1","TCP","66","4444  >  43006 [ACK] Seq=2846 Ack=1974 Win=64512 Len=0 TSval=440685629 TSecr=440685629"
"8995","5.296451519","127.0.0.1","127.0.0.1","TCP","66","4444  >  43556 [ACK] Seq=2845 Ack=1403 Win=65024 Len=0 TSval=440685653 TSecr=440685612"
"9016","5.308428854","127.0.0.1","127.0.0.1","TCP","66","4444  >  43624 [ACK] Seq=2845 Ack=1402 Win=65024 Len=0 TSval=440685665 TSecr=440685623"
"9025","5.324688455","127.0.0.1","127.0.0.1","TCP","66","43006  >  4444 [ACK] Seq=1974 Ack=2924 Win=80640 Len=0 TSval=440685681 TSecr=440685640"
"9027","5.324754315","127.0.0.1","127.0.0.1","TCP","66","43006  >  4444 [ACK] Seq=1974 Ack=3497 Win=80512 Len=0 TSval=440685681 TSecr=440685681"
"9028","5.333089205","127.0.0.1","127.0.0.1","TCP","66","43022  >  4444 [ACK] Seq=1971 Ack=3417 Win=80640 Len=0 TSval=440685689 TSecr=440685646"
"9030","5.333194247","127.0.0.1","127.0.0.1","TCP","66","43022  >  4444 [ACK] Seq=1971 Ack=3495 Win=80640 Len=0 TSval=440685689 TSecr=440685689"
"9089","5.365621396","127.0.0.1","127.0.0.1","TCP","66","4444  >  43462 [ACK] Seq=2195 Ack=3538 Win=96128 Len=0 TSval=440685722 TSecr=440685722"
"9147","5.380033339","127.0.0.1","127.0.0.1","TCP","66","43416  >  4444 [ACK] Seq=763 Ack=4322 Win=90112 Len=0 TSval=440685736 TSecr=440685736"
"9149","5.380156400","127.0.0.1","127.0.0.1","TCP","66","43416  >  4444 [ACK] Seq=763 Ack=4421 Win=90112 Len=0 TSval=440685736 TSecr=440685736"
"9151","5.380334984","127.0.0.1","127.0.0.1","TCP","66","43462  >  4444 [ACK] Seq=3538 Ack=2273 Win=80640 Len=0 TSval=440685736 TSecr=440685736"
"9152","5.388491010","127.0.0.1","127.0.0.1","TCP","66","4444  >  43006 [ACK] Seq=3497 Ack=2043 Win=64512 Len=0 TSval=440685745 TSecr=440685700"
"9154","5.389720012","127.0.0.1","127.0.0.1","TCP","66","4444  >  43416 [ACK] Seq=4421 Ack=3538 Win=96128 Len=0 TSval=440685746 TSecr=440685746"
"9175","5.396467194","127.0.0.1","127.0.0.1","TCP","66","4444  >  43022 [ACK] Seq=3495 Ack=2040 Win=64512 Len=0 TSval=440685753 TSecr=440685712"
"9206","5.407005235","127.0.0.1","127.0.0.1","TCP","66","43462  >  4444 [ACK] Seq=3538 Ack=4400 Win=90112 Len=0 TSval=440685763 TSecr=440685763"
"9208","5.407134931","127.0.0.1","127.0.0.1","TCP","66","43462  >  4444 [ACK] Seq=3538 Ack=4500 Win=90112 Len=0 TSval=440685763 TSecr=440685763"
"9274","5.450337583","127.0.0.1","127.0.0.1","TCP","66","4444  >  43006 [ACK] Seq=3497 Ack=2614 Win=64000 Len=0 TSval=440685806 TSecr=440685806"
"9334","5.472470438","127.0.0.1","127.0.0.1","TCP","66","4444  >  43462 [ACK] Seq=4500 Ack=3606 Win=96128 Len=0 TSval=440685829 TSecr=440685781"
"9386","5.484442746","127.0.0.1","127.0.0.1","TCP","66","4444  >  43416 [ACK] Seq=4499 Ack=3606 Win=96128 Len=0 TSval=440685841 TSecr=440685800"
"9393","5.509300888","127.0.0.1","127.0.0.1","TCP","66","43006  >  4444 [ACK] Seq=2614 Ack=3575 Win=80640 Len=0 TSval=440685865 TSecr=440685821"
"9396","5.509387561","127.0.0.1","127.0.0.1","TCP","66","43006  >  4444 [ACK] Seq=2614 Ack=4147 Win=80512 Len=0 TSval=440685865 TSecr=440685865"
"9398","5.512483218","127.0.0.1","127.0.0.1","TCP","66","43022  >  4444 [ACK] Seq=2610 Ack=4067 Win=80640 Len=0 TSval=440685869 TSecr=440685828"
"9400","5.512530500","127.0.0.1","127.0.0.1","TCP","66","43022  >  4444 [ACK] Seq=2610 Ack=4145 Win=80640 Len=0 TSval=440685869 TSecr=440685869"
"9510","5.568512828","127.0.0.1","127.0.0.1","TCP","66","4444  >  43006 [ACK] Seq=4147 Ack=2682 Win=64000 Len=0 TSval=440685925 TSecr=440685883"
"9513","5.571441703","127.0.0.1","127.0.0.1","TCP","66","43806  >  4444 [ACK] Seq=763 Ack=4323 Win=90112 Len=0 TSval=440685928 TSecr=440685927"
"9515","5.571703818","127.0.0.1","127.0.0.1","TCP","66","43806  >  4444 [ACK] Seq=763 Ack=4423 Win=90112 Len=0 TSval=440685928 TSecr=440685928"
"9517","5.572046321","127.0.0.1","127.0.0.1","TCP","66","43426  >  4444 [ACK] Seq=3537 Ack=2273 Win=80640 Len=0 TSval=440685928 TSecr=440685928"
"9525","5.584564161","127.0.0.1","127.0.0.1","TCP","66","4444  >  43022 [ACK] Seq=4145 Ack=2679 Win=64000 Len=0 TSval=440685941 TSecr=440685898"
"9527","5.585364196","127.0.0.1","127.0.0.1","TCP","66","4444  >  43806 [ACK] Seq=4423 Ack=3537 Win=96128 Len=0 TSval=440685941 TSecr=440685941"
"9581","5.609223464","127.0.0.1","127.0.0.1","TCP","66","43426  >  4444 [ACK] Seq=3537 Ack=4401 Win=90112 Len=0 TSval=440685965 TSecr=440685965"
"9583","5.609445281","127.0.0.1","127.0.0.1","TCP","66","43426  >  4444 [ACK] Seq=3537 Ack=4500 Win=90112 Len=0 TSval=440685966 TSecr=440685966"
"9622","5.656482653","127.0.0.1","127.0.0.1","TCP","66","43806  >  4444 [ACK] Seq=3537 Ack=4501 Win=90112 Len=0 TSval=440686013 TSecr=440685966"
"9642","5.668364096","127.0.0.1","127.0.0.1","TCP","66","4444  >  43006 [ACK] Seq=4147 Ack=3253 Win=63488 Len=0 TSval=440686024 TSecr=440686024"
"9664","5.676537303","127.0.0.1","127.0.0.1","TCP","66","4444  >  43426 [ACK] Seq=4500 Ack=3606 Win=96128 Len=0 TSval=440686033 TSecr=440685990"
"9713","5.700483454","127.0.0.1","127.0.0.1","TCP","66","4444  >  43806 [ACK] Seq=4501 Ack=3606 Win=96128 Len=0 TSval=440686057 TSecr=440686016"
"9769","5.736633437","127.0.0.1","127.0.0.1","TCP","66","43006  >  4444 [ACK] Seq=3253 Ack=4225 Win=80640 Len=0 TSval=440686093 TSecr=440686047"
"9771","5.736770466","127.0.0.1","127.0.0.1","TCP","66","43006  >  4444 [ACK] Seq=3253 Ack=4797 Win=80512 Len=0 TSval=440686093 TSecr=440686093"
"9772","5.740603929","127.0.0.1","127.0.0.1","TCP","66","43022  >  4444 [ACK] Seq=3249 Ack=4718 Win=80640 Len=0 TSval=440686097 TSecr=440686056"
"9774","5.740748431","127.0.0.1","127.0.0.1","TCP","66","43022  >  4444 [ACK] Seq=3249 Ack=4796 Win=80640 Len=0 TSval=440686097 TSecr=440686097"
"9836","5.781749468","127.0.0.1","127.0.0.1","TCP","66","4444  >  43822 [ACK] Seq=2195 Ack=3537 Win=96128 Len=0 TSval=440686138 TSecr=440686138"
"9880","5.796481075","127.0.0.1","127.0.0.1","TCP","66","4444  >  43006 [ACK] Seq=4797 Ack=3322 Win=63488 Len=0 TSval=440686153 TSecr=440686112"
"9894","5.801287361","127.0.0.1","127.0.0.1","TCP","66","43388  >  4444 [ACK] Seq=763 Ack=4323 Win=90112 Len=0 TSval=440686157 TSecr=440686157"
"9896","5.801438149","127.0.0.1","127.0.0.1","TCP","66","43388  >  4444 [ACK] Seq=763 Ack=4423 Win=90112 Len=0 TSval=440686158 TSecr=440686158"
"9898","5.801641458","127.0.0.1","127.0.0.1","TCP","66","43822  >  4444 [ACK] Seq=3537 Ack=2273 Win=80640 Len=0 TSval=440686158 TSecr=440686158"
"9913","5.816484113","127.0.0.1","127.0.0.1","TCP","66","4444  >  43022 [ACK] Seq=4796 Ack=3318 Win=63488 Len=0 TSval=440686173 TSecr=440686126"
"9953","5.826875208","127.0.0.1","127.0.0.1","TCP","66","43822  >  4444 [ACK] Seq=3537 Ack=4401 Win=90112 Len=0 TSval=440686183 TSecr=440686183"
"9955","5.827036122","127.0.0.1","127.0.0.1","TCP","66","43822  >  4444 [ACK] Seq=3537 Ack=4501 Win=90112 Len=0 TSval=440686183 TSecr=440686183"
"9994","5.868525911","127.0.0.1","127.0.0.1","TCP","66","43388  >  4444 [ACK] Seq=3538 Ack=4501 Win=90112 Len=0 TSval=440686225 TSecr=440686183"
"10019","5.895230733","127.0.0.1","127.0.0.1","TCP","66","4444  >  43006 [ACK] Seq=4797 Ack=3893 Win=62976 Len=0 TSval=440686251 TSecr=440686251"
"10021","5.896478522","127.0.0.1","127.0.0.1","TCP","66","4444  >  43822 [ACK] Seq=4501 Ack=3606 Win=96128 Len=0 TSval=440686253 TSecr=440686210"
"10092","5.928476356","127.0.0.1","127.0.0.1","TCP","66","4444  >  43388 [ACK] Seq=4501 Ack=3607 Win=96128 Len=0 TSval=440686285 TSecr=440686240"
"10146","5.964570256","127.0.0.1","127.0.0.1","TCP","66","43006  >  4444 [ACK] Seq=3893 Ack=4875 Win=80640 Len=0 TSval=440686321 TSecr=440686273"
"10148","5.964676974","127.0.0.1","127.0.0.1","TCP","66","43006  >  4444 [ACK] Seq=3893 Ack=5448 Win=80512 Len=0 TSval=440686321 TSecr=440686321"
"10149","5.972529957","127.0.0.1","127.0.0.1","TCP","66","43022  >  4444 [ACK] Seq=3888 Ack=5367 Win=80640 Len=0 TSval=440686329 TSecr=440686281"
"10151","5.972617748","127.0.0.1","127.0.0.1","TCP","66","43022  >  4444 [ACK] Seq=3888 Ack=5445 Win=80640 Len=0 TSval=440686329 TSecr=440686329"
"10217","6.017203193","127.0.0.1","127.0.0.1","TCP","66","4444  >  43072 [ACK] Seq=2195 Ack=1334 Win=65024 Len=0 TSval=440686373 TSecr=440686373"
"10246","6.028479040","127.0.0.1","127.0.0.1","TCP","66","4444  >  43006 [ACK] Seq=5448 Ack=3962 Win=62976 Len=0 TSval=440686385 TSecr=440686339"
"10275","6.035422128","127.0.0.1","127.0.0.1","TCP","66","43608  >  4444 [ACK] Seq=763 Ack=2668 Win=80640 Len=0 TSval=440686392 TSecr=440686391"
"10277","6.035582484","127.0.0.1","127.0.0.1","TCP","66","43608  >  4444 [ACK] Seq=763 Ack=2768 Win=80640 Len=0 TSval=440686392 TSecr=440686392"
"10279","6.035842923","127.0.0.1","127.0.0.1","TCP","66","43072  >  4444 [ACK] Seq=1334 Ack=2273 Win=80640 Len=0 TSval=440686392 TSecr=440686392"
"10283","6.044701694","127.0.0.1","127.0.0.1","TCP","66","4444  >  43022 [ACK] Seq=5445 Ack=3956 Win=62976 Len=0 TSval=440686401 TSecr=440686359"
"10285","6.044949562","127.0.0.1","127.0.0.1","TCP","66","4444  >  43608 [ACK] Seq=2768 Ack=1333 Win=65024 Len=0 TSval=440686401 TSecr=440686401"
"10334","6.060381051","127.0.0.1","127.0.0.1","TCP","66","43072  >  4444 [ACK] Seq=1334 Ack=2746 Win=80640 Len=0 TSval=440686416 TSecr=440686416"
"10337","6.060574652","127.0.0.1","127.0.0.1","TCP","66","43072  >  4444 [ACK] Seq=1334 Ack=2845 Win=80640 Len=0 TSval=440686417 TSecr=440686417"
"10399","6.096205573","127.0.0.1","127.0.0.1","TCP","66","4444  >  43006 [ACK] Seq=5448 Ack=4533 Win=62464 Len=0 TSval=440686452 TSecr=440686452"
"10450","6.112481795","127.0.0.1","127.0.0.1","TCP","66","4444  >  43072 [ACK] Seq=2845 Ack=1403 Win=65024 Len=0 TSval=440686469 TSecr=440686428"
