"No.","Time","Source","Destination","Protocol","Length","Info"
"240","12.014330996","127.0.0.1","127.0.0.1","TCP","66","8080  >  59678 [ACK] Seq=7911 Ack=4876 Win=87296 Len=0 TSval=2302641943 TSecr=2302641902"
"241","12.014341752","127.0.0.1","127.0.0.1","TCP","66","8080  >  59662 [ACK] Seq=3609 Ack=5156 Win=87168 Len=0 TSval=2302641943 TSecr=2302641901"
"242","12.026138521","127.0.0.1","127.0.0.1","TCP","66","8080  >  59676 [ACK] Seq=4689 Ack=4733 Win=87296 Len=0 TSval=2302641955 TSecr=2302641912"
"243","12.030295247","127.0.0.1","127.0.0.1","TCP","66","59646  >  8080 [ACK] Seq=4681 Ack=6797 Win=77568 Len=0 TSval=2302641959 TSecr=2302641914"
"244","12.969081872","127.0.0.1","127.0.0.1","TCP","421","59646  >  8080 [PSH, ACK] Seq=4681 Ack=6797 Win=77568 Len=355 TSval=2302642897 TSecr=2302641914"
"245","12.969920802","127.0.0.1","127.0.0.1","TCP","583","59678  >  8080 [PSH, ACK] Seq=4876 Ack=7911 Win=77184 Len=517 TSval=2302642898 TSecr=2302641943"
"246","12.969920802","127.0.0.1","127.0.0.1","TCP","615","59662  >  8080 [PSH, ACK] Seq=5156 Ack=3609 Win=77568 Len=549 TSval=2302642898 TSecr=2302641943"
"247","12.969946992","127.0.0.1","127.0.0.1","TCP","66","8080  >  59678 [ACK] Seq=7911 Ack=5393 Win=87168 Len=0 TSval=2302642898 TSecr=2302642898"
"248","12.969951252","127.0.0.1","127.0.0.1","TCP","66","8080  >  59662 [ACK] Seq=3609 Ack=5705 Win=87168 Len=0 TSval=2302642898 TSecr=2302642898"
"249","12.969970529","127.0.0.1","127.0.0.1","TCP","428","8080  >  59678 [PSH, ACK] Seq=7911 Ack=5393 Win=87168 Len=362 TSval=2302642898 TSecr=2302642898"
"250","12.970313448","127.0.0.1","127.0.0.1","TCP","583","59664  >  8080 [PSH, ACK] Seq=4925 Ack=4067 Win=77568 Len=517 TSval=2302642899 TSecr=2302641902"
"251","12.970832785","127.0.0.1","127.0.0.1","TCP","590","8080  >  59664 [PSH, ACK] Seq=4067 Ack=5442 Win=87168 Len=524 TSval=2302642899 TSecr=2302642899"
"252","12.970860442","127.0.0.1","127.0.0.1","TCP","66","59664  >  8080 [ACK] Seq=5442 Ack=4591 Win=77568 Len=0 TSval=2302642899 TSecr=2302642899"
"253","12.971633582","127.0.0.1","127.0.0.1","TCP","622","8080  >  59646 [PSH, ACK] Seq=6797 Ack=5036 Win=87296 Len=556 TSval=2302642900 TSecr=2302642897"
"254","12.971653975","127.0.0.1","127.0.0.1","TCP","66","59646  >  8080 [ACK] Seq=5036 Ack=7353 Win=77568 Len=0 TSval=2302642900 TSecr=2302642900"
"255","12.972040894","127.0.0.1","127.0.0.1","TCP","615","59676  >  8080 [PSH, ACK] Seq=4733 Ack=4689 Win=77056 Len=549 TSval=2302642900 TSecr=2302641955"
"256","12.972069948","127.0.0.1","127.0.0.1","TCP","66","8080  >  59676 [ACK] Seq=4689 Ack=5282 Win=87168 Len=0 TSval=2302642900 TSecr=2302642900"
"257","12.972102285","127.0.0.1","127.0.0.1","TCP","590","8080  >  59676 [PSH, ACK] Seq=4689 Ack=5282 Win=87168 Len=524 TSval=2302642901 TSecr=2302642900"
"258","12.972559603","127.0.0.1","127.0.0.1","TCP","622","8080  >  59678 [PSH, ACK] Seq=8273 Ack=5393 Win=87296 Len=556 TSval=2302642901 TSecr=2302642898"
"259","12.972697679","127.0.0.1","127.0.0.1","TCP","66","59678  >  8080 [ACK] Seq=5393 Ack=8829 Win=76288 Len=0 TSval=2302642901 TSecr=2302642898"
"260","13.014196419","127.0.0.1","127.0.0.1","TCP","66","59676  >  8080 [ACK] Seq=5282 Ack=5213 Win=76544 Len=0 TSval=2302642943 TSecr=2302642901"
"261","13.971930967","127.0.0.1","127.0.0.1","TCP","114","59662  >  8080 [PSH, ACK] Seq=5705 Ack=3609 Win=77568 Len=48 TSval=2302643900 TSecr=2302642898"
"262","13.971964281","127.0.0.1","127.0.0.1","TCP","66","8080  >  59662 [ACK] Seq=3609 Ack=5753 Win=87168 Len=0 TSval=2302643900 TSecr=2302643900"
"263","13.971977132","127.0.0.1","127.0.0.1","TCP","114","59678  >  8080 [PSH, ACK] Seq=5393 Ack=8829 Win=76288 Len=48 TSval=2302643900 TSecr=2302642898"
"264","13.972997299","127.0.0.1","127.0.0.1","TCP","504","8080  >  59662 [PSH, ACK] Seq=3609 Ack=5753 Win=87168 Len=438 TSval=2302643901 TSecr=2302643900"
"265","13.973256898","127.0.0.1","127.0.0.1","TCP","421","59646  >  8080 [PSH, ACK] Seq=5036 Ack=7353 Win=77568 Len=355 TSval=2302643902 TSecr=2302642900"
"266","13.973311235","127.0.0.1","127.0.0.1","TCP","114","59664  >  8080 [PSH, ACK] Seq=5442 Ack=4591 Win=77568 Len=48 TSval=2302643902 TSecr=2302642899"
"267","13.974270430","127.0.0.1","127.0.0.1","TCP","504","8080  >  59678 [PSH, ACK] Seq=8829 Ack=5441 Win=87296 Len=438 TSval=2302643903 TSecr=2302643900"
"268","13.975105938","127.0.0.1","127.0.0.1","TCP","428","8080  >  59678 [PSH, ACK] Seq=9267 Ack=5441 Win=87296 Len=362 TSval=2302643904 TSecr=2302643900"
"269","13.975880055","127.0.0.1","127.0.0.1","TCP","504","8080  >  59664 [PSH, ACK] Seq=4591 Ack=5490 Win=87168 Len=438 TSval=2302643904 TSecr=2302643902"
"270","13.975903871","127.0.0.1","127.0.0.1","TCP","66","59664  >  8080 [ACK] Seq=5490 Ack=5029 Win=77568 Len=0 TSval=2302643904 TSecr=2302643904"
"271","13.976675754","127.0.0.1","127.0.0.1","TCP","649","59678  >  8080 [PSH, ACK] Seq=5441 Ack=9629 Win=75520 Len=583 TSval=2302643905 TSecr=2302643903"
"272","13.976743988","127.0.0.1","127.0.0.1","TCP","649","59676  >  8080 [PSH, ACK] Seq=5282 Ack=5213 Win=76544 Len=583 TSval=2302643905 TSecr=2302642901"
"273","13.977335751","127.0.0.1","127.0.0.1","TCP","656","8080  >  59676 [PSH, ACK] Seq=5213 Ack=5865 Win=87168 Len=590 TSval=2302643906 TSecr=2302643905"
"274","13.977358798","127.0.0.1","127.0.0.1","TCP","66","59676  >  8080 [ACK] Seq=5865 Ack=5803 Win=76032 Len=0 TSval=2302643906 TSecr=2302643906"
"275","13.978205131","127.0.0.1","127.0.0.1","TCP","656","8080  >  59678 [PSH, ACK] Seq=9629 Ack=6024 Win=87296 Len=590 TSval=2302643907 TSecr=2302643905"
"276","13.980201885","127.0.0.1","127.0.0.1","TCP","615","59662  >  8080 [PSH, ACK] Seq=5753 Ack=4047 Win=77568 Len=549 TSval=2302643909 TSecr=2302643901"
"277","13.980886047","127.0.0.1","127.0.0.1","TCP","615","59664  >  8080 [PSH, ACK] Seq=5490 Ack=5029 Win=77568 Len=549 TSval=2302643909 TSecr=2302643904"
"278","13.981133843","127.0.0.1","127.0.0.1","TCP","622","8080  >  59664 [PSH, ACK] Seq=5029 Ack=6039 Win=87168 Len=556 TSval=2302643910 TSecr=2302643909"
"279","13.982512853","127.0.0.1","127.0.0.1","TCP","622","8080  >  59662 [PSH, ACK] Seq=4047 Ack=6302 Win=87168 Len=556 TSval=2302643911 TSecr=2302643909"
"280","14.018131402","127.0.0.1","127.0.0.1","TCP","66","8080  >  59646 [ACK] Seq=7353 Ack=5391 Win=87296 Len=0 TSval=2302643947 TSecr=2302643902"
"281","14.022112687","127.0.0.1","127.0.0.1","TCP","66","59664  >  8080 [ACK] Seq=6039 Ack=5585 Win=77568 Len=0 TSval=2302643951 TSecr=2302643910"
"282","14.022128052","127.0.0.1","127.0.0.1","TCP","66","59678  >  8080 [ACK] Seq=6024 Ack=10219 Win=75008 Len=0 TSval=2302643951 TSecr=2302643907"
"283","14.026133920","127.0.0.1","127.0.0.1","TCP","66","59662  >  8080 [ACK] Seq=6302 Ack=4603 Win=77568 Len=0 TSval=2302643955 TSecr=2302643911"
"284","14.974132214","127.0.0.1","127.0.0.1","TCP","713","59662  >  8080 [PSH, ACK] Seq=6302 Ack=4603 Win=77568 Len=647 TSval=2302644903 TSecr=2302643911"
"285","14.975112851","127.0.0.1","127.0.0.1","TCP","720","8080  >  59678 [PSH, ACK] Seq=10219 Ack=6024 Win=87296 Len=654 TSval=2302644904 TSecr=2302643951"
"286","14.975141905","127.0.0.1","127.0.0.1","TCP","66","59678  >  8080 [ACK] Seq=6024 Ack=10873 Win=74368 Len=0 TSval=2302644904 TSecr=2302644904"
"287","14.975758321","127.0.0.1","127.0.0.1","TCP","421","59664  >  8080 [PSH, ACK] Seq=6039 Ack=5585 Win=77568 Len=355 TSval=2302644904 TSecr=2302643910"
"288","14.975785070","127.0.0.1","127.0.0.1","TCP","649","59678  >  8080 [PSH, ACK] Seq=6024 Ack=10873 Win=74368 Len=583 TSval=2302644904 TSecr=2302644904"
"289","14.976269557","127.0.0.1","127.0.0.1","TCP","453","59646  >  8080 [PSH, ACK] Seq=5391 Ack=7353 Win=77568 Len=387 TSval=2302644905 TSecr=2302643947"
"290","14.976297703","127.0.0.1","127.0.0.1","TCP","66","8080  >  59646 [ACK] Seq=7353 Ack=5778 Win=87296 Len=0 TSval=2302644905 TSecr=2302644905"
"291","14.976930881","127.0.0.1","127.0.0.1","TCP","428","8080  >  59662 [PSH, ACK] Seq=4603 Ack=6949 Win=87168 Len=362 TSval=2302644905 TSecr=2302644903"
"292","14.976959027","127.0.0.1","127.0.0.1","TCP","66","59662  >  8080 [ACK] Seq=6949 Ack=4965 Win=77696 Len=0 TSval=2302644905 TSecr=2302644905"
"293","14.977742084","127.0.0.1","127.0.0.1","TCP","656","8080  >  59664 [PSH, ACK] Seq=5585 Ack=6394 Win=87296 Len=590 TSval=2302644906 TSecr=2302644904"
"294","14.977776865","127.0.0.1","127.0.0.1","TCP","66","59664  >  8080 [ACK] Seq=6394 Ack=6175 Win=77568 Len=0 TSval=2302644906 TSecr=2302644906"
"295","14.978736410","127.0.0.1","127.0.0.1","TCP","460","8080  >  59676 [PSH, ACK] Seq=5803 Ack=5865 Win=87296 Len=394 TSval=2302644907 TSecr=2302643906"
"296","14.978771401","127.0.0.1","127.0.0.1","TCP","66","59676  >  8080 [ACK] Seq=5865 Ack=6197 Win=75648 Len=0 TSval=2302644907 TSecr=2302644907"
"297","14.979983281","127.0.0.1","127.0.0.1","TCP","551","59676  >  8080 [PSH, ACK] Seq=5865 Ack=6197 Win=75648 Len=485 TSval=2302644908 TSecr=2302644907"
"298","14.981309911","127.0.0.1","127.0.0.1","TCP","558","8080  >  59678 [PSH, ACK] Seq=10873 Ack=6607 Win=87296 Len=492 TSval=2302644910 TSecr=2302644904"
"299","15.022173866","127.0.0.1","127.0.0.1","TCP","66","8080  >  59676 [ACK] Seq=6197 Ack=6350 Win=87296 Len=0 TSval=2302644951 TSecr=2302644908"
"300","15.026135036","127.0.0.1","127.0.0.1","TCP","66","59678  >  8080 [ACK] Seq=6607 Ack=11365 Win=73984 Len=0 TSval=2302644955 TSecr=2302644910"
"301","15.977554626","127.0.0.1","127.0.0.1","TCP","615","59662  >  8080 [PSH, ACK] Seq=6949 Ack=4965 Win=77696 Len=549 TSval=2302645906 TSecr=2302644905"
"302","15.978136820","127.0.0.1","127.0.0.1","TCP","114","59664  >  8080 [PSH, ACK] Seq=6394 Ack=6175 Win=77568 Len=48 TSval=2302645907 TSecr=2302644906"
"303","15.978817630","127.0.0.1","127.0.0.1","TCP","622","8080  >  59646 [PSH, ACK] Seq=7353 Ack=5778 Win=87296 Len=556 TSval=2302645907 TSecr=2302644905"
"304","15.978844798","127.0.0.1","127.0.0.1","TCP","66","59646  >  8080 [ACK] Seq=5778 Ack=7909 Win=77568 Len=0 TSval=2302645907 TSecr=2302645907"
"305","15.978984201","127.0.0.1","127.0.0.1","TCP","583","59678  >  8080 [PSH, ACK] Seq=6607 Ack=11365 Win=73984 Len=517 TSval=2302645907 TSecr=2302644910"
"306","15.979526376","127.0.0.1","127.0.0.1","TCP","519","59646  >  8080 [PSH, ACK] Seq=5778 Ack=7909 Win=77568 Len=453 TSval=2302645908 TSecr=2302645907"
"307","15.979551589","127.0.0.1","127.0.0.1","TCP","66","8080  >  59646 [ACK] Seq=7909 Ack=6231 Win=87168 Len=0 TSval=2302645908 TSecr=2302645908"
"308","15.979886616","127.0.0.1","127.0.0.1","TCP","504","8080  >  59664 [PSH, ACK] Seq=6175 Ack=6442 Win=87296 Len=438 TSval=2302645908 TSecr=2302645907"
"309","15.979910920","127.0.0.1","127.0.0.1","TCP","66","59664  >  8080 [ACK] Seq=6442 Ack=6613 Win=77568 Len=0 TSval=2302645908 TSecr=2302645908"
"310","15.980506874","127.0.0.1","127.0.0.1","TCP","590","8080  >  59664 [PSH, ACK] Seq=6613 Ack=6442 Win=87296 Len=524 TSval=2302645909 TSecr=2302645908"
"311","15.980525032","127.0.0.1","127.0.0.1","TCP","66","59664  >  8080 [ACK] Seq=6442 Ack=7137 Win=77568 Len=0 TSval=2302645909 TSecr=2302645909"
"312","15.981138445","127.0.0.1","127.0.0.1","TCP","526","8080  >  59678 [PSH, ACK] Seq=11365 Ack=7124 Win=87296 Len=460 TSval=2302645910 TSecr=2302645907"
"313","15.981173645","127.0.0.1","127.0.0.1","TCP","66","59678  >  8080 [ACK] Seq=7124 Ack=11825 Win=73600 Len=0 TSval=2302645910 TSecr=2302645910"
"314","15.983419591","127.0.0.1","127.0.0.1","TCP","389","59676  >  8080 [PSH, ACK] Seq=6350 Ack=6197 Win=75648 Len=323 TSval=2302645912 TSecr=2302644951"
"315","15.983451090","127.0.0.1","127.0.0.1","TCP","66","8080  >  59676 [ACK] Seq=6197 Ack=6673 Win=87296 Len=0 TSval=2302645912 TSecr=2302645912"
"316","15.984257962","127.0.0.1","127.0.0.1","TCP","396","8080  >  59646 [PSH, ACK] Seq=7909 Ack=6231 Win=87296 Len=330 TSval=2302645913 TSecr=2302645908"
"317","15.987257493","127.0.0.1","127.0.0.1","TCP","583","59664  >  8080 [PSH, ACK] Seq=6442 Ack=7137 Win=77568 Len=517 TSval=2302645916 TSecr=2302645909"
"318","15.988202371","127.0.0.1","127.0.0.1","TCP","590","8080  >  59646 [PSH, ACK] Seq=8239 Ack=6231 Win=87296 Len=524 TSval=2302645917 TSecr=2302645908"
"319","15.988232892","127.0.0.1","127.0.0.1","TCP","66","59646  >  8080 [ACK] Seq=6231 Ack=8763 Win=77568 Len=0 TSval=2302645917 TSecr=2302645913"
"320","16.022114914","127.0.0.1","127.0.0.1","TCP","66","8080  >  59662 [ACK] Seq=4965 Ack=7498 Win=87168 Len=0 TSval=2302645951 TSecr=2302645906"
"321","16.030144461","127.0.0.1","127.0.0.1","TCP","66","8080  >  59664 [ACK] Seq=7137 Ack=6959 Win=87296 Len=0 TSval=2302645959 TSecr=2302645916"
"322","16.979665769","127.0.0.1","127.0.0.1","TCP","421","59662  >  8080 [PSH, ACK] Seq=7498 Ack=4965 Win=77696 Len=355 TSval=2302646908 TSecr=2302645951"
"323","16.979702436","127.0.0.1","127.0.0.1","TCP","66","8080  >  59662 [ACK] Seq=4965 Ack=7853 Win=87296 Len=0 TSval=2302646908 TSecr=2302646908"
"324","16.980768069","127.0.0.1","127.0.0.1","TCP","428","8080  >  59664 [PSH, ACK] Seq=7137 Ack=6959 Win=87296 Len=362 TSval=2302646909 TSecr=2302645916"
"325","16.980970888","127.0.0.1","127.0.0.1","TCP","615","59664  >  8080 [PSH, ACK] Seq=6959 Ack=7499 Win=77696 Len=549 TSval=2302646909 TSecr=2302646909"
"326","16.981010767","127.0.0.1","127.0.0.1","TCP","66","8080  >  59664 [ACK] Seq=7499 Ack=7508 Win=87168 Len=0 TSval=2302646909 TSecr=2302646909"
"327","16.981824065","127.0.0.1","127.0.0.1","TCP","622","8080  >  59646 [PSH, ACK] Seq=8763 Ack=6231 Win=87296 Len=556 TSval=2302646910 TSecr=2302645917"
"328","16.982800372","127.0.0.1","127.0.0.1","TCP","421","59646  >  8080 [PSH, ACK] Seq=6231 Ack=9319 Win=77568 Len=355 TSval=2302646911 TSecr=2302646910"
"329","16.982800372","127.0.0.1","127.0.0.1","TCP","681","59678  >  8080 [PSH, ACK] Seq=7124 Ack=11825 Win=73600 Len=615 TSval=2302646911 TSecr=2302645910"
"330","16.983733168","127.0.0.1","127.0.0.1","TCP","428","8080  >  59664 [PSH, ACK] Seq=7499 Ack=7508 Win=87296 Len=362 TSval=2302646912 TSecr=2302646909"
"331","16.984713875","127.0.0.1","127.0.0.1","TCP","688","8080  >  59664 [PSH, ACK] Seq=7861 Ack=7508 Win=87296 Len=622 TSval=2302646913 TSecr=2302646909"
"332","16.984800757","127.0.0.1","127.0.0.1","TCP","66","59664  >  8080 [ACK] Seq=7508 Ack=8483 Win=77696 Len=0 TSval=2302646913 TSecr=2302646912"
"333","16.986481410","127.0.0.1","127.0.0.1","TCP","453","59676  >  8080 [PSH, ACK] Seq=6673 Ack=6197 Win=75648 Len=387 TSval=2302646915 TSecr=2302645912"
"334","16.986513398","127.0.0.1","127.0.0.1","TCP","66","8080  >  59676 [ACK] Seq=6197 Ack=7060 Win=87296 Len=0 TSval=2302646915 TSecr=2302646915"
"335","16.987200423","127.0.0.1","127.0.0.1","TCP","460","8080  >  59646 [PSH, ACK] Seq=9319 Ack=6586 Win=87296 Len=394 TSval=2302646916 TSecr=2302646911"
"336","17.030100661","127.0.0.1","127.0.0.1","TCP","66","8080  >  59678 [ACK] Seq=11825 Ack=7739 Win=86784 Len=0 TSval=2302646959 TSecr=2302646911"
"337","17.030115049","127.0.0.1","127.0.0.1","TCP","66","59646  >  8080 [ACK] Seq=6586 Ack=9713 Win=77696 Len=0 TSval=2302646959 TSecr=2302646916"
"338","17.983842595","127.0.0.1","127.0.0.1","TCP","519","59664  >  8080 [PSH, ACK] Seq=7508 Ack=8483 Win=77696 Len=453 TSval=2302647912 TSecr=2302646912"
"339","17.984778395","127.0.0.1","127.0.0.1","TCP","114","59646  >  8080 [PSH, ACK] Seq=6586 Ack=9713 Win=77696 Len=48 TSval=2302647913 TSecr=2302646916"
"340","17.985316030","127.0.0.1","127.0.0.1","TCP","389","59662  >  8080 [PSH, ACK] Seq=7853 Ack=4965 Win=77696 Len=323 TSval=2302647914 TSecr=2302646908"
"341","17.985346621","127.0.0.1","127.0.0.1","TCP","66","8080  >  59662 [ACK] Seq=4965 Ack=8176 Win=87296 Len=0 TSval=2302647914 TSecr=2302647914"
"342","17.985806174","127.0.0.1","127.0.0.1","TCP","526","8080  >  59662 [PSH, ACK] Seq=4965 Ack=8176 Win=87296 Len=460 TSval=2302647914 TSecr=2302647914"
"343","17.985835298","127.0.0.1","127.0.0.1","TCP","66","59662  >  8080 [ACK] Seq=8176 Ack=5425 Win=77568 Len=0 TSval=2302647914 TSecr=2302647914"
"344","17.986019050","127.0.0.1","127.0.0.1","TCP","583","59678  >  8080 [PSH, ACK] Seq=7739 Ack=11825 Win=73600 Len=517 TSval=2302647914 TSecr=2302646959"
"345","17.986044332","127.0.0.1","127.0.0.1","TCP","66","8080  >  59678 [ACK] Seq=11825 Ack=8256 Win=86272 Len=0 TSval=2302647914 TSecr=2302647914"
"346","17.987008277","127.0.0.1","127.0.0.1","TCP","504","8080  >  59646 [PSH, ACK] Seq=9713 Ack=6634 Win=87296 Len=438 TSval=2302647915 TSecr=2302647913"
"347","17.987038099","127.0.0.1","127.0.0.1","TCP","66","59646  >  8080 [ACK] Seq=6634 Ack=10151 Win=77568 Len=0 TSval=2302647915 TSecr=2302647915"
"348","17.987528523","127.0.0.1","127.0.0.1","TCP","396","8080  >  59664 [PSH, ACK] Seq=8483 Ack=7961 Win=87296 Len=330 TSval=2302647916 TSecr=2302647912"
"349","17.988211079","127.0.0.1","127.0.0.1","TCP","590","8080  >  59664 [PSH, ACK] Seq=8813 Ack=7961 Win=87296 Len=524 TSval=2302647917 TSecr=2302647912"
"350","17.988517890","127.0.0.1","127.0.0.1","TCP","66","59664  >  8080 [ACK] Seq=7961 Ack=9337 Win=77696 Len=0 TSval=2302647917 TSecr=2302647916"
"351","17.989691987","127.0.0.1","127.0.0.1","TCP","421","59676  >  8080 [PSH, ACK] Seq=7060 Ack=6197 Win=75648 Len=355 TSval=2302647918 TSecr=2302646915"
"352","17.989727885","127.0.0.1","127.0.0.1","TCP","66","8080  >  59676 [ACK] Seq=6197 Ack=7415 Win=87296 Len=0 TSval=2302647918 TSecr=2302647918"
"353","17.990449342","127.0.0.1","127.0.0.1","TCP","428","8080  >  59678 [PSH, ACK] Seq=11825 Ack=8256 Win=86272 Len=362 TSval=2302647919 TSecr=2302647914"
"354","17.990471133","127.0.0.1","127.0.0.1","TCP","66","59678  >  8080 [ACK] Seq=8256 Ack=12187 Win=73344 Len=0 TSval=2302647919 TSecr=2302647919"
"355","17.991972364","127.0.0.1","127.0.0.1","TCP","713","59646  >  8080 [PSH, ACK] Seq=6634 Ack=10151 Win=77696 Len=647 TSval=2302647920 TSecr=2302647915"
"356","17.992809967","127.0.0.1","127.0.0.1","TCP","720","8080  >  59662 [PSH, ACK] Seq=5425 Ack=8176 Win=87296 Len=654 TSval=2302647921 TSecr=2302647914"
"357","17.992830640","127.0.0.1","127.0.0.1","TCP","66","59662  >  8080 [ACK] Seq=8176 Ack=6079 Win=77440 Len=0 TSval=2302647921 TSecr=2302647921"
"358","18.034182573","127.0.0.1","127.0.0.1","TCP","66","8080  >  59646 [ACK] Seq=10151 Ack=7281 Win=87296 Len=0 TSval=2302647963 TSecr=2302647920"
"359","18.985502977","127.0.0.1","127.0.0.1","TCP","583","59664  >  8080 [PSH, ACK] Seq=7961 Ack=9337 Win=77696 Len=517 TSval=2302648914 TSecr=2302647916"
"360","18.987106177","127.0.0.1","127.0.0.1","TCP","590","8080  >  59676 [PSH, ACK] Seq=6197 Ack=7415 Win=87296 Len=524 TSval=2302648916 TSecr=2302647918"
"361","18.987134323","127.0.0.1","127.0.0.1","TCP","421","59646  >  8080 [PSH, ACK] Seq=7281 Ack=10151 Win=77696 Len=355 TSval=2302648916 TSecr=2302647963"
"362","18.987163447","127.0.0.1","127.0.0.1","TCP","66","8080  >  59646 [ACK] Seq=10151 Ack=7636 Win=87296 Len=0 TSval=2302648916 TSecr=2302648916"
"363","18.988228452","127.0.0.1","127.0.0.1","TCP","428","8080  >  59676 [PSH, ACK] Seq=6721 Ack=7415 Win=87296 Len=362 TSval=2302648917 TSecr=2302647918"
"364","18.988228452","127.0.0.1","127.0.0.1","TCP","519","59662  >  8080 [PSH, ACK] Seq=8176 Ack=6079 Win=77696 Len=453 TSval=2302648917 TSecr=2302647921"
"365","18.988393975","127.0.0.1","127.0.0.1","TCP","66","59676  >  8080 [ACK] Seq=7415 Ack=7083 Win=74880 Len=0 TSval=2302648917 TSecr=2302648916"
"366","18.988974772","127.0.0.1","127.0.0.1","TCP","453","59678  >  8080 [PSH, ACK] Seq=8256 Ack=12187 Win=73344 Len=387 TSval=2302648917 TSecr=2302647919"
"367","18.989003337","127.0.0.1","127.0.0.1","TCP","526","8080  >  59664 [PSH, ACK] Seq=9337 Ack=8478 Win=87296 Len=460 TSval=2302648917 TSecr=2302648914"
"368","18.989660890","127.0.0.1","127.0.0.1","TCP","460","8080  >  59676 [PSH, ACK] Seq=7083 Ack=7415 Win=87296 Len=394 TSval=2302648918 TSecr=2302648917"
"369","18.993785628","127.0.0.1","127.0.0.1","TCP","421","59676  >  8080 [PSH, ACK] Seq=7415 Ack=7477 Win=74496 Len=355 TSval=2302648922 TSecr=2302648918"
"370","18.993821876","127.0.0.1","127.0.0.1","TCP","66","8080  >  59676 [ACK] Seq=7477 Ack=7770 Win=87296 Len=0 TSval=2302648922 TSecr=2302648922"
"371","18.994594457","127.0.0.1","127.0.0.1","TCP","428","8080  >  59678 [PSH, ACK] Seq=12187 Ack=8643 Win=85888 Len=362 TSval=2302648923 TSecr=2302648917"
"372","18.994623580","127.0.0.1","127.0.0.1","TCP","66","59678  >  8080 [ACK] Seq=8643 Ack=12549 Win=73088 Len=0 TSval=2302648923 TSecr=2302648923"
"373","19.030122351","127.0.0.1","127.0.0.1","TCP","66","8080  >  59662 [ACK] Seq=6079 Ack=8629 Win=87296 Len=0 TSval=2302648959 TSecr=2302648917"
"374","19.034114601","127.0.0.1","127.0.0.1","TCP","66","59664  >  8080 [ACK] Seq=8478 Ack=9797 Win=77696 Len=0 TSval=2302648963 TSecr=2302648917"
"375","19.987853524","127.0.0.1","127.0.0.1","TCP","583","59664  >  8080 [PSH, ACK] Seq=8478 Ack=9797 Win=77696 Len=517 TSval=2302649916 TSecr=2302648917"
"376","19.989211791","127.0.0.1","127.0.0.1","TCP","590","8080  >  59676 [PSH, ACK] Seq=7477 Ack=7770 Win=87296 Len=524 TSval=2302649918 TSecr=2302648922"
"377","19.990277565","127.0.0.1","127.0.0.1","TCP","421","59646  >  8080 [PSH, ACK] Seq=7636 Ack=10151 Win=77696 Len=355 TSval=2302649919 TSecr=2302648916"
"378","19.990314720","127.0.0.1","127.0.0.1","TCP","66","8080  >  59646 [ACK] Seq=10151 Ack=7991 Win=87296 Len=0 TSval=2302649919 TSecr=2302649919"
"379","19.990944686","127.0.0.1","127.0.0.1","TCP","428","8080  >  59678 [PSH, ACK] Seq=12549 Ack=8643 Win=85888 Len=362 TSval=2302649919 TSecr=2302648923"
"380","19.990964870","127.0.0.1","127.0.0.1","TCP","66","59678  >  8080 [ACK] Seq=8643 Ack=12911 Win=72832 Len=0 TSval=2302649919 TSecr=2302649919"
"381","19.991339217","127.0.0.1","127.0.0.1","TCP","615","59678  >  8080 [PSH, ACK] Seq=8643 Ack=12911 Win=72832 Len=549 TSval=2302649920 TSecr=2302649919"
"382","19.991921062","127.0.0.1","127.0.0.1","TCP","487","59662  >  8080 [PSH, ACK] Seq=8629 Ack=6079 Win=77696 Len=421 TSval=2302649920 TSecr=2302648959"
"383","19.991950605","127.0.0.1","127.0.0.1","TCP","66","8080  >  59662 [ACK] Seq=6079 Ack=9050 Win=87296 Len=0 TSval=2302649920 TSecr=2302649920"
"384","19.992314616","127.0.0.1","127.0.0.1","TCP","622","8080  >  59664 [PSH, ACK] Seq=9797 Ack=8995 Win=87296 Len=556 TSval=2302649921 TSecr=2302649916"
"385","19.992338991","127.0.0.1","127.0.0.1","TCP","66","59664  >  8080 [ACK] Seq=8995 Ack=10353 Win=77568 Len=0 TSval=2302649921 TSecr=2302649921"
"386","19.993009534","127.0.0.1","127.0.0.1","TCP","494","8080  >  59664 [PSH, ACK] Seq=10353 Ack=8995 Win=87296 Len=428 TSval=2302649921 TSecr=2302649921"
"387","19.993032302","127.0.0.1","127.0.0.1","TCP","66","59664  >  8080 [ACK] Seq=8995 Ack=10781 Win=77568 Len=0 TSval=2302649921 TSecr=2302649921"
"388","19.996178498","127.0.0.1","127.0.0.1","TCP","421","59676  >  8080 [PSH, ACK] Seq=7770 Ack=8001 Win=73984 Len=355 TSval=2302649925 TSecr=2302649918"
"389","19.996215235","127.0.0.1","127.0.0.1","TCP","66","8080  >  59676 [ACK] Seq=8001 Ack=8125 Win=87296 Len=0 TSval=2302649925 TSecr=2302649925"
"390","19.996923702","127.0.0.1","127.0.0.1","TCP","428","8080  >  59678 [PSH, ACK] Seq=12911 Ack=9192 Win=85376 Len=362 TSval=2302649925 TSecr=2302649920"
"391","20.038126035","127.0.0.1","127.0.0.1","TCP","66","59678  >  8080 [ACK] Seq=9192 Ack=13273 Win=72576 Len=0 TSval=2302649967 TSecr=2302649925"
