"No.","Time","Source","Destination","Protocol","Length","Info","src_port","dst_port"
"21172","16.010022292","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40310"
"21173","16.010045060","127.0.0.1","127.0.0.1","TCP","66","40310  >  4444 [ACK] Seq=822 Ack=301 Win=630 Len=0 TSval=449454173 TSecr=449454173","40310","4444"
"21176","16.012986478","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40058","4444"
"21196","16.017563430","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40058"
"21197","16.017585849","127.0.0.1","127.0.0.1","TCP","66","40058  >  4444 [ACK] Seq=2051 Ack=751 Win=630 Len=0 TSval=449454180 TSecr=449454180","40058","4444"
"21215","16.098930980","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40658","4444"
"21235","16.103255038","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40658"
"21236","16.103277946","127.0.0.1","127.0.0.1","TCP","66","40658  >  4444 [ACK] Seq=1231 Ack=451 Win=630 Len=0 TSval=449454266 TSecr=449454266","40658","4444"
"21239","16.104191534","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","39994","4444"
"21250","16.106577927","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40706","4444"
"21272","16.109624386","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","39994"
"21273","16.109645827","127.0.0.1","127.0.0.1","TCP","66","39994  >  4444 [ACK] Seq=2461 Ack=901 Win=630 Len=0 TSval=449454272 TSecr=449454272","39994","4444"
"21283","16.111468813","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40706"
"21284","16.111494096","127.0.0.1","127.0.0.1","TCP","66","40706  >  4444 [ACK] Seq=821 Ack=301 Win=630 Len=0 TSval=449454274 TSecr=449454274","40706","4444"
"21302","16.207244605","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40092","4444"
"21303","16.207492680","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40066","4444"
"21342","16.212342221","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40588","4444"
"21343","16.212437553","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40092"
"21344","16.212460880","127.0.0.1","127.0.0.1","TCP","66","40092  >  4444 [ACK] Seq=1641 Ack=601 Win=630 Len=0 TSval=449454375 TSecr=449454375","40092","4444"
"21348","16.213158102","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40066"
"21349","16.213182336","127.0.0.1","127.0.0.1","TCP","66","40066  >  4444 [ACK] Seq=1846 Ack=676 Win=630 Len=0 TSval=449454376 TSecr=449454376","40066","4444"
"21370","16.216755675","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40588"
"21371","16.216780468","127.0.0.1","127.0.0.1","TCP","66","40588  >  4444 [ACK] Seq=2256 Ack=826 Win=630 Len=0 TSval=449454379 TSecr=449454379","40588","4444"
"21375","16.247655302","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","39968","4444"
"21395","16.251394513","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","39968"
"21396","16.251415954","127.0.0.1","127.0.0.1","TCP","66","39968  >  4444 [ACK] Seq=821 Ack=301 Win=630 Len=0 TSval=449454414 TSecr=449454414","39968","4444"
"21416","16.302114700","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40020","4444"
"21436","16.306566288","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40020"
"21437","16.306589475","127.0.0.1","127.0.0.1","TCP","66","40020  >  4444 [ACK] Seq=3281 Ack=1201 Win=630 Len=0 TSval=449454469 TSecr=449454469","40020","4444"
"21440","16.307364150","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40706","4444"
"21446","16.308847151","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40696","4444"
"21447","16.309074693","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","55376","4444"
"21487","16.312361474","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40706"
"21488","16.312386686","127.0.0.1","127.0.0.1","TCP","66","40706  >  4444 [ACK] Seq=1026 Ack=376 Win=630 Len=0 TSval=449454475 TSecr=449454475","40706","4444"
"21502","16.313473690","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","39994","4444"
"21508","16.314486243","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","55376"
"21509","16.314489036","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40696"
"21510","16.314509640","127.0.0.1","127.0.0.1","TCP","66","55376  >  4444 [ACK] Seq=1642 Ack=601 Win=630 Len=0 TSval=449454477 TSecr=449454477","55376","4444"
"21511","16.314513830","127.0.0.1","127.0.0.1","TCP","66","40696  >  4444 [ACK] Seq=2461 Ack=901 Win=630 Len=0 TSval=449454477 TSecr=449454477","40696","4444"
"21532","16.317788529","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","39994"
"21533","16.317811506","127.0.0.1","127.0.0.1","TCP","66","39994  >  4444 [ACK] Seq=2666 Ack=976 Win=630 Len=0 TSval=449454480 TSecr=449454480","39994","4444"
"21557","16.404072387","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40378","4444"
"21577","16.408295665","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40678","4444"
"21578","16.408668825","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40378"
"21579","16.408693269","127.0.0.1","127.0.0.1","TCP","66","40378  >  4444 [ACK] Seq=2256 Ack=826 Win=630 Len=0 TSval=449454571 TSecr=449454571","40378","4444"
"21601","16.412742433","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40678"
"21602","16.412765690","127.0.0.1","127.0.0.1","TCP","66","40678  >  4444 [ACK] Seq=2051 Ack=751 Win=630 Len=0 TSval=449454575 TSecr=449454575","40678","4444"
"21605","16.414847647","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40490","4444"
"21606","16.415035798","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40004","4444"
"21607","16.415191194","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40560","4444"
"21664","16.419364884","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40490"
"21665","16.419388141","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40112","4444"
"21666","16.419392472","127.0.0.1","127.0.0.1","TCP","66","40490  >  4444 [ACK] Seq=2051 Ack=751 Win=630 Len=0 TSval=449454582 TSecr=449454582","40490","4444"
"21669","16.419735460","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40560"
"21670","16.419758438","127.0.0.1","127.0.0.1","TCP","66","40560  >  4444 [ACK] Seq=2051 Ack=751 Win=630 Len=0 TSval=449454582 TSecr=449454582","40560","4444"
"21677","16.420437850","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40004"
"21678","16.420464110","127.0.0.1","127.0.0.1","TCP","66","40004  >  4444 [ACK] Seq=1027 Ack=376 Win=630 Len=0 TSval=449454583 TSecr=449454583","40004","4444"
"21697","16.423504772","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40112"
"21698","16.423528239","127.0.0.1","127.0.0.1","TCP","66","40112  >  4444 [ACK] Seq=1231 Ack=451 Win=630 Len=0 TSval=449454586 TSecr=449454586","40112","4444"
"21701","16.424180413","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40114","4444"
"21721","16.427652482","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40114"
"21722","16.427674831","127.0.0.1","127.0.0.1","TCP","66","40114  >  4444 [ACK] Seq=1231 Ack=451 Win=630 Len=0 TSval=449454590 TSecr=449454590","40114","4444"
"21752","16.506127083","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40722","4444"
"21753","16.506301196","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","47384","4444"
"21792","16.509600898","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40722"
"21793","16.509612352","127.0.0.1","127.0.0.1","TCP","66","40722  >  4444 [ACK] Seq=1231 Ack=451 Win=630 Len=0 TSval=449454672 TSecr=449454672","40722","4444"
"21796","16.509830884","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","47384"
"21797","16.509841291","127.0.0.1","127.0.0.1","TCP","66","47384  >  4444 [ACK] Seq=2257 Ack=826 Win=630 Len=0 TSval=449454672 TSecr=449454672","47384","4444"
"21800","16.510050534","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40544","4444"
"21820","16.512009640","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40544"
"21821","16.512026262","127.0.0.1","127.0.0.1","TCP","66","40544  >  4444 [ACK] Seq=1846 Ack=676 Win=630 Len=0 TSval=449454675 TSecr=449454675","40544","4444"
"21824","16.516230334","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40092","4444"
"21844","16.519891322","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40092"
"21845","16.519914230","127.0.0.1","127.0.0.1","TCP","66","40092  >  4444 [ACK] Seq=1846 Ack=676 Win=630 Len=0 TSval=449454682 TSecr=449454682","40092","4444"
"21848","16.538096952","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40066","4444"
"21868","16.542714761","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40066"
"21869","16.542734526","127.0.0.1","127.0.0.1","TCP","66","40066  >  4444 [ACK] Seq=2051 Ack=751 Win=630 Len=0 TSval=449454705 TSecr=449454705","40066","4444"
"21872","16.543359741","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40212","4444"
"21893","16.547474556","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40212"
"21894","16.547496556","127.0.0.1","127.0.0.1","TCP","66","40212  >  4444 [ACK] Seq=1641 Ack=601 Win=630 Len=0 TSval=449454710 TSecr=449454710","40212","4444"
"21920","16.618916251","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40658","4444"
"21940","16.623304353","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40658"
"21941","16.623326702","127.0.0.1","127.0.0.1","TCP","66","40658  >  4444 [ACK] Seq=1436 Ack=526 Win=630 Len=0 TSval=449454786 TSecr=449454786","40658","4444"
"21944","16.626402913","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40346","4444"
"21964","16.630804495","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40346"
"21965","16.630826983","127.0.0.1","127.0.0.1","TCP","66","40346  >  4444 [ACK] Seq=1026 Ack=376 Win=630 Len=0 TSval=449454793 TSecr=449454793","40346","4444"
"21969","16.651624827","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40520","4444"
"21989","16.656098345","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40520"
"21990","16.656121113","127.0.0.1","127.0.0.1","TCP","66","40520  >  4444 [ACK] Seq=821 Ack=301 Win=630 Len=0 TSval=449454819 TSecr=449454819","40520","4444"
"22007","16.714508082","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40036","4444"
"22027","16.719252303","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40036"
"22028","16.719275700","127.0.0.1","127.0.0.1","TCP","66","40036  >  4444 [ACK] Seq=1641 Ack=601 Win=630 Len=0 TSval=449454882 TSecr=449454882","40036","4444"
"22031","16.720263529","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40764","4444"
"22051","16.724732157","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40764"
"22052","16.724755973","127.0.0.1","127.0.0.1","TCP","66","40764  >  4444 [ACK] Seq=2666 Ack=976 Win=630 Len=0 TSval=449454887 TSecr=449454887","40764","4444"
"22055","16.742200966","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40678","4444"
"22075","16.746485913","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40220","4444"
"22076","16.746668547","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40678"
"22077","16.746691525","127.0.0.1","127.0.0.1","TCP","66","40678  >  4444 [ACK] Seq=2256 Ack=826 Win=630 Len=0 TSval=449454909 TSecr=449454909","40678","4444"
"22100","16.750429967","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40220"
"22101","16.750450360","127.0.0.1","127.0.0.1","TCP","66","40220  >  4444 [ACK] Seq=1641 Ack=601 Win=630 Len=0 TSval=449454913 TSecr=449454913","40220","4444"
"22104","16.757851817","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40732","4444"
"22124","16.761403295","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40732"
"22125","16.761423828","127.0.0.1","127.0.0.1","TCP","66","40732  >  4444 [ACK] Seq=1641 Ack=601 Win=630 Len=0 TSval=449454924 TSecr=449454924","40732","4444"
"22148","16.812793745","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40132","4444"
"22166","16.816352278","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40016","4444"
"22172","16.817269917","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40132"
"22173","16.817292964","127.0.0.1","127.0.0.1","TCP","66","40132  >  4444 [ACK] Seq=1231 Ack=451 Win=630 Len=0 TSval=449454980 TSecr=449454980","40132","4444"
"22192","16.820751834","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40016"
"22193","16.820774741","127.0.0.1","127.0.0.1","TCP","66","40016  >  4444 [ACK] Seq=1641 Ack=601 Win=630 Len=0 TSval=449454983 TSecr=449454983","40016","4444"
"22196","16.823915974","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40444","4444"
"22206","16.826157168","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40288","4444"
"22227","16.828430069","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40444"
"22228","16.828451022","127.0.0.1","127.0.0.1","TCP","66","40444  >  4444 [ACK] Seq=617 Ack=226 Win=630 Len=0 TSval=449454991 TSecr=449454991","40444","4444"
"22232","16.829067088","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40180","4444"
"22233","16.829324661","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40490","4444"
"22258","16.831326510","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40288"
"22259","16.831352700","127.0.0.1","127.0.0.1","TCP","66","40288  >  4444 [ACK] Seq=1436 Ack=526 Win=630 Len=0 TSval=449454994 TSecr=449454994","40288","4444"
"22282","16.833106963","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40180"
"22283","16.833123655","127.0.0.1","127.0.0.1","TCP","66","40180  >  4444 [ACK] Seq=1846 Ack=676 Win=630 Len=0 TSval=449454996 TSecr=449454996","40180","4444"
"22288","16.833905105","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40490"
"22289","16.833923263","127.0.0.1","127.0.0.1","TCP","66","40490  >  4444 [ACK] Seq=2256 Ack=826 Win=630 Len=0 TSval=449454996 TSecr=449454996","40490","4444"
"22292","16.847820410","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40044","4444"
"22312","16.851253857","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40044"
"22313","16.851271177","127.0.0.1","127.0.0.1","TCP","66","40044  >  4444 [ACK] Seq=1641 Ack=601 Win=630 Len=0 TSval=449455014 TSecr=449455014","40044","4444"
"22343","16.915009634","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40470","4444"
"22348","16.916218161","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40512","4444"
"22381","16.919047973","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40470"
"22382","16.919062221","127.0.0.1","127.0.0.1","TCP","66","40470  >  4444 [ACK] Seq=616 Ack=226 Win=630 Len=0 TSval=449455082 TSecr=449455082","40470","4444"
"22387","16.919861549","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40512"
"22388","16.919878800","127.0.0.1","127.0.0.1","TCP","66","40512  >  4444 [ACK] Seq=1641 Ack=601 Win=630 Len=0 TSval=449455082 TSecr=449455082","40512","4444"
"22391","16.920198462","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40058","4444"
"22411","16.922651972","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40236","4444"
"22412","16.922865545","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40058"
"22413","16.922876929","127.0.0.1","127.0.0.1","TCP","66","40058  >  4444 [ACK] Seq=2256 Ack=826 Win=630 Len=0 TSval=449455085 TSecr=449455085","40058","4444"
"22435","16.924920822","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40236"
"22436","16.924931927","127.0.0.1","127.0.0.1","TCP","66","40236  >  4444 [ACK] Seq=1846 Ack=676 Win=630 Len=0 TSval=449455087 TSecr=449455087","40236","4444"
"22439","16.953422673","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40634","4444"
"22459","16.956589188","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40634"
"22460","16.956600642","127.0.0.1","127.0.0.1","TCP","66","40634  >  4444 [ACK] Seq=1641 Ack=601 Win=630 Len=0 TSval=449455119 TSecr=449455119","40634","4444"
"22484","17.017108749","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40180","4444"
"22504","17.019763400","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40180"
"22505","17.019775273","127.0.0.1","127.0.0.1","TCP","66","40180  >  4444 [ACK] Seq=2051 Ack=751 Win=630 Len=0 TSval=449455182 TSecr=449455182","40180","4444"
"22508","17.021527930","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40154","4444"
"22515","17.022634070","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40736","4444"
"22539","17.024161489","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40272","4444"
"22545","17.024439736","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40154"
"22546","17.024454193","127.0.0.1","127.0.0.1","TCP","66","40154  >  4444 [ACK] Seq=1231 Ack=451 Win=630 Len=0 TSval=449455187 TSecr=449455187","40154","4444"
"22558","17.025070608","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40736"
"22559","17.025081922","127.0.0.1","127.0.0.1","TCP","66","40736  >  4444 [ACK] Seq=2051 Ack=751 Win=630 Len=0 TSval=449455188 TSecr=449455188","40736","4444"
"22576","17.026239116","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40272"
"22577","17.026250081","127.0.0.1","127.0.0.1","TCP","66","40272  >  4444 [ACK] Seq=1846 Ack=676 Win=630 Len=0 TSval=449455189 TSecr=449455189","40272","4444"
"22580","17.026636860","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40070","4444"
"22600","17.028378691","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40070"
"22601","17.028389307","127.0.0.1","127.0.0.1","TCP","66","40070  >  4444 [ACK] Seq=1641 Ack=601 Win=630 Len=0 TSval=449455191 TSecr=449455191","40070","4444"
"22604","17.051296764","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40186","4444"
"22624","17.054359705","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40186"
"22625","17.054371299","127.0.0.1","127.0.0.1","TCP","66","40186  >  4444 [ACK] Seq=2256 Ack=826 Win=630 Len=0 TSval=449455217 TSecr=449455217","40186","4444"
"22629","17.062437081","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","47384","4444"
"22655","17.065251808","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","47384"
"22656","17.065276043","127.0.0.1","127.0.0.1","TCP","66","47384  >  4444 [ACK] Seq=2462 Ack=901 Win=630 Len=0 TSval=449455228 TSecr=449455228","47384","4444"
"22674","17.116160078","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40394","4444"
"22692","17.118171146","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40732","4444"
"22707","17.119402929","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40394"
"22708","17.119421088","127.0.0.1","127.0.0.1","TCP","66","40394  >  4444 [ACK] Seq=2051 Ack=751 Win=630 Len=0 TSval=449455282 TSecr=449455282","40394","4444"
"22723","17.120893054","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40732"
"22724","17.120909886","127.0.0.1","127.0.0.1","TCP","66","40732  >  4444 [ACK] Seq=1846 Ack=676 Win=630 Len=0 TSval=449455283 TSecr=449455283","40732","4444"
"22727","17.124968199","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40408","4444"
"22747","17.127775593","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40408"
"22748","17.127787046","127.0.0.1","127.0.0.1","TCP","66","40408  >  4444 [ACK] Seq=1641 Ack=601 Win=630 Len=0 TSval=449455290 TSecr=449455290","40408","4444"
"22751","17.133842669","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40066","4444"
"22771","17.136195399","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40066"
"22772","17.136206853","127.0.0.1","127.0.0.1","TCP","66","40066  >  4444 [ACK] Seq=2256 Ack=826 Win=630 Len=0 TSval=449455299 TSecr=449455299","40066","4444"
"22775","17.147718025","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","39994","4444"
"22795","17.150544904","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","39994"
"22796","17.150556777","127.0.0.1","127.0.0.1","TCP","66","39994  >  4444 [ACK] Seq=2871 Ack=1051 Win=630 Len=0 TSval=449455313 TSecr=449455313","39994","4444"
"22799","17.159436835","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","55376","4444"
"22819","17.161969963","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","55376"
"22820","17.161981906","127.0.0.1","127.0.0.1","TCP","66","55376  >  4444 [ACK] Seq=1847 Ack=676 Win=630 Len=0 TSval=449455325 TSecr=449455325","55376","4444"
"22830","17.164592418","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40086","4444"
"22850","17.167459945","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40086"
"22851","17.167476986","127.0.0.1","127.0.0.1","TCP","66","40086  >  4444 [ACK] Seq=1641 Ack=601 Win=630 Len=0 TSval=449455330 TSecr=449455330","40086","4444"
"22869","17.219334533","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40572","4444"
"22894","17.223208536","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40572"
"22895","17.223227114","127.0.0.1","127.0.0.1","TCP","66","40572  >  4444 [ACK] Seq=2051 Ack=751 Win=630 Len=0 TSval=449455386 TSecr=449455386","40572","4444"
"22898","17.223474699","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40196","4444"
"22899","17.223725149","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40260","4444"
"22938","17.227061797","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40260"
"22939","17.227078628","127.0.0.1","127.0.0.1","TCP","66","40260  >  4444 [ACK] Seq=1641 Ack=601 Win=630 Len=0 TSval=449455390 TSecr=449455390","40260","4444"
"22942","17.227484054","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40196"
"22943","17.227501096","127.0.0.1","127.0.0.1","TCP","66","40196  >  4444 [ACK] Seq=2051 Ack=751 Win=630 Len=0 TSval=449455390 TSecr=449455390","40196","4444"
"22946","17.257273212","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40248","4444"
"22966","17.260993985","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40248"
"22967","17.261012423","127.0.0.1","127.0.0.1","TCP","66","40248  >  4444 [ACK] Seq=2051 Ack=751 Win=630 Len=0 TSval=449455424 TSecr=449455424","40248","4444"
"22983","17.321855486","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40736","4444"
"23006","17.325484558","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40408","4444"
"23010","17.326307283","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40736"
"23011","17.326332007","127.0.0.1","127.0.0.1","TCP","66","40736  >  4444 [ACK] Seq=2256 Ack=826 Win=630 Len=0 TSval=449455489 TSecr=449455489","40736","4444"
"23018","17.327024549","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40748","4444"
"23047","17.330844565","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40692","4444"
"23051","17.331143275","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40408"
"23052","17.331164227","127.0.0.1","127.0.0.1","TCP","66","40408  >  4444 [ACK] Seq=1846 Ack=676 Win=630 Len=0 TSval=449455494 TSecr=449455494","40408","4444"
"23062","17.332786700","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40748"
"23063","17.332810027","127.0.0.1","127.0.0.1","TCP","66","40748  >  4444 [ACK] Seq=1231 Ack=451 Win=630 Len=0 TSval=449455495 TSecr=449455495","40748","4444"
"23080","17.335512241","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40692"
"23081","17.335533751","127.0.0.1","127.0.0.1","TCP","66","40692  >  4444 [ACK] Seq=1026 Ack=376 Win=630 Len=0 TSval=449455498 TSecr=449455498","40692","4444"
"23084","17.339532561","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40696","4444"
"23104","17.343589058","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40696"
"23105","17.343612385","127.0.0.1","127.0.0.1","TCP","66","40696  >  4444 [ACK] Seq=2666 Ack=976 Win=630 Len=0 TSval=449455506 TSecr=449455506","40696","4444"
"23124","17.421295620","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40634","4444"
"23138","17.424601887","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40378","4444"
"23157","17.426526701","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40634"
"23158","17.426549958","127.0.0.1","127.0.0.1","TCP","66","40634  >  4444 [ACK] Seq=1846 Ack=676 Win=630 Len=0 TSval=449455589 TSecr=449455589","40634","4444"
"23173","17.428724244","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40220","4444"
"23174","17.428930903","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40378"
"23175","17.428955417","127.0.0.1","127.0.0.1","TCP","66","40378  >  4444 [ACK] Seq=2461 Ack=901 Win=630 Len=0 TSval=449455591 TSecr=449455591","40378","4444"
"23197","17.433546966","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40220"
"23198","17.433569944","127.0.0.1","127.0.0.1","TCP","66","40220  >  4444 [ACK] Seq=1846 Ack=676 Win=630 Len=0 TSval=449455596 TSecr=449455596","40220","4444"
"23201","17.440708589","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40100","4444"
"23221","17.444595652","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40100"
"23222","17.444619049","127.0.0.1","127.0.0.1","TCP","66","40100  >  4444 [ACK] Seq=1231 Ack=451 Win=630 Len=0 TSval=449455607 TSecr=449455607","40100","4444"
"23225","17.455150843","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","40252","4444"
"23245","17.460273601","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","40252"
